label_index	winner_index	loser_index	evaluator_index
15024	1	65	201
44568	64	62	200
6947	46	26	134
30026	43	74	73
53049	47	3	155
38687	63	73	113
18089	7	10	121
35674	50	35	177
9433	25	49	155
2645	11	12	109
37404	70	39	123
20022	31	55	108
22029	46	57	210
28481	77	76	39
45563	66	8	211
14888	41	65	103
18384	28	69	103
33213	69	46	109
50537	6	68	89
41871	9	51	1
23849	52	29	210
1110	9	22	210
10278	6	54	58
211	1	19	132
8727	79	49	216
6627	29	26	58
6951	40	26	211
57712	39	2	66
36561	56	35	50
3270	1	15	158
35502	74	72	201
21552	66	64	189
22684	74	57	109
11858	61	9	69
46616	46	50	145
60990	7	53	138
46238	55	48	196
60460	41	53	66
52746	34	24	108
62782	72	45	131
6046	68	66	204
38878	7	73	42
26218	56	61	201
46767	63	50	121
49012	22	77	211
63402	6	32	167
4928	33	16	59
37363	36	39	157
15396	34	65	39
64511	32	21	44
47695	66	71	49
18761	67	69	138
63767	8	32	26
55982	41	42	210
34155	72	47	23
2185	4	11	65
4326	7	31	42
17802	80	10	204
36018	65	35	177
55753	18	75	55
21397	53	64	139
51639	79	1	60
48657	65	77	109
707	28	22	45
11585	77	0	109
60157	70	63	60
35223	14	72	15
50563	5	68	60
25584	0	61	74
60493	72	53	177
21818	15	57	102
28912	54	7	204
40058	33	58	73
23070	52	41	60
58760	32	25	138
52544	52	24	108
1339	21	52	31
33453	16	46	145
11595	23	0	23
41002	25	36	204
62960	10	45	16
370	33	19	73
23975	45	29	55
25449	59	44	87
55026	39	18	194
11549	59	0	180
56402	9	42	47
11952	52	9	69
39508	39	20	89
53649	13	14	112
20592	5	64	213
8824	4	49	157
48870	30	77	50
8789	41	49	114
21382	74	64	89
6659	35	26	65
21476	17	64	154
64484	3	21	115
26692	65	27	213
31968	4	78	16
1354	13	52	210
42008	22	51	157
38861	25	73	73
62486	55	28	208
39824	60	58	107
37924	10	67	79
4620	79	16	16
4749	1	16	117
32168	45	78	177
39805	52	58	60
56335	33	42	139
24617	21	44	203
59948	16	63	131
45201	54	8	191
33834	18	46	89
60838	33	53	55
12663	47	60	60
20113	71	55	74
9894	54	4	211
17602	48	10	157
41412	41	51	210
2014	23	52	210
51669	61	1	209
34272	80	47	157
18097	7	10	65
57951	40	80	55
64314	45	21	211
13756	44	33	148
3024	21	15	60
859	73	22	72
33082	4	46	177
8134	54	56	16
39039	0	20	200
26821	63	27	216
40276	59	58	145
28247	12	76	135
61415	40	59	139
44809	70	62	157
59436	74	70	44
50853	31	68	58
34445	19	47	116
17438	77	5	108
34544	34	47	142
31533	25	79	200
34907	48	72	160
24570	75	29	147
17130	71	5	152
28818	37	7	50
34503	67	47	74
19771	57	38	65
63777	43	32	96
51307	22	68	209
13153	3	60	22
21056	2	64	13
24715	62	44	73
12609	38	60	209
32410	32	78	104
8761	61	49	139
37686	41	67	189
34603	25	47	74
11729	38	9	121
46713	31	50	211
39118	79	20	60
11923	11	9	108
29687	80	74	131
56689	29	17	140
23364	7	41	29
2984	18	12	177
11707	50	9	25
37283	43	39	204
18889	74	69	210
49006	53	77	102
34527	32	47	146
38689	63	73	155
54311	66	14	69
34613	27	47	210
47642	59	71	158
1648	45	52	16
