9.918252253706202545e-03 1.440761028219194273e+00 2.758040524938256133e-01 1.974075150615987928e+00 2.261026395840086151e-03 3.568705360954905759e-01 2.964620127224773416e+00 3.309038831852808116e+00 1.899639503592104274e-03 4.663182670167626553e-01
1.332036118935657099e+00 3.164264277231419342e+00 1.529390702262271029e+00 7.884236215891149424e-01 2.768947143908051522e+00 4.017218511746599496e+00 2.455793133275312179e-03 1.871945773605339758e+00 1.387020325199097126e+00 5.470474851698844398e-01
2.758985168238912156e+00 2.377390090262422984e+00 2.934565695232065341e-01 3.673792267082612046e-03 8.868318346759995752e-01 1.238321426053214491e+00 5.572987280206997962e-01 2.124282195230223547e+00 1.267933551560900041e+00 3.498753680833712298e+00
3.002176684194110892e-02 3.519062899115088960e+00 3.880741798853885260e+00 9.732535718677212122e-01 -0.000000000000000000e+00 8.979555478750960162e-01 5.468314990663238895e-01 4.013087371242126444e+00 3.149000021956240403e+00 9.391738059141824246e-02
1.373975272032865571e-03 3.941742816732660484e-04 2.975929598868023884e+00 5.894699016155574567e-01 3.259701368588882264e+00 2.289060804943737482e-01 3.639449758242644523e-02 5.595465980261490890e-03 6.557107021611369158e-01 7.712541138577236333e-02
4.269334899217330559e+00 3.672543351165477699e+00 5.897899446237179211e-01 4.271733181813999747e-01 2.117705635050227464e+00 2.154256621541585370e-01 3.012039994547579091e+00 3.411603702795606541e+00 2.593803296723404261e-02 2.253347057161757816e-01
4.000281893913907316e-01 1.079805012454331057e-03 4.483176963486186217e+00 2.079347798359914457e+00 1.461467067084013305e+00 1.881959148553365768e+00 9.767492311122729642e-01 1.986431011366738941e+00 3.670824578576091235e-01 1.120831489322618779e+00
1.844934783131867428e+00 5.606992254146360155e-01 2.250651306235100346e+00 3.150388935731895046e+00 2.892551669323671248e+00 1.996233828761777573e+00 2.780857616527254716e+00 2.656639445501109087e+00 2.618339411571188324e-01 7.783316710343561725e-04
4.169086190999230723e+00 1.945945470469516991e-01 2.834601546070885991e+00 1.318078517078584255e+00 5.116213916507714288e+00 2.038539986186634345e-01 4.668489811580134319e-01 1.452551476874496261e+00 1.728354223015839297e+00 6.825080919979698013e-01
4.530413800630294641e-01 1.181963271527955994e+00 3.062178012944353434e+00 1.218402813027478181e-02 5.572748142594984300e-01 2.153997080816352685e-03 2.839161961242822496e+00 1.209564819656230750e+00 6.808867801978562007e-01 1.308771872011172288e+00
