label_index	winner_index	loser_index	evaluator_index
0	30	0	61
1	30	0	61
2	30	0	61
3	30	0	61
4	30	0	61
5	30	0	18
6	30	0	18
7	30	0	17
13	30	0	16
15	30	0	42
20	11	0	61
21	11	0	0
22	11	0	17
28	11	0	47
29	11	0	16
30	11	0	59
31	11	0	59
34	11	0	11
39	28	0	61
40	28	0	61
41	28	0	17
42	28	0	17
44	28	0	47
46	28	0	59
47	28	0	59
48	28	0	59
49	28	0	59
56	5	0	18
57	5	0	17
58	5	0	17
65	5	0	59
72	12	0	61
73	12	0	61
74	12	0	18
75	12	0	17
82	12	0	11
83	12	0	11
89	12	0	26
90	9	0	61
91	9	0	18
92	9	0	17
93	9	0	17
94	9	0	17
99	9	0	59
100	9	0	59
102	9	0	11
103	9	0	11
108	16	0	18
109	16	0	18
110	16	0	17
114	16	0	59
115	16	0	59
117	16	0	11
124	23	0	61
125	23	0	61
126	23	0	17
132	23	0	59
133	23	0	59
136	23	0	11
142	35	0	61
143	35	0	18
146	35	0	59
147	35	0	59
151	35	0	11
152	35	0	11
153	35	0	11
158	37	0	61
162	37	0	59
163	37	0	59
164	37	0	59
165	37	0	42
167	37	0	11
168	37	0	11
175	29	0	61
176	29	0	61
177	29	0	17
182	29	0	47
184	29	0	59
185	29	0	11
193	18	0	61
194	18	0	61
195	18	0	17
196	18	0	17
202	18	0	59
203	18	0	59
204	18	0	59
205	18	0	24
211	17	0	61
212	17	0	17
219	17	0	11
220	17	0	11
221	17	0	11
229	8	0	61
230	8	0	18
231	8	0	18
232	8	0	18
233	8	0	17
238	8	0	59
239	8	0	59
240	8	0	59
242	8	0	11
246	13	0	61
251	13	0	59
252	13	0	59
254	13	0	11
257	34	0	61
258	34	0	61
259	34	0	61
260	34	0	17
261	34	0	17
265	34	0	11
269	34	0	2
270	24	0	61
271	24	0	61
272	24	0	18
278	24	0	59
279	24	0	59
280	24	0	59
290	3	0	61
291	3	0	18
292	3	0	17
300	3	0	59
305	3	0	11
308	32	0	61
309	32	0	18
310	32	0	18
311	32	0	18
312	32	0	17
313	32	0	17
315	32	0	59
326	26	0	17
327	26	0	17
328	26	0	17
335	26	0	11
336	26	0	11
344	27	0	61
345	27	0	18
346	27	0	17
349	27	0	47
350	27	0	59
351	27	0	59
352	27	0	24
356	27	0	11
357	27	0	11
359	27	0	26
360	31	0	61
361	31	0	61
362	31	0	18
363	31	0	17
367	31	0	59
368	31	0	59
371	31	0	11
372	31	0	11
377	14	0	61
380	14	0	59
381	14	0	59
383	14	0	11
384	14	0	11
385	14	0	11
390	36	0	18
391	36	0	17
392	36	0	17
396	36	0	1
397	36	0	11
398	36	0	11
411	10	0	59
412	10	0	1
420	33	0	61
421	33	0	61
422	33	0	18
429	33	0	59
430	33	0	11
431	22	0	61
432	22	0	61
433	22	0	18
434	22	0	17
436	22	0	59
446	2	0	17
454	15	0	18
455	15	0	18
459	15	0	59
460	15	0	59
