label_index	winner_index	loser_index	evaluator_index
6147	5	20	17
12563	26	18	3
4038	35	4	22
12349	22	11	61
2763	29	32	56
10126	29	28	54
5868	32	15	18
9926	10	9	61
12008	10	25	44
10865	21	22	28
10981	16	31	8
11559	26	12	61
10759	8	22	5
8815	32	14	34
10131	29	28	28
5671	9	15	59
8214	9	34	18
1783	21	6	59
4995	1	35	53
6132	11	20	23
7597	32	16	20
6914	18	1	18
2357	37	36	11
6893	37	1	63
6167	9	20	59
11315	11	12	5
7020	3	1	17
2323	23	36	50
3829	15	10	11
5459	15	2	3
6486	11	23	18
3745	27	10	17
13746	19	37	56
6583	8	23	5
2574	2	36	59
6114	30	20	61
10308	7	28	5
7861	23	21	18
903	10	19	44
12226	17	11	23
10848	10	22	28
818	32	19	56
14000	32	30	23
2987	19	32	3
3309	14	13	11
1044	28	3	59
12329	36	11	11
3224	24	13	11
3213	34	13	5
10301	7	28	18
13801	37	26	46
10637	30	22	0
4325	15	4	11
340	26	0	8
12642	20	18	3
12500	37	18	56
9516	34	27	56
14007	26	30	18
10422	29	24	5
230	8	0	18
7769	7	16	44
10726	29	22	3
10011	7	9	18
7261	4	1	54
8948	0	14	61
1200	33	3	5
11648	22	12	23
13317	29	7	42
7248	0	1	54
3164	18	13	11
4151	24	4	39
2819	13	32	54
6724	30	1	18
12155	23	11	56
9270	14	5	59
8261	37	34	18
5451	22	2	34
1816	0	6	54
2088	32	17	8
6613	3	23	28
3864	20	10	23
8756	8	14	34
11551	32	12	59
2472	32	36	56
11724	7	12	40
1928	5	17	61
103	9	0	11
13777	12	26	56
8785	24	14	56
11306	11	12	17
10547	10	24	44
13097	26	29	42
8869	36	14	61
2933	2	32	25
769	8	19	34
5948	36	15	17
5496	0	2	59
1211	2	3	56
6043	4	15	3
7832	5	21	44
325	32	0	45
6304	3	20	59
1726	22	6	61
7406	12	16	60
4552	29	33	3
11307	11	12	17
9245	27	5	59
4689	27	33	44
6846	23	1	39
12143	16	11	61
12965	5	29	14
6631	26	23	22
13951	29	30	11
10633	19	24	5
