6.449938153619888190e-04 1.096799928378894506e+00 3.972025801433878844e-01
3.966834334871595091e-01 7.596085355104469083e-02 1.039783254669937075e-02
1.020645637392231020e+00 1.704870591801536550e+00 1.677698377541457120e+00
1.171069502698976361e+00 1.380895465999546490e+00 1.266805703373907299e+00
5.503408443929050931e-01 1.008086939590351117e+00 3.079913725218570986e-01
5.098451681229928534e-01 7.975627289276175924e-01 2.946393132765045220e+00
1.843622001528882670e+00 6.701739693274259002e-01 1.540695364027885178e-02
6.745237038918855399e-01 1.245329490249790894e+00 1.135606836334534658e-01
7.336441624113411164e-01 9.829213450122283036e-03 2.314265759609452466e+00
9.041226014586842830e-01 1.352809323635977057e+00 2.216055595757675079e+00
7.680196582830842722e-01 9.991157518625535250e-01 7.414394806512440983e-01
1.281183354480304459e-01 1.477838284340525998e+00 1.855831705978847390e+00
1.214710267355060935e+00 1.885788848346226398e+00 1.291468080649750494e+00
1.792976701531434847e+00 9.420000183847598851e-01 1.431676206685586206e-01
6.914269398088964680e-01 2.860216899472783236e+00 6.575142175116963639e-01
1.100991167742983334e+00 7.622008214950938554e-03 2.096812367115782560e+00
1.015499219847672663e+00 2.513485804784603705e-01 7.795939963689935137e-01
1.154729315643011900e-01 8.079820238958984602e-01 2.178148732947829735e+00
7.341183064859285734e-01 8.063146391037635530e-01 2.266301281781648580e+00
1.299916060901949555e+00 1.175341750317751011e+00 1.338742757163116526e+00
1.145079279785680360e+00 2.116959853869525288e-02 2.379299893928309206e+00
2.771838153477516279e-03 1.839109186926469741e+00 1.166562685407609878e+00
9.625710151011458438e-01 1.402002926320545795e+00 1.728931651458139651e+00
3.467096079718340329e-01 2.028639929095598093e-01 3.794424772411505997e-01
1.608611880270748973e+00 1.447389548537510784e+00 9.558123650283680828e-01
8.520577980776282423e-02 1.674365186867140087e+00 1.166811153881133767e-01
2.751142576207586399e-01 5.053610110943376199e-01 1.554190248528890761e+00
1.164710987342804982e+00 1.761859074444611872e+00 7.517684509822126770e-01
1.778953915469002167e+00 6.949290123331793891e-03 3.720863829393955546e-02
2.363617465482412833e-02 2.394861964347170386e-02 1.466937535503049839e+00
5.212704256566486061e-01 1.425389563475614851e+00 2.716715326811995013e+00
5.666161697096728789e-01 4.270601784386665600e-01 -0.000000000000000000e+00
2.701430466357008342e+00 6.462723432082807112e-03 8.183558304381435278e-01
1.793769264796737595e+00 2.893244923866481466e-01 6.057061633210139018e-01
1.440651739729615688e+00 2.657594777390158702e-01 1.341935815775449514e+00
1.035769338610111667e+00 1.994631483885675127e+00 6.892441131711588564e-01
2.448726952235556753e-01 1.962130460092643469e+00 1.580427101962153191e+00
2.758996933146675268e+00 1.354200598946018852e+00 8.785189963093512633e-01
1.785204553514227133e+00 4.677606912407039630e-01 6.747773497421235556e-01
1.983452937569198842e-04 9.712381497592452728e-01 4.379933784784151296e-01
9.986518431333692991e-01 1.650355575671243136e+00 1.241856316596295251e+00
8.265498557796695511e-01 1.010551946735650297e+00 9.057651473749925852e-01
1.811996268142438193e+00 2.717927786218345965e-01 5.797185623163798596e-01
5.896716236517796084e-01 8.258784291104590003e-03 7.970821043534510528e-03
7.188863680248122057e-01 2.641072374762122976e+00 1.444172483127192062e-02
2.488415490843182490e-02 1.439028630140801734e+00 7.302671736384512835e-01
5.341762352145992820e-03 1.564560265806776498e-02 8.759066450258038428e-01
4.770657210009590088e-01 1.971291127126885367e+00 3.649375912965802660e-01
1.744169218395781118e-03 2.808525434723256956e-02 1.345065872122206185e+00
1.090117381001529546e-04 1.473019088957444156e+00 1.059192680878880003e-03
1.318576332688526698e+00 1.585019180731372268e+00 1.048990316735118888e+00
1.345117642858636664e+00 1.772015081285495786e+00 3.893921759488144230e-01
9.057150794510074876e-01 1.234248786908506701e-02 1.137226624949376486e-02
2.114904859657155800e+00 1.300471637849077267e+00 1.379681343583544884e+00
9.243927091620023351e-01 9.946704607418049848e-01 1.206990860876493502e-02
1.456795165442718920e+00 6.821580758959051582e-01 3.805014771629299797e-01
1.077635650008327728e+00 1.038219710092505466e+00 1.663309266334426662e+00
1.302914167571830317e+00 8.102308478385176205e-01 5.739193176087536985e-01
6.408502024389988172e-01 2.059791180100239316e+00 9.245291949080700414e-03
4.675725264542884285e-01 1.786941537146075065e+00 6.979712352619052984e-01
8.744873007170619883e-02 5.604478137912416447e-01 2.347995101674360541e-01
9.033554766876840114e-01 9.718625760206781039e-02 2.919448237396365942e-01
9.023869920605384065e-01 2.326062704319238270e-02 3.744780722069556145e-01
3.694135794996918909e-01 1.326090270681898220e+00 2.393373910565230744e+00
2.213652502317495774e+00 1.948840414896363393e+00 2.970276856059551607e-01
1.386737956073992306e-01 1.884025560530293644e-02 1.322253732653246860e+00
2.829169475026195313e-01 8.645350050903720038e-03 9.533525653992329651e-01
1.260812642010231244e+00 1.415470943986642416e+00 4.507088471087032366e-01
1.821822277346405006e+00 3.951099631642086552e-01 1.654087376067374882e+00
1.582465253662794558e+00 3.432100336254599871e-01 2.558960798309932727e+00
6.762343105760822981e-01 3.178275865286575019e+00 1.290170862961949272e+00
1.949582268213309488e+00 1.753195807854341259e+00 5.225084213730989413e-01
1.335512793727763547e+00 8.077753246865597703e-01 3.168842747243316160e-01
2.421320107003390287e+00 5.683835529551520827e-01 8.139458827501243610e-01
5.998116055153089876e-01 -0.000000000000000000e+00 2.168805277056258529e-01
