6.956850875512313737e-01 8.221811914164759427e-01 1.341590129477635340e+00 1.039248120892051659e-02 2.577011566650009744e+00 1.296985783927560032e+00 -0.000000000000000000e+00 2.925285313255114872e+00 -0.000000000000000000e+00 4.364405523319713431e+00
1.081881920155517741e-02 3.966564299595319643e+00 5.438832525995919778e-03 1.832838539813248617e-03 3.505626937598413484e+00 2.080421637347723340e+00 2.646845931498346349e+00 2.491428020728861936e-01 3.088634592302711909e-03 1.840450281257729026e+00
3.004214715729576657e+00 8.155144664786201369e-03 3.363607650928049253e+00 9.201499533950082688e-01 1.825463219823442174e+00 1.105459882836063112e+00 5.962592632391181535e-01 4.566474426886634852e+00 2.424496138966474756e+00 4.276267035913886794e+00
6.243245085893117663e-01 6.144997874258346648e-01 2.934261250090406392e-01 5.350171169434179141e+00 1.177998254644172960e+00 1.603687108437562223e-02 1.548894091316852961e+00 4.213358583657162981e+00 1.632198386592541642e-02 3.128954000155676152e+00
6.374887561114843670e-01 1.182869225448790695e+00 2.934803503386804735e-01 1.484641499958261113e+00 4.357037964558402088e+00 2.093688480578987932e+00 2.131750982822762097e-01 1.052632540799186729e-02 8.688551022690581271e-03 3.242233727311619962e+00
2.506452747617444743e+00 2.461100590699691004e+00 4.038281487819524784e+00 2.189123585904340780e-02 3.166944351384435100e-03 5.164282401600881478e-01 1.142421272305528257e+00 6.282401280689756118e-03 1.955694382583353028e-03 1.028426631292009112e-02
2.912875441962152201e-01 8.477851922814393371e-01 4.168386723893285684e+00 1.388709117005778815e+00 1.866958345466318558e+00 5.970682878276492925e-03 7.190012904093955548e+00 2.079054910651180477e-01 6.792386900872058320e-01 2.463347926600706561e+00
3.425626495117567449e-01 4.778392443380086618e+00 2.882366797953337390e+00 3.342920262107730855e-01 1.037410143371502239e-02 3.734965392781485760e-01 8.461853948094079023e-03 -0.000000000000000000e+00 6.148508368244364267e-03 1.042497911996896898e-01
1.385345483548508172e+00 4.762435287398681716e+00 4.444754600215932924e-03 1.045899835913477016e+00 1.219014235713633543e+00 9.688556259504979215e-03 5.385799793076244235e+00 2.454314289160242080e+00 7.626336630055655270e-03 1.442614386664047732e+00
2.292332342086428609e-01 3.920902799980774955e-01 1.671065457823021072e+00 1.578804937308300405e+00 3.332944351189839782e+00 3.605176692945075700e+00 3.128933737308249530e+00 4.375095713382848750e+00 2.304797414219012630e+00 2.447350233092079996e+00
4.098463214197015425e+00 1.826077387188676862e-02 5.094167476063257816e+00 1.434962108646012036e+00 2.413637214027192890e+00 3.707151298129729877e+00 7.654770184038884873e-01 4.253317075832350191e+00 1.469260248668399944e-02 1.019306698835593245e-02
2.735129701376639577e+00 3.128892962040026315e+00 1.172122982092107524e+00 1.845514333635162041e-02 1.339033814185780491e-01 5.340954922454556331e-02 1.511596514344513281e-02 2.116443692232473861e+00 2.252703103786222627e+00 2.881911093664955903e+00
1.469377471573550364e+00 4.203962353595656551e-03 6.716449412618388445e-03 7.847409354988231153e-03 1.620495779551768545e-02 4.544821678027224365e+00 5.155196446263667423e-03 1.249422215046452900e+00 3.847163339972218266e-01 5.721552510234393374e+00
