1.125556116589670422e-04 1.378428961445858358e-01 5.380001605008759569e-01 2.058403171862738332e-03 5.304753570364079129e-01 2.178174128548315824e-01 2.666566732658905980e-01 5.399752345245260043e-01 4.832031497798825251e-03 -0.000000000000000000e+00
1.608197770149850381e-01 1.077641202552969898e-02 1.753554163808944133e-01 6.209481810372445842e-01 2.540131712615812942e-01 3.576202569517709096e-01 5.426886432638781260e-02 2.254922234520261633e-03 5.251604630191945011e-01 2.941701159064544213e-01
2.264272350235350950e-01 4.204294962305027972e-01 2.664353982180056590e-01 4.150024047469796744e-03 4.202207531219055436e-01 3.229271016734506228e-01 4.078616700941327111e-01 3.400835481680785088e-01 6.298314850928835029e-02 3.662273457888092221e-01
7.064523601866375124e-02 5.015361423834181487e-01 4.210535102086220283e-01 1.759608943309513007e-01 2.546629046039833866e-01 3.426805805024158991e-01 5.286971630483234819e-01 5.842081510074651190e-04 2.707365471086457531e-01 1.095303741641819213e-02
3.760063981783728221e-03 2.120560686136650774e-01 1.867585865870338702e-01 2.781308205724419835e-02 4.888556898748274704e-01 3.559286194630980060e-01 1.626359776230343335e-01 4.915684558048671327e-01 2.955974151183814458e-01 4.452334679975318843e-01
4.455786473385351942e-01 5.577470902299256350e-01 3.742194573793911072e-01 7.424118756784715834e-02 1.045661746712632338e-02 2.037061819824172448e-01 3.083040040492727174e-01 1.386681000892815187e-02 4.429578194911336086e-01 1.084669053468273192e-01
1.686565363297200248e-01 4.401598038400023616e-01 5.730015320914281229e-01 2.095454642252852530e-03 6.922954800907046846e-02 2.760186681882354377e-03 5.732196512396321442e-01 2.976531244711731472e-01 1.622848160666147677e-01 3.412201018316021045e-02
7.678646668819781584e-02 5.677559142188451924e-01 6.056550790003309981e-01 1.196925740801749599e-01 1.370290082384719443e-01 1.618471718391689962e-01 1.379710102777872149e-01 4.660909387334514209e-01 2.857905793068907935e-02 9.245372823399003459e-02
5.276907828767104514e-01 2.757283802058997924e-01 5.324044182045284401e-02 1.198187545873276166e-01 2.700951591249864947e-01 3.316352975146483195e-01 5.191446233522640369e-02 2.646111250086137789e-01 4.724819714377035407e-01 3.865727378747499943e-01
1.666483032588257640e-01 2.807275085494886913e-01 5.267878295268634270e-01 1.361115968500640760e-01 2.538496050704939222e-01 5.523930951406439416e-01 1.789430715304866568e-02 5.971955540837344673e-02 4.732628131928150877e-02 4.708337953526419706e-01
1.196148767792116069e-01 4.738081388416541251e-01 2.248571696076636425e-03 3.643562088364770690e-01 3.910201707361347645e-01 2.044858992386483221e-01 3.579943320632453796e-01 8.716065257537812527e-02 4.571226222129788908e-01 2.983426822171774684e-01
4.246217489652150470e-03 2.570172074204304501e-03 8.974552023980013338e-02 2.583857262456116244e-01 6.562765318117529632e-04 5.772035458923381324e-01 5.788594014392808851e-02 3.113799038936618246e-01 -0.000000000000000000e+00 7.012027746787714566e-01
1.345852955414866825e-01 6.389168564663977312e-01 4.176192864555681172e-01 1.153776545136381976e-01 1.562746195984367759e-01 3.355699126241285662e-02 1.522146559882942840e-01 4.273130599882189462e-01 2.339546171100897187e-01 3.160788401204681630e-01
7.068338760307484314e-01 1.971938876273516758e-02 3.987976912186023959e-02 1.138278470881147475e-02 2.043092464114585564e-03 6.111643579264445375e-03 5.200381258503781190e-01 1.809307800102143149e-01 1.242231440369053440e-02 4.414811590849075373e-01
-0.000000000000000000e+00 1.949321919610840503e-01 2.793124997847200031e-01 5.849252501866922804e-01 2.938911254024328262e-02 5.982569774086872183e-01 1.638233142845608448e-01 1.715431911788277142e-01 4.640633865344697719e-03 3.560710722812875928e-01
-0.000000000000000000e+00 1.315427707785607747e-01 3.947744414147293934e-01 4.064343227931258018e-01 2.276979403118745970e-01 -0.000000000000000000e+00 1.984151337959766479e-03 4.900621209031547076e-01 1.825261290769329692e-02 6.077141203036362516e-01
2.881098112202421999e-02 3.913367180305052373e-01 4.128856423621114491e-01 5.120797054424786054e-01 4.291509488593407418e-01 2.798266738969198975e-01 4.853809969201896418e-03 3.764291575977929405e-01 5.257952076648194500e-02 7.977933063739423014e-02
3.721508604652675190e-01 2.120779432508083928e-01 2.678755202508708577e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 3.734026654536395928e-01 8.145441066373160233e-02 6.381163038061545834e-01 3.879755183086542880e-01 2.024539382606253823e-01
2.298604112069559668e-01 2.309440589085447471e-01 2.039099151891889117e-01 2.426469588406740263e-01 -0.000000000000000000e+00 3.690270892229926547e-01 9.292962274271858447e-02 1.666244971018621471e-02 5.655630974666565614e-01 5.730759731986709848e-01
4.953402312160759546e-01 2.556747025044202593e-01 3.177726266028815805e-01 5.629092664783414551e-03 4.761215943855447441e-01 4.692085352382403540e-01 2.946370877466799043e-01 -0.000000000000000000e+00 1.461386173469879646e-01 1.823223568276123308e-01
5.166638293386077718e-02 -0.000000000000000000e+00 3.122545992195427944e-01 1.268510432469892035e-01 -0.000000000000000000e+00 1.531176879376593969e-01 6.389326967347732644e-01 3.807115229214466656e-01 5.070723079287818846e-01 2.235908238242172164e-01
5.844919438223041830e-01 3.104633510867615964e-01 -0.000000000000000000e+00 2.290233399890272397e-03 4.092871734452700472e-01 4.414582362405906728e-03 4.377475740862734055e-01 3.864341915767164487e-02 4.486922093405576462e-01 -0.000000000000000000e+00
3.081059436442551772e-02 2.030981150158350512e-01 6.566464403441839293e-02 4.982023833527470247e-01 5.037724258929707211e-02 3.256404288332782060e-01 2.039584188327372635e-02 2.525038562371149098e-01 6.896888938618397358e-01 2.384531172760585294e-01
5.713235673944698778e-01 4.165210007437160182e-03 2.024750726528313505e-01 6.385960111268483841e-01 1.174525043803576960e-02 9.390759022937299194e-02 2.530834642561614056e-01 2.517173102867629741e-01 2.991442278666739049e-02 2.958153285637131757e-01
1.190741377261849039e-02 6.407827541396272641e-01 7.484691033666725571e-03 5.171205575078091643e-01 2.453928394067294017e-01 1.474257386995965202e-01 4.887438413647695601e-01 2.808076998917625675e-02 1.322564626134403211e-02 -0.000000000000000000e+00
2.807854755626506549e-01 4.118785815756503821e-02 1.661505360977230672e-01 5.882896771710643957e-01 3.740643517935215989e-01 3.030389739904429391e-01 1.746083630077213331e-02 1.281727581106038372e-03 2.242138506551061370e-03 5.600928693412975390e-01
3.853893550322702310e-01 1.022159304132868544e-03 -0.000000000000000000e+00 2.420811176003311305e-01 -0.000000000000000000e+00 3.862204640922610177e-01 5.494161465539129097e-01 3.990274356881048923e-01 4.242601461777785743e-01 5.125248945305441173e-02
1.391245640426017061e-01 6.598840045704479351e-01 4.033688583682484841e-01 2.704549157710973983e-02 3.591784098006285952e-01 4.242992023055421752e-02 2.750791470301922406e-02 4.792518090127811936e-01 5.214964777017666239e-03 1.431221709150486410e-01
3.788566204257513836e-02 -0.000000000000000000e+00 6.310782649247043130e-02 1.407575714314939809e-02 7.640398811925656064e-01 3.045914418645515598e-01 1.410470505690117060e-01 4.339999657031566871e-01 1.707026014513712830e-02 3.306197678784222882e-01
6.640530637388887547e-02 8.761195125261812908e-04 1.094179965786101077e-03 5.857392780761681017e-01 3.456129373541839689e-01 7.328385921626188321e-03 1.002214544711731332e-02 -0.000000000000000000e+00 5.021964124892878134e-01 5.298057953304438072e-01
6.936472301658956896e-01 1.285542518443734752e-03 4.268444977932578377e-03 1.302652266015041083e-01 3.295155775256824460e-01 2.852569366679554852e-01 8.610684679714269985e-02 2.582915789848785337e-01 3.196930956736108720e-01 3.682118664153136711e-01
5.837672391066620406e-03 3.864777609012037263e-01 3.270044850850152285e-01 8.501339727178423844e-02 1.474559490629918923e-01 2.228635147754040313e-01 1.752097852764147173e-02 2.558075655120674030e-01 3.530382338389814745e-01 6.889482984828412260e-01
2.134568760263896026e-01 5.522269031613566970e-01 -0.000000000000000000e+00 3.466935326682519802e-01 1.435556322481674118e-03 8.068043920916798117e-03 1.702054463378513682e-01 9.547607258332951874e-03 1.509375032223763020e-02 7.070567004752862372e-01
2.671263429762198993e-01 2.870021711935454856e-01 4.137581737361404888e-01 4.321246652494645929e-02 1.902143645278620565e-01 2.968680037939095406e-01 1.661005963627506521e-01 1.656011462070197671e-01 4.348670851269691440e-01 5.520647438556642861e-01
2.465368245556948668e-01 5.501096803954019787e-01 2.521851284308618824e-01 3.942362638986308121e-01 4.084386112276194858e-01 7.787983736953300526e-03 2.728619951755527073e-01 3.167210421407737342e-01 2.750890239392310699e-01 1.602351487123719262e-02
2.354314035468694499e-01 1.099494002578918078e-01 5.494606242160144927e-01 4.337116351408209503e-01 2.190662654888499150e-01 2.297866142878433049e-01 5.274693597953297175e-01 6.862624661372756368e-03 2.173774116736709727e-01 1.271005372109816900e-01
2.226276056502257683e-02 4.408136719328288877e-01 1.467896868766474343e-02 2.912816622149005941e-01 2.372109804265065403e-01 4.230228379819638285e-01 4.820180867320582596e-01 1.834779059162258696e-01 2.277148324167551641e-01 4.087177556415482194e-01
3.575760852794076516e-01 6.949976249575370857e-03 5.796048825164286100e-01 1.299485553206028085e-02 2.979113649471640812e-01 2.424891347678957421e-01 3.442042673444022371e-01 4.155142022749156415e-03 6.605164843691960219e-03 5.195100788705631079e-01
3.589588207900255012e-01 3.856974862070242874e-03 6.051473018995200404e-01 -0.000000000000000000e+00 2.825409061829917134e-02 2.857825062087010828e-02 4.999126963863773643e-01 3.521412933281551916e-01 2.866194513815858436e-01 2.173672406206995644e-01
