8.188565751907301848e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 5.739981788010376507e-01
5.053990310609476344e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 8.628857510717482526e-01
-0.000000000000000000e+00 -0.000000000000000000e+00 1.808347755785339461e-01 5.748025532558486660e-06 9.835134894389713223e-01
7.393520231473617033e-01 4.522617509768769861e-01 4.970818121884907903e-01 -0.000000000000000000e+00 4.156400441052811312e-02
4.113886494824473550e-01 -0.000000000000000000e+00 1.288321487065352267e-01 -0.000000000000000000e+00 9.023090692975801463e-01
7.871115345590800061e-01 -0.000000000000000000e+00 1.245407150248104972e-01 1.998395746990527452e-02 6.037761869343641896e-01
-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.000000000000000000e+00
5.301741444163702299e-01 -0.000000000000000000e+00 3.778422382316165562e-01 7.590458613288737499e-01 -0.000000000000000000e+00
5.222013897025704621e-01 -0.000000000000000000e+00 7.663763655377198170e-01 3.741296231761119806e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 6.142465374411271162e-01 7.891141813714831477e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 5.048955231389882226e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 8.631804624261414371e-01
-0.000000000000000000e+00 -0.000000000000000000e+00 5.804799065952089832e-01 5.412189573370032036e-01 6.083790909114680234e-01
-0.000000000000000000e+00 2.209104328915501847e-01 -0.000000000000000000e+00 3.228877327441428968e-01 9.202945684306818031e-01
6.889367471755007966e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 7.248214665634843401e-01 -0.000000000000000000e+00
1.783229808629286373e-01 -0.000000000000000000e+00 7.629779256840758528e-01 3.597541235109785740e-01 5.065990229282244517e-01
-0.000000000000000000e+00 -0.000000000000000000e+00 9.944816384031084089e-02 5.465609910812747607e-01 8.314933227254716064e-01
5.190915835018676816e-01 -0.000000000000000000e+00 1.074727084534421451e-01 5.562942433323757596e-01 6.399455130794060587e-01
7.151234810246662743e-01 1.081554390866489718e-01 1.054445387515831048e-03 6.854700430026835489e-01 8.384817334898685137e-02
-0.000000000000000000e+00 6.011007750846141251e-01 7.635245175336350387e-01 2.360257810445840487e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 -0.000000000000000000e+00 6.650129052559848875e-01 -0.000000000000000000e+00 7.468318658459844883e-01
8.693200260989714101e-01 4.111911249483208852e-01 -0.000000000000000000e+00 1.804111401113655533e-01 2.065341896895894480e-01
4.565650174531279415e-01 -0.000000000000000000e+00 7.238086128480916148e-01 2.466570579515289449e-05 5.173485055516728881e-01
-0.000000000000000000e+00 1.526811152105405911e-01 7.386482995840297772e-01 6.565722858754295954e-01 -0.000000000000000000e+00
5.680183886607224064e-01 3.516238603607889091e-01 6.752118124205193084e-01 3.127375566446257138e-01 -0.000000000000000000e+00
6.027312084894441702e-01 1.000373897971203879e-01 2.009891782364340851e-01 7.657094495872935891e-01 -0.000000000000000000e+00
4.103992479935900661e-01 2.216705601037949891e-01 1.579736821698516369e-01 -0.000000000000000000e+00 8.703326581091073155e-01
-0.000000000000000000e+00 7.843640746410284192e-01 4.130791701510633795e-01 3.959007372457883922e-01 2.395854833834329123e-01
-0.000000000000000000e+00 4.517734958492595765e-01 8.197419136748493318e-02 8.574349099863624035e-01 2.323495546250615440e-01
4.476678466985421653e-05 3.000322725565678916e-01 8.650131471713206066e-01 2.406781318184794335e-02 4.014394462554559673e-01
3.817662763430444417e-01 1.679858976390734560e-01 6.998793269627283653e-01 5.798311617460374379e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 6.616009566187093238e-01 2.571743807939475546e-01 -0.000000000000000000e+00 7.043759735144704548e-01
3.494786976053288474e-01 3.881272832573887666e-01 -0.000000000000000000e+00 8.527730365761582165e-01 -0.000000000000000000e+00
1.851177077805288707e-05 -0.000000000000000000e+00 1.476099683536507279e-01 7.596302115844942859e-01 6.333823794107670269e-01
-0.000000000000000000e+00 3.666417361635988890e-03 -0.000000000000000000e+00 9.066414066121847304e-01 4.218861424602727284e-01
-0.000000000000000000e+00 6.022625990420672482e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 7.982980407060348282e-01
3.747842196102084689e-01 4.873367076269382037e-01 1.676458442839136032e-01 4.353575833166276610e-01 6.359232403942651768e-01
5.766780770024674263e-01 1.760464370332492923e-01 -0.000000000000000000e+00 4.926847354278403590e-01 6.274645798680855702e-01
3.454970607812669070e-01 5.822996122558798948e-01 7.355693755860701621e-01 2.228533728881802733e-02 -0.000000000000000000e+00
