label_index	winner_index	loser_index	evaluator_index
0	20	54	131
1	20	54	131
2	20	54	120
3	20	54	76
4	20	54	76
5	20	54	165
7	20	54	31
8	20	54	99
11	20	54	159
12	20	54	138
18	67	54	93
20	67	54	25
21	34	54	131
22	34	54	122
24	34	54	31
25	34	54	91
26	34	54	91
27	34	54	84
30	34	54	109
34	64	54	101
35	64	54	93
36	52	54	131
38	52	54	43
41	52	54	93
42	52	54	48
43	52	54	25
44	52	54	57
46	16	54	147
47	16	54	149
48	16	54	149
49	16	54	149
51	16	54	165
52	16	54	130
53	16	54	105
54	16	54	110
57	16	54	108
58	16	54	138
60	16	54	109
61	12	54	131
63	12	54	149
64	12	54	161
65	12	54	85
66	12	54	40
70	26	54	149
71	26	54	149
72	26	54	139
73	26	54	6
77	26	54	48
78	26	54	48
79	26	54	15
80	26	54	64
82	43	54	23
83	43	54	51
84	43	54	51
86	43	54	76
87	43	54	31
88	43	54	31
91	43	54	91
94	43	54	115
95	74	54	51
97	74	54	149
98	74	54	161
99	74	54	161
100	74	54	161
101	74	54	165
102	74	54	31
103	74	54	139
104	74	54	139
105	74	54	139
106	74	54	105
108	74	54	85
109	74	54	85
110	74	54	40
111	74	54	150
113	32	54	23
114	32	54	122
117	32	54	76
120	32	54	100
124	32	54	145
126	32	54	119
127	32	54	15
128	66	54	82
129	66	54	161
130	66	54	165
131	66	54	99
132	66	54	91
133	66	54	43
134	66	54	75
135	66	54	101
137	66	54	109
138	35	54	131
145	35	54	101
146	35	54	40
148	5	54	91
149	5	54	130
150	5	54	105
151	5	54	105
152	5	54	85
154	45	54	147
155	45	54	161
156	45	54	139
157	45	54	105
160	45	54	164
161	45	54	75
162	45	54	101
163	45	54	85
164	45	54	56
165	45	54	108
166	45	54	64
167	11	54	131
168	11	54	23
170	11	54	31
171	11	54	45
174	11	54	75
175	11	54	158
176	11	54	93
177	11	54	93
178	11	54	108
182	18	54	99
183	18	54	100
188	18	54	42
189	18	54	75
190	18	54	85
191	18	54	65
192	18	54	115
194	46	54	122
196	46	54	147
197	46	54	76
198	46	54	165
199	46	54	139
201	46	54	45
205	46	54	93
206	46	54	93
207	46	54	93
208	46	54	64
209	49	54	51
210	49	54	122
213	49	54	147
220	49	54	84
221	49	54	101
222	49	54	15
223	49	54	108
224	49	54	64
226	49	54	25
228	36	54	147
229	36	54	149
234	25	54	149
235	25	54	149
236	25	54	99
239	25	54	101
242	25	54	15
244	59	54	51
246	59	54	149
248	59	54	13
249	59	54	165
251	59	54	45
253	59	54	169
256	59	54	101
260	59	54	25
261	27	54	51
264	27	54	13
265	27	54	130
266	27	54	53
269	27	54	101
270	27	54	85
272	21	54	130
276	38	54	149
279	38	54	13
282	38	54	56
283	38	54	48
284	38	54	116
285	56	54	51
287	56	54	80
288	56	54	43
289	56	54	6
294	71	54	13
295	71	54	45
298	71	54	85
301	53	54	131
303	53	54	149
306	53	54	75
308	53	54	101
309	53	54	85
310	53	54	85
312	53	54	64
313	53	54	90
318	39	54	149
319	39	54	161
320	39	54	161
321	39	54	165
323	39	54	73
325	39	54	145
326	39	54	75
328	39	54	85
329	39	54	85
330	39	54	56
331	79	54	23
332	79	54	165
337	79	54	75
338	79	54	85
340	79	54	93
341	79	54	93
342	79	54	108
343	79	54	138
345	60	54	131
346	60	54	131
348	60	54	165
350	60	54	75
351	60	54	25
355	48	54	161
357	48	54	155
359	48	54	158
363	75	54	147
364	75	54	13
366	75	54	91
367	75	54	43
368	75	54	75
369	75	54	129
371	75	54	90
373	29	54	149
374	29	54	80
375	29	54	161
380	37	54	23
383	37	54	161
384	37	54	139
385	37	54	42
386	37	54	75
388	37	54	101
389	37	54	85
391	61	54	23
392	61	54	51
395	61	54	165
396	61	54	43
398	61	54	84
400	61	54	93
401	61	54	40
403	61	54	109
407	73	54	169
412	77	54	131
418	77	54	45
420	77	54	140
421	14	54	147
422	14	54	149
423	14	54	165
427	14	54	84
428	14	54	75
430	14	54	101
431	14	54	85
432	14	54	85
435	14	54	109
437	1	54	147
438	1	54	76
439	1	54	76
440	1	54	89
442	1	54	13
443	1	54	31
447	1	54	108
448	1	54	64
449	1	54	109
450	4	54	23
451	4	54	120
453	4	54	76
454	4	54	165
456	4	54	91
458	4	54	105
460	4	54	145
461	4	54	75
462	4	54	65
463	4	54	108
464	4	54	40
468	4	54	47
469	22	54	131
471	22	54	45
473	22	54	75
475	13	54	131
476	13	54	51
478	13	54	165
481	13	54	84
482	13	54	40
484	51	54	23
485	51	54	51
489	51	54	139
492	51	54	84
493	51	54	129
494	51	54	108
495	51	54	111
499	9	54	13
500	9	54	139
501	9	54	53
503	9	54	101
504	9	54	85
505	9	54	25
506	68	54	131
507	68	54	51
508	68	54	51
511	68	54	76
513	68	54	165
514	68	54	31
515	68	54	130
516	68	54	53
517	68	54	75
520	68	54	56
521	68	54	158
522	68	54	93
523	68	54	15
524	17	54	131
527	17	54	100
531	50	54	147
534	50	54	31
535	50	54	130
538	50	54	0
539	15	54	23
541	15	54	122
542	15	54	147
543	15	54	149
544	15	54	105
546	15	54	85
550	40	54	23
553	40	54	45
556	40	54	54
557	40	54	75
562	47	54	149
567	47	54	75
569	47	54	109
570	47	54	109
571	31	54	13
572	31	54	64
574	70	54	80
575	70	54	99
576	70	54	43
577	70	54	117
579	70	54	101
581	70	54	138
582	8	54	131
583	8	54	51
585	8	54	13
586	8	54	75
587	8	54	93
588	44	54	23
590	44	54	147
591	44	54	149
592	44	54	161
594	44	54	43
595	44	54	155
596	44	54	110
599	44	54	75
601	23	54	51
603	23	54	147
604	23	54	161
605	23	54	31
606	23	54	31
607	23	54	139
608	23	54	99
612	23	54	85
613	23	54	119
616	23	54	25
617	24	54	23
618	24	54	76
619	24	54	76
620	24	54	80
621	24	54	45
625	24	54	75
626	24	54	158
627	24	54	108
628	24	54	64
629	24	54	109
630	24	54	81
632	57	54	122
633	57	54	149
634	57	54	165
636	57	54	130
638	57	54	105
641	57	54	48
645	30	54	147
646	30	54	13
648	30	54	61
650	30	54	75
651	7	54	131
653	7	54	75
654	7	54	101
656	58	54	122
657	58	54	149
658	58	54	161
659	58	54	165
660	58	54	139
663	58	54	84
664	58	54	79
665	58	54	85
667	33	54	23
671	33	54	45
676	33	54	101
677	33	54	108
678	33	54	40
679	33	54	40
680	33	54	64
681	33	54	90
683	65	54	76
684	65	54	89
686	65	54	161
687	65	54	139
688	65	54	91
689	65	54	91
691	65	54	75
694	65	54	65
695	65	54	64
698	0	54	23
699	0	54	149
700	0	54	76
701	0	54	31
703	0	54	99
704	0	54	110
705	0	54	110
708	0	54	84
710	0	54	116
711	0	54	40
712	0	54	40
713	0	54	64
716	3	54	149
718	3	54	85
719	3	54	129
720	3	54	48
721	3	54	90
722	3	54	104
723	62	54	51
727	62	54	161
728	62	54	31
731	62	54	108
732	62	54	64
733	62	54	64
734	62	54	25
736	76	54	101
740	69	54	13
