label_index	winner_index	loser_index	evaluator_index
29598	41	45	151
33318	49	46	12
26246	43	27	132
25343	3	27	139
15308	31	23	87
2154	12	14	170
20174	62	5	33
41886	57	4	158
2272	55	14	161
28547	25	12	130
41909	47	4	153
7234	5	1	131
14926	22	56	114
100	40	52	131
25817	17	27	100
14170	18	56	86
37777	23	0	153
10240	57	44	87
9078	42	3	164
23536	37	17	169
35740	63	51	109
42612	10	29	60
36585	45	49	47
3343	23	11	73
5417	33	41	167
31083	5	58	131
34352	48	37	8
36266	53	49	104
36969	55	48	120
34940	65	19	170
3971	51	11	153
32012	16	20	94
37454	64	39	36
7185	4	1	8
7868	60	32	40
25744	12	27	68
5034	24	41	99
9348	60	3	23
21671	6	22	61
25239	41	34	156
11194	61	7	35
7904	33	32	111
15078	35	23	154
4900	43	40	163
36060	62	51	130
10469	39	44	5
6682	38	1	114
30362	54	58	5
26321	11	54	7
24737	29	34	159
3326	50	11	81
20630	8	36	7
25110	30	34	87
39138	9	21	24
241	46	52	27
3005	55	59	125
5763	40	6	36
35721	26	51	12
335	64	52	151
36901	57	48	94
22195	45	22	33
29544	34	45	106
1851	50	14	72
7732	8	32	169
29783	57	2	81
29612	43	45	36
35149	37	19	74
40300	59	15	130
10499	9	44	36
28883	45	12	117
26601	64	54	102
22229	51	22	102
34970	14	19	161
27396	19	31	102
38572	43	0	106
31170	26	30	5
4101	4	11	112
37678	41	39	128
41304	61	28	163
42109	49	4	154
36946	65	48	34
34095	50	37	119
40972	60	62	94
2004	6	14	158
15762	28	13	106
33187	61	46	123
28900	9	12	50
22705	60	61	163
18275	65	60	169
24661	9	55	12
9306	14	3	4
8042	34	32	87
41712	18	4	163
36515	55	49	51
5916	57	6	102
35148	37	19	163
4438	10	40	81
6419	26	1	86
32462	33	20	27
500	2	52	163
42224	45	4	130
3291	29	11	130
25623	54	27	78
25431	24	27	52
30533	48	58	117
25287	36	27	22
6630	15	1	78
33753	21	35	117
2006	6	14	55
15987	56	13	177
36383	47	49	102
17130	49	33	102
20975	3	57	159
14209	0	56	119
37877	21	0	115
24132	47	63	109
32493	39	20	161
38901	46	21	7
1097	29	8	23
1939	24	14	87
29492	20	45	154
11238	17	7	130
37275	35	39	149
21353	5	57	74
154	6	52	33
17198	9	33	110
42520	16	29	163
36453	17	49	169
23602	59	17	163
1662	51	8	71
4927	29	41	129
36752	29	48	78
16865	19	33	167
33019	42	46	52
32490	39	20	27
15114	10	23	9
28319	63	12	27
3439	16	11	22
36401	12	49	62
35644	62	47	78
37759	3	0	22
3350	23	11	36
38105	12	0	28
8878	36	3	177
42256	51	4	99
13506	53	25	125
25190	2	34	12
27656	60	31	104
40210	34	15	163
38222	64	0	8
32977	53	46	118
33333	32	46	55
432	39	52	47
23115	54	17	163
20936	43	36	163
17722	49	50	35
5060	16	41	119
35539	31	47	44
36217	16	49	36
26149	44	27	163
35617	44	47	32
30609	64	58	87
40439	10	64	150
26518	47	54	153
14087	63	56	59
19208	59	42	167
21382	36	22	156
16538	49	38	136
12038	53	18	57
41468	27	28	28
20891	37	36	79
19705	12	5	57
10713	11	7	85
12158	38	18	67
31401	25	30	153
24725	43	55	7
24392	23	55	131
19719	28	5	28
9477	2	3	74
3810	14	11	81
30988	62	58	114
6895	55	1	72
21315	37	57	167
7596	38	32	132
31778	37	30	8
40630	56	64	167
23138	38	17	99
25458	16	27	158
31506	8	30	74
196	10	52	132
36722	43	49	52
3469	18	11	125
29320	38	45	78
23976	50	63	153
1588	20	8	47
29082	43	12	23
32048	52	20	87
24525	57	55	68
29261	6	45	103
28344	40	12	7
24791	26	34	36
35082	9	19	57
16795	5	38	161
5202	38	41	74
34580	62	37	128
7892	33	32	37
37823	63	0	8
33971	9	35	74
42396	41	4	130
35418	61	47	24
11060	38	7	159
4284	24	40	169
21033	21	57	100
23783	61	9	78
34	11	52	52
10573	13	44	161
36869	54	48	27
17634	61	50	149
5302	8	41	129
38094	47	0	114
10121	53	44	85
39120	39	21	109
30212	21	58	68
3339	23	11	131
2617	23	59	128
40796	53	62	159
25728	47	27	167
2979	14	59	153
7792	64	32	167
30123	19	58	81
24274	45	63	80
5784	21	6	151
8066	13	32	22
3785	64	11	11
39688	59	65	80
30393	38	58	132
40565	33	64	158
6838	17	1	118
5388	49	41	57
19397	40	5	99
7651	46	32	125
6449	63	1	132
18639	40	42	149
30128	63	58	169
2707	18	59	55
41972	48	4	151
17011	57	33	136
27515	38	31	116
1968	21	14	36
19806	64	5	132
3833	49	11	158
26580	8	54	57
37313	10	39	158
21828	57	22	28
22068	49	22	89
22388	4	22	87
20483	54	36	173
21248	39	57	169
30754	33	58	125
20216	43	5	106
15823	65	13	143
26696	45	54	22
13434	24	25	173
14485	17	56	158
41781	35	4	156
9833	60	53	24
26377	24	54	130
19062	45	42	109
19086	51	42	104
21034	21	57	130
36214	16	49	163
2842	57	59	8
18305	1	60	125
36483	64	49	68
30798	39	58	23
30947	37	58	47
4760	51	40	104
9837	60	53	119
25448	40	27	35
11820	36	18	102
40077	49	15	130
37020	39	48	35
2883	28	59	169
42798	39	29	8
38799	35	21	151
25000	61	34	128
17368	23	50	81
641	11	43	144
27754	37	31	173
31972	63	20	176
3232	62	59	83
550	37	52	35
22868	36	17	35
28962	34	12	89
16830	3	33	22
36527	60	49	47
33942	33	35	24
6474	24	1	5
11798	29	18	158
21615	52	22	16
38952	61	21	57
24281	9	63	155
41054	34	62	159
209	38	52	153
31774	37	30	158
40492	61	64	7
16256	52	38	36
7159	27	1	87
38333	33	0	149
42834	51	29	81
38670	23	21	23
22878	50	17	72
20713	32	36	18
11728	43	7	86
13099	1	16	28
11752	59	7	158
2997	55	59	52
917	14	43	54
35587	58	47	109
34101	3	37	138
2631	19	59	151
35850	57	51	132
32194	57	20	80
42359	37	4	104
37204	63	39	8
33567	37	46	132
40261	62	15	104
21809	25	22	104
525	44	52	24
5633	22	41	109
38009	54	0	121
33133	47	46	154
1403	57	8	119
17668	65	50	69
28097	39	10	98
5327	65	41	81
11150	12	7	52
10015	23	44	109
6103	33	6	78
36716	41	49	125
22727	20	61	109
8666	31	26	128
26834	36	24	7
3282	5	59	169
14035	23	56	173
42417	43	4	52
14998	63	23	89
35228	50	47	117
26539	28	54	55
30779	31	58	8
24543	28	55	47
31329	35	30	81
23939	62	9	153
16753	4	38	73
36731	59	49	107
20617	48	36	104
10369	14	44	104
17824	56	50	167
18834	28	42	102
39697	7	65	27
19758	48	5	87
1983	0	14	12
27027	57	24	149
2791	15	59	160
37653	62	39	132
6537	18	1	94
14346	25	56	86
17111	14	33	102
7717	48	32	7
15061	53	23	128
28132	2	10	87
41074	13	62	7
34886	28	19	111
23913	2	9	128
22961	63	17	27
38641	50	21	163
15390	13	23	151
29283	15	45	94
41797	42	4	156
5852	15	6	114
30103	26	58	94
4352	53	40	28
21555	40	22	167
39951	47	15	128
33648	43	46	177
38598	59	0	51
11834	50	18	89
38278	49	0	8
30292	6	58	68
9738	12	53	24
39542	55	65	73
32268	61	20	106
14719	9	56	52
24882	35	34	151
7179	4	1	105
35896	61	51	57
27278	34	24	104
15159	12	23	128
2633	19	59	154
13123	55	16	72
27073	61	24	8
2714	52	59	102
33561	13	46	68
27916	53	10	149
5952	28	6	132
30936	13	58	156
26508	57	54	28
15555	24	13	127
7001	39	1	5
1956	16	14	158
5138	35	41	94
38784	53	21	104
35480	14	47	56
2333	31	14	33
35268	63	47	154
4798	34	40	153
37854	40	0	23
28827	33	12	114
25363	23	27	167
39938	46	15	163
28522	10	12	154
34298	46	37	98
41772	6	4	163
33398	31	46	158
5795	52	6	156
32738	29	46	78
26141	44	27	47
21579	21	22	106
37828	63	0	94
18164	38	60	74
9694	15	53	55
12518	45	18	51
42134	60	4	19
17584	47	50	86
19966	31	5	18
2079	10	14	182
15546	63	13	152
21786	38	22	169
22921	23	17	87
29024	27	12	60
12027	53	18	102
41914	47	4	5
4043	44	11	161
26532	12	54	166
42276	56	4	80
3677	12	11	22
38283	49	0	94
28505	54	12	38
22883	11	17	159
40491	61	64	12
35474	64	47	128
20387	16	36	104
22508	19	61	94
36769	23	48	156
19579	54	5	131
38813	42	21	102
4933	36	41	80
14164	21	56	149
33431	45	46	83
23108	54	17	106
11472	39	7	28
3775	65	11	64
34831	25	19	12
14601	32	56	15
27711	51	31	104
37322	10	39	94
25439	40	27	112
41961	61	4	72
26762	13	54	170
23236	61	17	104
3181	34	59	167
21881	28	22	22
32838	19	46	151
33063	10	46	153
29286	15	45	87
12103	15	18	78
11915	63	18	86
25677	25	27	104
10298	48	44	131
27414	24	31	24
22155	20	22	57
6712	57	1	149
24870	53	34	128
8486	28	26	102
32970	53	46	5
11189	61	7	5
37818	63	0	47
11374	32	7	72
32633	37	20	28
31076	22	58	151
30584	65	58	119
14175	18	56	30
33728	63	35	52
37236	18	39	109
7829	55	32	158
28911	51	12	114
7458	52	32	132
26478	10	54	5
16956	35	33	109
26137	34	27	114
4424	54	40	20
38518	37	0	33
14140	16	56	156
6596	6	1	167
2926	8	59	73
23263	8	17	55
25780	48	27	47
20283	50	36	80
7797	64	32	177
10559	34	44	117
4480	46	40	12
24850	52	34	28
16078	59	13	72
18737	54	42	169
21844	46	22	57
15706	38	13	12
30422	25	58	84
13880	37	25	13
38271	55	0	5
27002	10	24	8
19824	1	5	106
899	64	43	114
22062	49	22	159
14199	0	56	173
11574	2	7	130
4320	21	40	165
39344	63	65	102
9691	15	53	80
31512	17	30	106
11849	11	18	27
36419	61	49	73
42567	35	29	71
38035	38	0	154
23688	0	9	73
14867	4	56	104
1575	33	8	24
32597	44	20	23
19805	65	5	57
32860	63	46	35
42923	22	29	12
6540	52	1	131
25573	35	27	114
39789	24	15	104
29421	64	45	151
10317	17	44	24
41026	51	62	80
3741	8	11	114
26924	52	24	149
2807	10	59	12
16426	61	38	98
20941	43	36	76
39618	51	65	52
5748	24	6	28
30318	42	58	99
38910	47	21	24
3761	65	11	146
14613	60	56	104
23686	52	9	117
23777	28	9	60
9550	4	3	178
10188	54	44	78
3120	9	59	153
8266	63	26	158
11799	29	18	9
10421	30	44	150
40957	49	62	7
42367	37	4	94
10441	20	44	119
28614	28	12	89
18995	33	42	7
23640	23	9	33
23486	2	17	19
19409	40	5	94
6060	49	6	33
31602	32	30	128
4343	53	40	158
17445	52	50	163
16449	48	38	68
1462	61	8	81
15573	40	13	5
26590	65	54	94
31970	63	20	103
31204	63	30	119
17846	34	50	34
28985	44	12	160
6073	32	6	109
32615	13	20	35
7013	45	1	80
21632	0	22	24
39963	28	15	130
6837	17	1	128
18318	55	60	86
15287	33	23	117
27181	30	24	180
40447	38	64	27
23191	47	17	44
7537	42	32	52
33050	54	46	55
38582	43	0	68
29174	19	45	99
2577	50	59	55
36856	42	48	119
7648	46	32	102
12108	54	18	159
3012	49	59	132
34735	0	19	28
31655	31	30	128
2649	63	59	36
20002	45	5	7
5591	62	41	7
