1.144936446894971871e+00 2.674272348651126618e-01
1.501858863015508028e-01 2.026291939223523908e+00
7.926754138928553406e-01 4.587895553221689182e-01
1.587869648447542623e-02 2.553618926890293128e+00
1.369619862347069228e+00 5.803237013628831376e-01
2.697471159994756507e-01 5.527047045830777439e-01
1.356924185762843627e-01 4.058619417172078941e-02
9.728305419420577582e-01 1.258676413751172452e-01
1.412054442772417762e+00 1.087966364715249601e-02
1.815043823940907033e-02 4.423975944021401596e-01
1.730936877497304849e+00 1.961308540107725262e+00
8.433627121262745607e-01 1.048307568357123021e+00
2.047150324120816656e-02 1.092952031826407294e-01
5.513772343978387558e-02 1.147379210568853836e+00
1.152283640702531642e+00 2.064414035085690990e+00
2.803807951317720537e-01 3.160163260223627923e-02
2.536835480538867760e+00 1.058219843550565857e-02
4.979580647853250053e-01 1.039908024140880016e+00
2.089891641199772554e-01 9.536209824938861601e-01
6.505193035888062747e-01 2.241934423067483972e-01
4.595230345197701127e-02 1.125457891699245039e+00
3.221072889583254106e+00 1.828464312745568254e-01
1.246306437828189173e+00 2.352161345624843580e-01
4.006152929662827322e-01 1.819015401443499602e+00
1.051327139991434789e+00 9.465060004055393661e-02
2.292464166100786349e-01 1.824102927010364805e-01
1.746827467316052485e-01 9.947862840732111245e-01
1.913962455604794055e+00 1.142605536105436026e-01
1.661469413263360478e-02 6.817415233192082313e-01
1.174304019206678706e+00 4.861810962966066074e-01
5.617216251417700423e-01 7.328410742408351108e-01
7.083870170933344035e-01 1.156996385455244747e+00
6.027634214614332464e-01 1.663457523065365873e+00
1.179621474517335900e+00 4.780380713386687686e-01
3.161883527212135281e+00 1.179406382353383798e+00
4.481438187649018912e-01 2.279732073433238249e-02
6.571924528609659477e-01 1.311571229690037477e+00
2.103608569600887435e-01 2.247002102590161865e+00
1.223617046804800768e-02 3.749926624299345645e-01
2.111547954278437889e+00 1.800211561135528493e+00
2.314690532543070223e+00 8.531969191784207762e-01
2.390113609686390084e-01 2.005012279869811564e+00
1.995490835579391220e+00 9.923326251443280732e-01
8.428737572911174092e-02 1.585020463800677071e+00
9.240388542411550610e-01 1.469869193228345861e+00
1.846211638151297407e+00 1.062350857495909517e+00
1.293143144353835705e+00 9.726477464141088936e-01
1.248307590053419514e+00 6.037214480716036613e-01
2.194318163165097868e+00 1.631597675027506716e-02
2.793847586090704715e-01 1.136261232782767236e-02
5.078523417088263159e-01 1.683316458063727872e+00
1.441405299558562891e+00 3.286395886444339887e-01
3.522346367825195113e-02 1.913713684296324546e-01
5.995828397738302007e-01 1.490942308823991480e+00
6.364121327136962325e-01 9.875067929579842696e-01
1.355063237775474827e-01 1.088085976481626194e+00
2.079157974757824337e-02 3.991126443025218573e-01
3.576144667501021113e-01 1.956551625975504194e-01
8.653945358132930990e-03 2.292355516400871318e-01
2.102882325345159842e+00 1.153284421700067286e+00
1.965604315839198507e-02 1.659020287770015482e-03
1.621324268763194798e+00 1.562112189649375038e+00
1.165318349288889666e+00 9.669919387907234265e-01
6.485946949498352376e-01 2.031153564585111773e-02
2.531717189148173508e-02 1.442562600105134374e+00
2.700864126379253286e-02 4.933863071853604731e-01
