label_index	winner_index	loser_index	evaluator_index
54690	78	18	86
44573	2	62	145
47622	22	71	108
11237	63	0	201
57926	11	80	145
57362	79	2	124
24551	66	29	104
36187	71	35	169
62058	5	28	148
16755	4	5	38
59299	33	70	89
16524	42	5	152
40875	16	36	44
47635	70	71	15
50022	25	30	175
59564	13	63	102
14208	11	6	50
62288	63	28	120
38656	20	73	58
60667	45	53	181
53967	45	14	41
33641	25	46	16
1451	28	52	102
40324	18	58	51
1543	11	52	51
20940	78	64	210
45037	6	8	152
13827	19	33	16
22457	3	57	109
30934	55	23	42
51656	6	1	50
7451	9	26	38
31930	5	78	86
4488	76	31	200
32458	12	78	73
12456	77	9	139
49250	48	30	124
49163	13	30	60
47838	6	34	15
39194	37	20	155
46125	32	48	143
55445	20	75	42
29117	9	7	211
6706	62	26	108
40410	13	36	74
9580	17	49	55
49404	61	30	154
45935	44	48	103
53037	62	3	108
41742	19	51	211
12233	3	9	142
7942	15	56	201
8939	1	49	23
47690	66	71	131
38404	6	73	104
49318	15	30	121
36214	33	35	157
26025	8	61	169
27851	24	76	216
18971	66	69	31
38756	33	73	55
29148	43	7	124
46183	43	48	157
56914	24	17	16
62992	19	45	60
40627	37	36	113
14254	69	6	210
57764	13	80	99
50848	44	68	35
60392	15	53	124
269	31	19	31
28785	4	7	38
7749	39	26	189
30636	44	23	79
39668	28	58	66
21001	20	64	157
50559	5	68	200
2275	20	11	152
20809	73	64	104
23956	65	29	57
53958	54	14	109
63452	4	32	201
17141	71	5	118
62504	74	28	103
24855	4	44	211
1891	25	52	204
17389	70	5	204
47289	37	71	74
51602	47	1	44
59098	40	70	177
7649	70	26	204
3436	2	15	51
1325	56	22	198
49640	24	30	89
33153	40	46	90
52838	53	24	200
52909	66	24	66
54765	19	18	55
214	1	19	113
11877	41	9	210
41257	35	51	39
1060	3	22	152
6370	12	66	157
37427	17	39	90
42465	60	13	89
59635	15	63	124
16925	54	5	121
3689	17	15	123
25630	48	61	210
53805	41	14	51
35247	10	72	189
52413	58	24	27
20819	73	64	155
45645	50	48	69
