label_index	winner_index	loser_index	evaluator_index
2	29	52	112
3	29	52	9
5	29	52	132
7	29	52	104
8	29	52	73
9	29	52	154
12	29	52	177
14	36	52	112
18	36	52	145
19	36	52	36
22	50	52	131
23	50	52	150
24	50	52	86
25	50	52	80
32	11	52	150
35	11	52	73
37	3	52	112
42	3	52	109
45	23	52	132
46	23	52	18
57	26	52	12
58	26	52	12
61	26	52	36
62	26	52	36
65	26	52	177
67	19	52	106
68	19	52	86
71	19	52	178
73	19	52	154
74	19	52	119
75	63	52	153
77	63	52	12
79	63	52	104
83	63	52	154
84	63	52	36
85	63	52	36
89	24	52	106
90	24	52	80
96	24	52	36
97	24	52	36
99	24	52	177
100	40	52	131
107	40	52	109
108	40	52	109
114	16	52	33
115	16	52	154
117	16	52	161
118	16	52	96
121	21	52	33
122	21	52	33
123	21	52	104
125	21	52	73
126	21	52	35
127	18	52	112
130	18	52	109
135	0	52	177
137	53	52	131
138	53	52	131
139	53	52	86
140	53	52	9
145	53	52	119
150	53	52	161
151	6	52	100
153	6	52	33
154	6	52	33
155	6	52	73
156	6	52	73
157	6	52	35
158	6	52	109
160	35	52	39
161	35	52	37
164	35	52	33
165	35	52	104
169	42	52	106
173	42	52	33
174	42	52	154
175	42	52	154
178	15	52	153
180	15	52	71
181	15	52	154
183	54	52	106
184	54	52	71
189	54	52	154
191	54	52	36
193	54	52	177
194	10	52	153
196	10	52	132
199	10	52	156
200	10	52	12
202	10	52	33
207	38	52	131
208	38	52	86
209	38	52	153
211	38	52	12
212	38	52	154
214	25	52	173
215	25	52	112
217	25	52	13
218	25	52	104
219	25	52	154
220	25	52	154
222	25	52	119
226	57	52	86
227	57	52	148
228	57	52	132
232	57	52	33
233	57	52	104
240	46	52	35
242	47	52	106
243	47	52	106
244	47	52	112
245	47	52	86
246	47	52	153
253	47	52	117
254	47	52	109
258	28	52	173
259	28	52	131
260	28	52	131
261	28	52	131
262	28	52	131
268	28	52	73
270	28	52	178
273	28	52	109
275	61	52	106
276	61	52	86
277	61	52	80
282	61	52	154
283	61	52	154
290	48	52	112
291	48	52	112
292	48	52	153
302	48	52	177
310	17	52	131
312	17	52	132
315	65	52	106
316	65	52	153
323	65	52	117
325	65	52	177
327	64	52	173
328	64	52	86
329	64	52	153
330	64	52	80
332	64	52	12
340	1	52	86
342	14	52	150
343	14	52	106
344	14	52	153
345	14	52	153
346	14	52	80
350	14	52	35
354	55	52	173
356	55	52	150
357	55	52	153
358	55	52	39
360	55	52	33
362	55	52	73
364	55	52	63
366	55	52	109
367	55	52	160
368	55	52	177
369	55	52	177
370	49	52	153
372	49	52	9
373	49	52	132
374	49	52	63
376	49	52	35
377	49	52	109
378	49	52	177
380	32	52	83
382	32	52	117
383	32	52	109
384	60	52	131
386	60	52	106
387	60	52	86
388	60	52	86
393	30	52	131
395	30	52	12
398	30	52	36
400	33	52	112
402	33	52	12
407	33	52	152
408	33	52	117
411	20	52	73
412	20	52	73
414	20	52	119
416	20	52	109
418	31	52	112
419	31	52	132
422	31	52	33
423	31	52	104
424	31	52	73
426	31	52	17
428	31	52	0
429	31	52	137
433	39	52	112
435	39	52	132
438	39	52	73
439	39	52	154
442	39	52	119
445	45	52	173
448	45	52	131
464	9	52	73
465	9	52	154
469	9	52	111
470	9	52	177
471	51	52	134
472	51	52	80
480	51	52	11
481	51	52	104
485	51	52	36
488	58	52	9
489	58	52	73
