label_index	winner_index	loser_index	evaluator_index
38562	46	45	57
46023	22	18	156
45921	49	18	111
2366	4	61	21
55213	6	79	14
25298	40	64	135
24950	69	64	111
22248	32	69	4
44535	22	41	82
29048	21	36	85
10994	34	2	99
10019	28	43	89
48257	29	23	119
45881	41	18	61
20333	6	49	33
24468	52	22	30
53404	5	47	145
56950	69	58	33
52306	26	4	137
21711	19	40	61
2208	30	52	10
4446	3	74	174
2248	77	61	34
54540	26	79	119
27211	30	14	61
23349	57	26	167
62536	16	27	145
50184	54	62	72
14895	71	13	128
45304	31	67	168
27264	34	77	161
57270	61	58	123
56620	8	17	41
60617	64	55	150
47103	4	73	87
8284	17	12	33
39955	16	38	40
31376	50	46	122
13641	36	63	79
23116	23	26	58
22482	3	69	104
45689	37	18	122
60020	14	54	97
2181	6	52	33
33099	23	42	41
29637	37	9	119
61142	16	55	10
48876	33	31	79
45266	42	67	129
19459	57	20	126
58115	32	10	84
25006	36	64	102
25224	18	64	14
43568	70	41	63
43267	14	16	150
10098	46	43	15
60039	24	54	52
43408	11	16	79
10138	53	43	153
31170	27	46	99
16782	72	60	121
39330	0	38	98
18778	15	19	8
46696	45	56	107
13739	39	63	72
3963	78	74	58
39600	13	38	89
4925	7	24	123
10499	5	43	133
34262	50	44	63
18359	10	19	111
21476	2	40	117
48642	59	31	161
34072	61	44	126
22983	18	26	153
35859	26	28	124
12915	51	78	33
54826	18	79	10
46132	38	56	84
33189	14	42	32
14465	34	13	63
18262	33	19	72
7066	5	75	127
39058	65	45	113
31407	72	46	79
25090	53	64	86
28024	36	11	153
16648	71	60	42
7534	73	12	147
55404	36	7	148
42591	19	57	67
12797	36	78	84
21206	73	40	53
783	69	48	122
3733	77	74	72
57298	2	58	119
14455	26	13	143
15751	13	66	86
32077	40	5	153
52365	36	4	4
54242	75	0	58
29451	59	9	79
12976	62	78	80
7753	64	12	98
37531	28	76	85
21327	48	40	79
14451	77	13	167
4786	78	24	104
57210	10	58	113
39247	34	38	83
9750	11	3	57
2839	42	61	133
21826	26	69	159
12592	3	51	97
29433	77	9	48
36143	37	28	121
56886	70	58	87
47386	2	73	10
35948	0	28	8
51300	14	34	85
40738	24	25	119
17135	73	15	63
54170	5	0	33
54579	69	79	172
46923	30	56	57
2452	52	61	87
41121	26	39	142
49444	59	72	167
7165	41	75	138
59899	27	54	171
24184	31	53	148
6367	61	71	10
24046	24	53	137
7887	7	12	57
18068	38	19	41
52686	32	4	126
25821	0	21	150
20949	65	37	14
49860	63	72	23
44216	67	41	30
46658	24	56	142
27372	4	77	122
43866	52	41	87
34221	63	44	8
113	47	33	41
13985	21	63	79
19963	18	49	27
39486	33	38	30
26637	36	14	83
37006	2	29	126
56614	29	17	119
12267	71	51	58
22944	35	26	41
45131	24	67	98
3971	33	74	127
44917	18	67	153
19365	63	20	73
19993	13	49	58
16732	75	60	107
8707	62	59	133
26588	56	14	161
45378	15	67	21
31168	27	46	52
1594	28	52	58
17459	7	15	97
18846	26	20	57
11762	77	51	167
1252	20	48	43
62953	8	70	99
34710	46	65	48
35204	72	65	32
13283	45	78	97
2720	67	61	142
57606	12	58	58
52728	8	4	58
17939	55	15	154
21511	5	40	148
21729	12	40	26
4795	33	24	97
48731	47	31	36
50552	23	62	10
13512	70	63	27
23949	23	53	138
43401	57	16	111
23575	43	53	48
45062	32	67	74
51385	72	34	72
30271	35	68	27
28759	0	36	126
57925	58	10	176
20491	0	37	147
228	58	33	104
27526	37	77	158
34735	9	65	111
36873	35	29	119
7778	35	12	127
51754	39	50	161
2517	35	61	107
22535	30	69	48
35799	3	32	42
45918	42	18	133
51598	34	50	100
27965	59	11	41
36103	48	28	57
42619	12	57	137
59916	13	54	42
35674	8	32	86
43519	6	16	148
52258	30	50	84
12119	37	51	107
24930	34	64	40
33390	49	42	85
47490	67	73	122
60983	68	55	56
40782	45	25	171
10769	17	43	153
46603	8	56	159
9930	34	43	137
22547	22	69	121
5734	2	6	138
34311	72	44	72
1581	54	52	111
45115	63	67	14
5838	24	6	15
24095	45	53	167
48168	7	23	167
12683	70	78	79
7927	40	12	84
15881	5	66	98
50687	45	62	111
24094	45	53	145
35336	15	65	133
33624	77	44	79
21538	14	40	21
36099	48	28	83
26046	37	21	15
12193	13	51	122
41878	34	57	83
9927	26	43	24
56164	22	7	99
9115	66	59	159
58047	61	10	113
14295	19	63	72
61166	22	55	42
50719	72	62	99
45322	66	67	10
56165	22	7	58
4163	23	74	34
26719	53	14	27
4948	21	24	167
14309	66	63	15
21241	9	40	61
50172	69	62	61
57867	9	10	42
4184	32	74	23
10012	28	43	21
1551	56	52	153
62355	14	27	98
10582	24	43	111
6991	61	75	63
26166	71	21	119
5905	72	6	113
50627	67	62	58
60229	55	54	40
2570	27	61	100
28764	47	36	85
47228	62	73	137
48674	38	31	58
25402	14	64	122
32062	21	5	40
34632	38	65	107
59338	7	8	40
29940	43	68	142
49961	42	72	88
24106	1	53	53
705	76	33	102
31771	46	5	4
50132	34	62	83
19156	35	20	172
32972	10	42	137
7171	41	75	104
22625	56	26	138
30541	20	68	32
43510	12	16	148
20363	30	49	167
14815	44	13	61
19669	34	49	111
57724	34	10	97
46854	3	56	42
10279	60	43	61
393	23	33	89
29238	72	36	145
1369	31	48	150
55067	1	79	53
27510	35	77	113
12989	64	78	133
32669	47	42	159
51298	8	34	85
33925	33	44	98
44520	30	41	87
42943	52	16	35
2260	34	61	107
18868	59	20	121
34768	39	65	8
30354	13	68	15
11445	8	2	53
30006	38	68	86
39250	34	38	79
40998	16	25	126
36499	16	28	150
44874	60	67	83
49975	65	72	58
57898	51	10	58
47878	36	23	49
59784	79	54	113
37493	69	76	89
44469	6	41	41
7466	54	12	167
24853	6	22	48
41637	45	39	44
41501	23	39	14
54659	46	79	32
25344	32	64	52
15031	1	13	19
9237	34	3	35
11589	42	2	148
36085	78	28	133
55872	75	7	21
12561	19	51	161
34477	16	44	72
39264	59	38	111
33781	4	44	65
54184	29	0	84
5402	54	6	154
49995	31	72	71
54303	41	0	111
42433	20	57	51
755	34	48	10
32388	66	5	176
28260	44	11	42
62338	8	27	161
59442	50	8	57
48522	12	23	87
5566	58	6	42
18353	18	19	73
22956	35	26	150
43042	35	16	72
46712	1	56	13
51796	58	50	14
54467	16	0	48
9840	16	3	111
41649	41	39	111
25513	68	64	137
19645	43	49	27
24323	56	22	133
20575	51	37	52
30563	45	68	32
2688	8	61	52
55210	12	79	102
32072	40	5	137
15725	44	66	79
39534	60	38	67
55183	19	79	5
57591	3	58	75
43714	0	41	85
34099	40	44	27
10791	19	43	97
23692	4	53	53
6176	36	71	14
37452	26	76	167
51499	6	34	68
56522	27	17	122
59813	33	54	79
4712	9	24	84
19389	75	20	122
15822	23	66	21
3655	6	35	97
41741	66	39	122
60134	42	54	48
49725	27	72	56
17297	78	15	145
23519	15	26	42
47362	21	73	53
35064	32	65	73
62940	5	70	127
34320	68	44	138
43040	60	16	13
52509	48	4	161
32745	9	42	82
57438	20	58	145
23593	34	53	23
24285	77	22	83
32366	31	5	137
5549	79	6	133
12669	22	51	155
53664	22	47	57
44604	56	67	99
62158	58	27	19
11272	35	2	113
57473	41	58	81
23258	20	26	30
56899	77	58	72
49577	39	72	10
41633	45	39	30
12130	37	51	61
48850	52	31	73
46858	3	56	149
58046	61	10	86
58938	72	1	102
5035	8	24	39
21410	10	40	52
47005	34	73	15
12794	36	78	58
30316	10	68	104
23609	59	53	123
39408	53	38	30
13936	27	63	113
22528	15	69	87
59633	59	54	15
55509	39	7	82
518	1	33	111
3921	39	74	15
30560	50	68	145
18456	23	19	153
7874	13	12	167
23879	44	53	128
31055	33	46	8
48605	43	31	102
25516	68	64	79
14768	35	13	15
30169	52	68	48
1178	29	48	89
51061	51	34	27
9807	19	3	21
24259	70	22	147
62546	15	27	83
5675	27	6	23
58838	29	1	63
26702	74	14	173
19841	51	49	23
7832	10	12	115
19640	70	49	123
35159	20	65	118
56510	44	17	137
22472	3	69	48
46309	58	56	63
17311	33	15	61
40433	35	25	119
46437	10	56	167
24505	64	22	111
34622	69	65	23
51134	60	34	42
36549	43	29	40
3254	60	35	107
52718	29	4	150
61993	70	27	61
35629	61	32	159
846	47	48	123
23586	77	53	167
4611	54	24	27
47540	45	73	83
17018	59	15	14
37553	0	76	21
12679	70	78	171
40941	19	25	82
19521	19	20	161
44852	48	67	21
58425	70	1	10
32333	49	5	176
9046	68	59	33
5555	52	6	53
53102	73	47	138
47925	46	23	21
14519	54	13	40
41996	73	57	48
26324	41	21	104
60001	5	54	160
22960	37	26	83
47483	67	73	57
33671	56	44	41
46945	76	56	107
35295	3	65	52
47601	11	73	176
27894	30	77	15
9545	61	3	83
30181	58	68	127
32869	48	42	32
48738	73	31	127
57952	62	10	107
38334	16	76	48
6726	54	75	148
17675	20	15	176
45870	1	18	145
74	38	33	14
37930	21	76	58
16462	52	60	156
21998	39	69	9
13228	67	78	72
60436	4	55	97
43047	35	16	57
15882	5	66	98
57428	75	58	142
21926	73	69	111
49782	23	72	161
48866	78	31	52
51986	71	50	84
12855	46	78	89
1608	0	52	48
18916	54	20	57
39461	58	38	119
27502	60	77	123
42102	52	57	161
61661	32	30	76
11630	31	2	123
14557	0	13	10
213	52	33	13
52166	65	50	86
37967	23	76	153
1271	45	48	29
8500	34	59	126
33103	23	42	39
36391	68	28	137
59895	44	54	58
34469	6	44	40
22298	67	69	7
57832	73	10	79
51960	2	50	147
3238	62	35	127
56260	54	17	113
5941	11	6	119
26481	16	21	61
53315	13	47	62
13507	70	63	111
22148	44	69	113
48638	59	31	147
58930	41	1	145
18503	29	19	119
10289	35	43	42
36568	26	29	113
29926	76	9	71
57053	74	58	84
52800	45	4	122
41395	37	39	171
47760	70	23	89
14252	49	63	15
46139	54	56	71
23964	71	53	86
10430	40	43	33
8689	33	59	32
14822	27	13	42
19928	60	49	33
6450	63	71	102
27981	69	11	107
10989	34	2	111
35644	40	32	148
15462	46	66	33
34583	26	65	161
30048	36	68	32
43512	6	16	4
29079	71	36	34
22124	37	69	87
41030	15	25	40
33437	31	42	123
4113	7	74	84
2806	72	61	122
21087	26	40	85
1596	28	52	33
27385	74	77	79
60239	15	54	33
16057	68	66	53
18077	54	19	72
59879	18	54	159
53455	24	47	8
7403	59	12	40
11783	34	51	42
6492	1	71	86
4080	44	74	42
49637	62	72	21
42042	9	57	83
19259	2	20	21
41181	54	39	85
19962	18	49	82
13359	11	78	33
57041	46	58	86
59241	79	8	133
42264	7	57	107
10705	57	43	8
30003	69	68	148
13460	6	78	8
30826	26	46	113
21133	38	40	137
40532	13	25	8
36441	31	28	30
7717	48	12	21
4601	38	24	67
6613	15	71	10
22033	52	69	98
18032	59	19	23
8040	14	12	63
42101	52	57	79
51812	33	50	145
58608	79	1	21
51115	62	34	171
43475	19	16	100
8114	20	12	119
35563	48	32	122
35314	6	65	32
