label_index	winner_index	loser_index	evaluator_index
1	70	33	4
2	70	33	4
3	70	33	72
4	70	33	32
11	70	33	61
14	43	33	33
27	77	33	32
28	77	33	85
37	26	33	117
44	34	33	40
46	34	33	43
51	59	33	4
54	59	33	40
60	59	33	10
73	38	33	111
83	54	33	40
84	54	33	33
85	54	33	33
92	28	33	4
94	28	33	126
95	28	33	33
102	36	33	89
103	36	33	49
106	36	33	176
107	0	33	33
119	47	33	85
123	47	33	151
129	73	33	89
133	73	33	9
140	4	33	126
141	4	33	89
142	4	33	85
146	46	33	72
149	46	33	10
150	46	33	176
159	9	33	40
160	9	33	89
173	53	33	111
175	53	33	32
176	53	33	33
182	53	33	62
183	39	33	72
186	39	33	11
189	39	33	176
192	51	33	111
196	51	33	10
199	79	33	111
201	79	33	33
202	79	33	11
230	58	33	162
234	78	33	26
244	48	33	72
248	48	33	10
249	48	33	12
257	64	33	126
258	64	33	85
261	64	33	158
267	60	33	33
269	60	33	49
279	35	33	32
280	35	33	33
287	37	33	33
302	18	33	26
305	18	33	176
307	10	33	4
309	10	33	111
315	10	33	10
316	10	33	10
319	44	33	111
321	44	33	126
324	44	33	38
327	27	33	72
332	27	33	43
333	27	33	10
344	13	33	11
347	7	33	4
348	7	33	89
349	7	33	33
355	61	33	89
357	61	33	28
365	21	33	111
366	21	33	126
367	21	33	40
369	21	33	89
370	21	33	33
383	40	33	176
388	2	33	11
389	2	33	9
391	23	33	72
393	23	33	89
394	23	33	28
409	32	33	4
426	29	33	135
431	29	33	10
433	8	33	4
439	8	33	126
440	8	33	126
441	8	33	126
442	8	33	126
445	8	33	43
449	14	33	4
450	14	33	72
462	67	33	85
464	67	33	168
468	63	33	33
472	63	33	12
475	24	33	10
490	20	33	126
494	50	33	72
497	50	33	111
500	50	33	32
505	50	33	88
514	45	33	73
515	45	33	61
518	1	33	111
520	1	33	89
521	1	33	33
529	41	33	73
530	41	33	73
532	72	33	4
539	72	33	10
540	72	33	176
542	72	33	70
545	68	33	126
549	68	33	31
551	57	33	111
553	57	33	26
554	57	33	33
567	11	33	111
573	11	33	10
583	49	33	111
585	49	33	40
586	49	33	89
587	49	33	85
591	65	33	72
593	65	33	32
594	65	33	33
598	65	33	10
604	17	33	170
608	31	33	4
609	31	33	89
615	19	33	111
617	19	33	158
618	19	33	10
625	66	33	10
643	12	33	33
645	12	33	168
649	6	33	111
652	6	33	32
655	6	33	33
658	6	33	10
667	16	33	56
670	55	33	85
685	22	33	4
691	22	33	40
692	22	33	33
696	22	33	176
697	22	33	146
708	70	48	4
709	70	48	111
718	70	48	61
719	70	48	56
723	43	48	89
724	43	48	33
731	77	48	72
733	77	48	111
737	77	48	85
747	34	48	72
749	34	48	141
755	34	48	10
756	34	48	64
763	59	48	33
764	59	48	33
768	56	48	72
770	56	48	176
777	69	48	111
792	38	48	73
794	54	48	111
796	54	48	89
800	54	48	117
808	28	48	152
810	28	48	40
811	28	48	33
837	47	48	4
839	47	48	32
841	47	48	126
852	73	48	43
864	4	48	61
867	46	48	111
868	46	48	85
871	46	48	10
875	74	48	40
876	74	48	89
884	9	48	89
885	9	48	85
895	53	48	126
896	53	48	126
897	53	48	89
898	53	48	33
899	53	48	33
902	39	48	4
905	39	48	65
907	39	48	33
908	39	48	33
909	39	48	59
910	39	48	49
911	39	48	158
913	39	48	10
915	51	48	4
919	51	48	89
920	51	48	89
926	79	48	111
940	52	48	32
949	58	48	158
951	58	48	70
972	33	48	89
974	33	48	73
975	62	48	4
979	62	48	10
991	64	48	151
993	60	48	126
995	60	48	89
1001	60	48	176
1008	35	48	11
1013	35	48	10
1014	35	48	10
1015	37	48	4
1018	37	48	65
1020	37	48	32
1021	37	48	126
1026	37	48	64
1027	18	48	72
1032	18	48	33
1033	18	48	33
1034	18	48	10
1040	10	48	111
1048	10	48	10
1054	44	48	32
1064	27	48	126
1065	27	48	89
1066	27	48	33
1067	27	48	33
1071	27	48	73
1073	27	48	120
1075	13	48	65
1077	13	48	126
1079	13	48	11
1081	7	48	4
1084	7	48	85
1086	7	48	10
1087	61	48	72
1090	61	48	32
1093	61	48	89
1103	21	48	40
1109	40	48	89
1110	40	48	10
1119	2	48	33
1122	23	48	72
1123	23	48	32
1124	23	48	126
1125	23	48	26
1126	23	48	89
1131	23	48	176
1132	23	48	31
1133	23	48	120
1140	71	48	32
1142	71	48	40
1143	71	48	40
1144	71	48	89
1145	71	48	33
1147	71	48	170
1150	71	48	10
1151	71	48	61
1157	32	48	40
1158	32	48	28
1160	32	48	43
1163	32	48	73
1166	5	48	111
1170	5	48	89
1171	5	48	168
1175	29	48	72
1178	29	48	89
1179	29	48	33
1182	29	48	10
1188	8	48	33
1194	8	48	73
1200	14	48	4
1205	14	48	111
1216	67	48	151
1221	63	48	111
1222	63	48	89
1224	63	48	163
1226	24	48	72
1231	24	48	85
1232	24	48	10
1233	24	48	10
1237	75	48	111
1241	75	48	126
1249	20	48	85
1252	20	48	43
1254	20	48	70
1255	50	48	4
1260	50	48	32
1262	50	48	89
1264	50	48	176
1269	45	48	4
1275	1	48	32
1276	1	48	32
1278	1	48	33
1281	1	48	10
1283	1	48	61
1286	41	48	33
1287	41	48	33
1292	72	48	111
1294	72	48	32
1300	72	48	31
1301	72	48	61
1302	72	48	61
1308	68	48	73
1309	68	48	176
1310	68	48	112
1315	57	48	126
1316	57	48	126
1321	11	48	72
1322	11	48	72
1323	11	48	72
1328	11	48	89
1329	11	48	33
1331	11	48	61
1332	11	48	61
1343	49	48	10
1344	49	48	73
1355	17	48	11
1359	17	48	176
1364	31	48	32
1365	31	48	85
1370	31	48	73
