label_index	winner_index	loser_index	evaluator_index
7340	6	1	61
5745	37	15	5
4063	29	4	61
8605	28	14	28
12824	26	8	59
9372	25	5	59
1421	35	6	5
12711	9	8	5
11762	11	25	59
4425	30	33	52
6268	8	20	3
9769	18	9	13
8886	10	14	23
8479	2	34	48
13372	13	7	44
10553	33	24	35
6921	18	1	39
13238	9	7	17
10120	29	28	18
11264	25	31	18
10002	25	9	15
13527	2	7	34
7229	21	1	59
3357	2	13	17
9347	0	5	2
2212	25	17	3
11359	9	12	8
5141	23	2	44
3099	23	13	5
9188	24	5	3
13263	23	7	59
10677	23	22	61
5448	22	2	56
232	8	0	18
8722	18	14	56
2154	10	17	52
781	34	19	17
6034	0	15	19
12139	9	11	44
13072	3	29	3
6927	18	1	11
8396	26	34	5
13536	21	7	59
7905	29	21	61
6094	7	15	8
9518	24	27	3
106	9	0	5
13541	21	7	11
5316	3	2	46
10058	5	28	5
703	37	19	34
2652	6	36	59
11612	36	12	37
7714	15	16	5
4310	22	4	59
12167	35	11	15
3468	30	10	3
94	9	0	17
6777	5	1	3
13633	29	37	18
12982	16	29	25
13650	17	37	5
4590	17	33	28
4339	21	4	26
5277	34	2	61
11423	37	12	5
10856	2	22	5
8623	12	14	49
10666	12	22	56
10574	2	24	17
11480	8	12	56
1530	34	6	61
10716	37	22	28
6828	16	1	18
9660	28	9	3
4479	12	33	5
3376	21	13	61
392	36	0	17
1863	25	6	54
852	27	19	38
10668	12	22	41
9227	26	5	17
11647	22	12	3
14040	31	30	8
12023	33	25	11
13586	6	7	56
13652	8	37	3
6378	10	20	59
13210	28	7	59
1036	11	3	59
10147	17	28	30
9277	36	5	56
6181	23	20	17
1937	5	17	36
6816	9	1	59
6156	12	20	59
4680	26	33	34
10064	12	28	28
7344	6	1	59
12162	35	11	17
8915	22	14	6
979	20	19	11
4532	37	33	61
12896	1	8	5
4572	18	33	11
1659	14	6	44
5746	37	15	26
2215	25	17	3
5980	33	15	59
3543	9	10	10
12011	10	25	44
12334	36	11	31
13665	24	37	5
5270	13	2	59
7926	18	21	42
695	37	19	61
4206	26	4	11
989	25	19	44
13393	34	7	34
7324	19	1	61
11505	34	12	11
30	11	0	59
11632	33	12	18
4728	36	33	34
6686	21	23	3
12724	23	8	34
11025	37	31	43
4524	35	33	59
4827	7	33	46
10444	8	24	18
3925	11	4	61
2427	34	36	61
7268	20	1	61
9478	29	27	11
7892	37	21	61
5986	22	15	61
