9.335522047878224150e-01 2.017577051080471917e-01 1.081626023971030026e+00
8.439429191101160965e-01 2.224747203352235025e-01 2.051216966575518885e+00
2.695344415818767825e-01 1.990990121611608377e+00 1.292745702884182446e+00
8.471531529188744969e-01 5.075790955907941715e-01 2.923342481611732740e-02
3.569279138305176957e-01 2.040188423963575470e+00 1.086380101159873268e+00
1.111908587477032473e+00 6.690560492732864351e-01 5.235052552884907895e-01
4.883748369162545407e-03 2.631654951903973916e-01 1.133151091761734675e+00
3.816395592377630486e-01 4.236182129814932695e-01 1.672322454702973582e+00
7.349130305624584913e-01 4.446357579678129057e-01 7.895373497061489720e-01
1.274213436173998959e+00 8.717549268617483804e-01 6.000817094516105454e-01
1.224517374847398532e+00 1.375425701827516667e+00 1.183684571029690602e+00
7.733283814073923512e-01 1.298214384505629315e+00 1.038733279285930511e+00
1.225766957301676729e+00 1.053948057493139467e+00 1.626763447332160162e-01
5.166424629231475274e-01 8.215120185736698444e-01 3.183916052873417835e-01
9.978013640545171370e-01 2.707726459507369537e-02 1.382938656104896191e+00
9.455130974702187219e-01 7.030286345638715462e-01 4.144492302919958182e-01
1.325155757107598475e+00 8.399527002059476999e-01 2.092326155820989353e-01
8.362045755784368595e-01 2.207905330780059461e-01 3.704036315189945805e-01
1.580701139759620455e+00 4.417806942286209293e-01 5.632919163351388647e-01
1.130030715498739236e+00 1.197000116965390104e+00 1.002843083780169176e+00
7.775951553945306682e-02 7.684297337784602444e-01 1.116345322247154659e+00
1.659898531211715864e-02 1.641766350288542009e+00 8.744271426573963293e-03
1.248564754223036699e+00 6.411865571930172036e-01 6.944418010908142147e-01
7.120615047487812571e-03 1.061041938153042263e+00 5.059635201224274050e-03
9.270609508035444479e-01 1.025225196422692386e+00 3.204087731654547966e-01
2.055970154963781216e+00 1.034846993077924271e+00 6.764360227684470539e-01
6.551737637054724783e-02 1.203340099478528158e-01 1.447389496866627670e-02
3.000833967157278681e-01 1.013927512670756981e+00 1.091171281447002039e+00
1.067533705436023661e+00 7.619394363336758937e-03 7.255896395461535198e-01
2.231282927455048581e-01 2.345710959058015244e-01 1.349443141448392891e-01
3.965846289290150817e-01 1.717004634356738890e+00 5.473812666011592665e-01
4.282886829850233723e-01 2.102959062726086625e-01 1.355606336382873200e+00
3.402070117107537928e-01 1.402148943429047945e+00 5.303324161171516504e-01
6.394453912665011286e-01 1.411258933959044226e-01 8.448124961802236932e-01
9.425445991770872167e-01 9.412538357066331240e-01 1.473402443437429543e+00
3.317519406657870595e-01 6.114347288927239887e-01 1.355718409939551616e+00
5.587813753544443873e-01 1.118810171618914051e+00 7.587777624785281283e-01
2.153005985209049122e-01 3.871958460109941602e-01 1.242801019318930500e+00
8.535425902572552070e-01 5.549593151886477588e-03 7.331369572177068306e-02
1.029568239004453378e+00 2.811317984559334043e-03 3.543087324082953501e-03
8.556298615725788093e-01 4.660259152341075795e-01 6.946526554069661075e-02
2.189474222292889238e-02 5.514229336131458437e-02 3.987236247307293646e-01
1.509892657798487914e+00 1.064827713877279480e+00 1.295137227164055993e-02
1.276767132071606303e+00 3.420650092834576217e-02 3.962067596215758658e-01
6.471292110335413739e-01 1.728959471264477354e+00 6.613434315493312843e-01
3.404506330455851493e-01 5.312702493496496148e-01 1.975755826405613536e-01
4.745124235320648254e-02 2.919293991663615261e-03 2.401738193378455122e-01
7.610619683986237227e-01 4.673559100115515230e-02 8.999879775195117615e-01
7.852199167625220078e-01 6.923791241129955143e-01 3.161125723197041881e-01
2.234165415944113775e-01 1.464344599340282826e+00 8.747506520663689278e-01
1.188278386996755476e+00 3.392163434804965072e-01 1.381375849682682455e+00
1.039267481219811273e+00 1.820258569233740645e-02 6.498366173632219578e-01
1.078048355104278544e+00 1.620562547768390482e+00 2.048946128037248612e-02
1.125242621291579370e+00 9.140953973829670787e-01 1.995416151524329051e-01
5.957765833653442256e-01 5.059238753762915763e-01 1.571308012982288241e-02
1.894755281224933308e+00 1.165713474017681772e+00 3.781161295917008225e-01
7.813524034892139758e-01 1.435990604419308814e-01 7.975299364080546960e-01
2.865825665273638467e+00 2.784142169799843497e-02 1.126350968951263631e+00
4.514638398731354169e-02 6.864597691321362438e-01 6.047099346856908975e-01
9.473627486072092596e-01 3.820421862167575622e-01 2.407607388115284297e-01
6.390545988765029550e-01 3.269462343315600594e-01 1.321358940529661297e+00
1.588154147957670403e+00 6.893747473636320233e-01 1.289515651459941736e+00
1.170584490793735499e+00 3.682755937034040694e-01 3.223733244328984004e-01
