label_index	winner_index	loser_index	evaluator_index
2	18	57	168
25	39	57	195
28	39	57	152
32	45	57	39
33	45	57	39
34	45	57	39
52	5	57	101
60	56	57	78
69	56	57	182
73	15	57	39
74	15	57	39
145	25	57	195
159	9	57	193
173	50	57	182
216	73	57	152
227	65	57	182
237	77	57	48
244	46	57	39
276	43	57	48
280	43	57	182
308	75	57	39
314	75	57	195
319	48	57	39
320	48	57	39
323	48	57	78
341	62	57	195
342	62	57	195
351	78	57	182
377	1	57	48
380	1	57	152
394	55	57	48
402	63	57	39
417	6	57	39
430	27	57	39
434	27	57	48
436	27	57	182
445	53	57	48
469	31	57	39
482	19	57	39
500	59	57	182
507	64	57	39
528	28	57	48
543	69	57	178
551	22	57	168
562	30	57	39
584	13	57	182
612	3	57	195
622	21	57	39
627	32	57	39
634	32	57	48
659	76	57	195
702	38	57	39
715	0	57	39
717	0	57	168
745	61	57	182
765	68	57	178
790	20	57	48
807	44	57	195
814	11	57	168
815	11	57	168
862	54	57	39
870	54	57	48
877	42	57	39
883	42	57	48
899	8	57	168
941	24	57	39
948	37	57	39
961	33	57	39
966	33	57	48
972	33	57	182
978	51	57	182
1005	5	61	39
1045	41	61	39
1057	25	61	119
1065	9	61	39
1071	9	61	48
1083	50	61	48
1086	50	61	182
1100	74	61	39
1132	46	61	39
1157	43	61	182
1182	48	61	168
1187	62	61	39
1191	62	61	160
1203	1	61	48
1205	1	61	178
1210	55	61	39
1214	63	61	39
1215	63	61	39
1220	63	61	182
1221	63	61	182
1222	63	61	182
1223	63	61	182
1228	6	61	39
1242	27	61	182
1245	53	61	39
1256	70	61	168
1264	31	61	109
1265	31	61	48
1283	64	61	48
1284	64	61	48
1299	69	61	48
1311	22	61	195
1312	22	61	160
1329	12	61	39
1356	32	61	48
1361	32	61	178
1367	7	61	39
1373	7	61	178
1376	7	61	152
1382	76	61	195
1388	36	61	194
1398	16	61	177
1406	38	61	39
1412	0	61	39
1423	58	61	39
1427	58	61	195
1434	68	61	178
1455	20	61	178
1469	11	61	39
1498	42	61	39
1501	42	61	48
1508	29	61	48
1509	8	61	39
1513	71	61	39
1551	67	61	194
1586	56	23	39
1587	56	23	168
1595	15	23	168
1663	4	23	48
1666	4	23	182
1669	74	23	39
1673	74	23	48
1685	73	23	182
1687	65	23	39
1688	65	23	39
1700	77	23	48
1716	17	23	182
1717	17	23	182
1750	75	23	78
1776	1	23	39
1798	63	23	48
1811	6	23	48
1814	6	23	195
1815	6	23	152
1821	27	23	48
1822	27	23	48
1831	53	23	48
1859	19	23	182
1860	19	23	182
1870	64	23	168
1875	64	23	182
1904	30	23	48
1949	32	23	152
1955	7	23	39
1968	76	23	48
1971	76	23	182
1975	36	23	48
1985	16	23	182
2001	0	23	39
2002	0	23	182
2003	0	23	160
2004	0	23	194
2009	58	23	195
2020	61	23	182
2026	68	23	48
2031	68	23	182
2041	79	23	101
2063	44	23	48
2066	11	23	39
2073	11	23	182
2115	29	23	48
2124	71	23	48
2127	60	23	48
2139	24	23	48
