label_index	winner_index	loser_index	evaluator_index
0	21	19	165
1	21	19	169
2	21	19	169
7	21	19	139
21	42	19	50
24	42	19	139
27	50	19	177
28	50	19	132
34	50	19	84
37	29	19	165
43	38	19	165
47	38	19	147
48	38	19	93
50	38	19	142
54	35	19	139
60	48	19	209
63	58	19	165
77	49	19	204
82	47	19	204
84	15	19	177
86	15	19	139
88	15	19	84
93	28	19	139
99	79	19	169
101	79	19	88
104	79	19	50
105	79	19	56
108	79	19	69
111	79	19	151
112	6	19	169
114	6	19	132
116	6	19	45
117	6	19	50
123	61	19	169
124	61	19	204
127	61	19	69
128	61	19	84
131	5	19	139
134	41	19	169
149	4	19	209
153	4	19	136
164	11	19	147
170	11	19	166
174	37	19	169
179	37	19	139
180	37	19	139
181	37	19	139
182	37	19	84
198	52	19	139
207	60	19	84
209	60	19	166
211	1	19	132
213	1	19	72
216	1	19	71
219	69	19	139
221	69	19	84
236	24	19	204
238	24	19	147
247	65	19	170
250	54	19	209
251	54	19	139
254	54	19	84
264	45	19	84
265	44	19	204
266	44	19	204
272	31	19	50
277	31	19	139
286	51	19	151
287	14	19	204
288	14	19	204
289	14	19	132
291	14	19	50
294	14	19	147
300	20	19	50
303	20	19	139
305	20	19	69
310	26	19	50
313	10	19	132
314	10	19	132
317	10	19	50
318	10	19	50
320	10	19	84
327	63	19	209
331	2	19	204
338	2	19	147
339	2	19	188
343	16	19	169
344	16	19	169
345	16	19	204
347	16	19	50
354	71	19	204
357	71	19	132
358	71	19	45
360	71	19	139
362	71	19	71
363	71	19	13
369	33	19	50
371	33	19	139
373	33	19	84
375	3	19	204
376	3	19	132
377	3	19	60
378	3	19	188
384	3	19	12
402	32	19	204
403	32	19	204
405	32	19	132
406	32	19	132
407	32	19	147
409	32	19	84
417	34	19	188
419	34	19	84
424	12	19	204
434	8	19	204
437	8	19	147
443	43	19	188
445	43	19	139
451	25	19	204
452	25	19	132
453	25	19	175
455	25	19	154
466	7	19	84
468	7	19	141
478	55	19	84
490	74	19	151
493	53	19	139
495	53	19	84
501	22	19	139
502	22	19	84
512	70	19	136
522	17	19	169
524	17	19	204
527	17	19	50
531	77	19	132
537	77	19	139
544	18	19	60
546	18	19	139
547	18	19	69
549	39	19	204
552	39	19	151
557	66	19	147
559	66	19	84
563	75	19	169
564	75	19	169
565	75	19	204
569	57	19	204
573	56	19	50
574	56	19	50
582	21	22	165
585	21	22	60
592	0	22	147
609	42	22	132
619	50	22	177
622	50	22	132
625	50	22	139
636	38	22	188
637	38	22	124
644	35	22	124
650	48	22	204
659	58	22	204
670	62	22	188
677	49	22	204
684	47	22	204
692	15	22	165
696	15	22	124
700	15	22	125
704	28	22	204
707	28	22	45
715	79	22	177
716	79	22	177
722	79	22	69
723	79	22	69
727	6	22	177
729	6	22	50
730	6	22	147
734	6	22	84
738	61	22	60
740	61	22	147
751	41	22	147
759	41	22	172
772	4	22	209
774	4	22	84
775	4	22	136
777	72	22	165
782	72	22	188
785	72	22	125
791	11	22	147
793	11	22	139
794	11	22	84
795	11	22	84
799	37	22	50
805	37	22	12
809	46	22	172
810	40	22	204
817	40	22	124
818	52	22	177
822	52	22	188
828	60	22	188
829	60	22	84
833	1	22	204
842	1	22	22
852	69	22	124
859	73	22	72
868	80	22	72
872	80	22	136
876	24	22	165
879	24	22	177
880	24	22	204
882	24	22	50
884	24	22	188
894	54	22	204
897	54	22	45
901	54	22	140
907	45	22	60
911	45	22	84
916	45	22	166
919	45	22	154
921	44	22	204
923	44	22	60
925	31	22	204
926	31	22	204
934	31	22	84
935	31	22	84
945	51	22	188
947	51	22	209
949	51	22	166
950	14	22	177
951	14	22	204
956	14	22	46
980	10	22	84
982	10	22	22
986	63	22	50
992	63	22	140
995	63	22	170
997	64	22	204
1007	2	22	84
1009	2	22	41
1015	19	22	60
1016	19	22	147
1021	19	22	69
1023	19	22	40
1029	16	22	84
1035	71	22	50
1036	71	22	147
1037	71	22	147
1038	71	22	188
1041	71	22	209
1048	33	22	88
1054	3	22	165
1059	3	22	45
1061	3	22	60
1063	3	22	188
1066	3	22	84
1067	3	22	84
1068	3	22	84
1070	67	22	177
1072	67	22	188
1077	67	22	84
1088	32	22	147
1096	34	22	50
1098	34	22	84
1099	34	22	84
1105	34	22	136
1107	34	22	41
1109	9	22	132
1117	12	22	50
1120	12	22	84
1132	8	22	60
1134	8	22	124
1140	43	22	204
1148	25	22	204
1156	25	22	209
1175	55	22	72
1178	55	22	84
1184	36	22	177
1185	36	22	132
1186	36	22	60
1187	36	22	188
1189	36	22	209
1195	36	22	166
1199	74	22	132
1206	53	22	46
1207	53	22	178
1208	53	22	84
1211	70	22	204
1212	70	22	204
1213	70	22	204
1216	70	22	50
1219	70	22	84
1222	59	22	177
1223	59	22	204
1225	59	22	132
1249	77	22	124
1262	18	22	177
1264	18	22	60
1265	18	22	147
1266	18	22	147
1274	39	22	50
1275	39	22	188
1279	39	22	172
1282	66	22	204
1287	66	22	147
1288	66	22	97
1290	66	22	10
1296	75	22	169
1301	75	22	60
1302	75	22	60
1313	57	22	209
1317	57	22	71
1320	56	22	60
1324	56	22	209
1326	56	22	139
1332	76	22	204
1334	76	22	151
1335	21	52	165
1338	21	52	169
1342	21	52	69
1365	42	52	139
1367	50	52	169
1370	50	52	132
1372	50	52	50
1382	29	52	124
1383	29	52	124
1387	38	52	40
1390	35	52	139
1391	35	52	139
1392	35	52	69
1395	48	52	204
1402	48	52	156
1403	48	52	124
1406	48	52	69
1412	58	52	48
1414	62	52	169
1419	62	52	45
1427	47	52	169
1428	47	52	169
1440	15	52	50
1441	15	52	50
1444	15	52	139
1458	79	52	132
1460	79	52	139
1462	79	52	69
1466	79	52	170
1472	6	52	60
1485	61	52	151
1491	5	52	124
1495	41	52	169
1500	41	52	50
1502	41	52	139
1503	41	52	139
1504	41	52	84
1512	4	52	169
1513	4	52	169
1515	4	52	132
1518	4	52	50
1521	4	52	69
1523	4	52	136
1524	4	52	136
1526	4	52	12
1528	72	52	169
1529	72	52	169
1533	72	52	45
1535	72	52	124
1537	72	52	69
1540	11	52	169
1544	11	52	50
1557	37	52	169
1560	37	52	204
1562	37	52	50
1563	37	52	84
1565	37	52	13
1566	46	52	165
1572	40	52	124
1575	60	52	169
1580	1	52	178
1581	1	52	84
1590	69	52	56
1592	69	52	147
1593	69	52	124
1600	73	52	50
1603	73	52	139
1604	73	52	139
1605	73	52	84
1606	80	52	165
1619	24	52	124
1621	24	52	209
1623	24	52	69
1628	54	52	165
1630	54	52	132
1636	54	52	139
1637	54	52	139
1641	54	52	154
1642	45	52	169
1650	45	52	136
1653	44	52	169
1654	44	52	204
1655	44	52	45
1656	44	52	60
1657	44	52	147
1659	44	52	69
1666	31	52	147
1668	31	52	139
1669	31	52	69
1673	78	52	132
1683	14	52	169
1684	14	52	169
1694	20	52	147
1696	20	52	139
1701	26	52	165
1704	10	52	177
1706	10	52	132
1710	10	52	84
1715	10	52	125
1717	63	52	204
1718	63	52	204
1719	63	52	174
1721	63	52	156
1723	63	52	84
1727	63	52	40
1733	2	52	156
1735	2	52	139
1737	2	52	140
1738	2	52	69
1745	19	52	169
1753	19	52	139
1763	16	52	139
1764	16	52	84
1766	16	52	107
1772	71	52	50
1774	71	52	147
1775	71	52	209
1776	71	52	139
1777	71	52	139
1788	33	52	50
1790	33	52	139
1791	33	52	139
1792	33	52	139
1793	33	52	140
1797	3	52	132
1800	3	52	45
1804	3	52	136
1806	67	52	169
1809	67	52	147
1814	67	52	69
1817	67	52	170
1821	30	52	124
1822	32	52	169
1830	32	52	84
1845	34	52	69
1849	9	52	169
1850	9	52	169
1851	9	52	132
1853	12	52	165
1854	12	52	169
1858	12	52	45
1861	12	52	139
1862	12	52	139
1865	12	52	69
1866	12	52	84
1874	8	52	56
1877	8	52	139
1879	43	52	204
1883	43	52	188
1886	43	52	69
1887	43	52	69
1889	25	52	177
1890	25	52	204
1891	25	52	204
1896	25	52	50
1897	25	52	147
1898	25	52	84
1901	25	52	48
1902	27	52	204
1905	27	52	140
1908	27	52	107
1909	7	52	169
1913	7	52	124
1924	55	52	45
1926	55	52	147
1930	55	52	139
1932	55	52	13
1933	36	52	60
1942	74	52	50
1943	74	52	60
1944	74	52	124
1945	74	52	46
1947	74	52	151
1948	53	52	132
1953	53	52	151
1961	22	52	60
1978	70	52	69
1981	70	52	13
1984	59	52	169
1985	59	52	132
1987	59	52	147
1991	17	52	169
1995	17	52	132
2001	17	52	139
2009	77	52	124
2010	77	52	140
2015	23	52	147
2019	18	52	169
2020	18	52	169
2021	18	52	169
2022	18	52	169
2023	18	52	177
2027	18	52	124
2034	18	52	107
2036	39	52	50
2037	39	52	124
2042	66	52	169
2046	66	52	188
2047	66	52	188
2050	66	52	84
2051	66	52	84
2055	75	52	60
2067	56	52	169
2068	56	52	177
2073	56	52	124
2075	56	52	69
2076	56	52	84
2081	21	11	165
2082	21	11	169
2083	21	11	177
