label_index	winner_index	loser_index	evaluator_index
44339	57	41	10
20641	64	37	137
47959	53	23	107
21867	38	69	128
54099	61	0	28
12007	79	51	119
58042	7	10	102
43868	58	41	23
42539	49	57	176
63182	30	70	79
32882	62	42	23
39111	3	45	97
37268	17	29	165
8654	52	59	171
29328	25	36	79
21799	70	69	14
11486	24	2	102
6947	18	75	147
13359	11	78	33
14821	27	13	79
28734	54	36	147
54984	8	79	31
32156	8	5	76
41184	28	39	171
19407	45	20	98
29388	30	36	58
13664	47	63	161
37776	62	76	53
37388	30	29	139
48272	8	23	119
51588	26	50	57
37702	79	76	73
58823	32	1	164
62491	31	27	121
30918	0	46	112
57906	79	10	150
40846	57	25	171
12658	22	51	97
48745	73	31	63
9002	50	59	145
776	69	48	159
8724	64	59	167
49310	66	31	76
20602	58	37	133
8753	37	59	113
23809	64	53	98
16582	13	60	171
58885	75	1	48
16666	32	60	123
49802	71	72	61
42583	19	57	111
12599	3	51	167
32899	64	42	97
43160	40	16	82
17437	27	15	86
2668	5	61	83
24921	26	64	84
38148	41	76	161
58775	40	1	15
32060	21	5	57
24167	65	53	15
42042	9	57	83
8021	8	12	91
33439	31	42	163
11123	74	2	142
51051	39	34	126
12126	37	51	85
40531	13	25	104
18446	2	19	62
40013	70	25	8
39830	72	38	123
18872	59	20	32
53561	49	47	27
42366	5	57	148
29207	45	36	40
29827	68	9	125
41932	54	57	72
37668	39	76	127
46321	78	56	84
14340	6	63	147
34011	18	44	63
20188	45	49	4
58861	67	1	101
14043	71	63	123
33296	1	42	111
10317	18	43	89
23640	54	53	147
49564	53	72	82
33804	74	44	4
44330	68	41	122
61572	7	30	42
37091	67	29	126
42586	19	57	156
30798	70	46	167
32328	49	5	34
61985	76	30	80
28809	74	36	119
37445	77	76	64
47618	49	73	63
46579	5	56	137
45199	1	67	63
36736	9	29	82
19977	44	49	14
58870	63	1	57
25236	10	64	122
63115	31	70	58
53107	73	47	84
5994	31	6	104
34679	47	65	4
34713	46	65	126
23632	38	53	171
34581	77	65	145
58940	68	1	171
13211	8	78	150
36419	65	28	97
15023	1	13	137
38210	42	76	89
53270	18	47	76
24726	20	22	87
39509	62	38	122
26563	26	14	126
11758	77	51	41
59119	34	8	53
5749	71	6	83
33077	40	42	176
8205	57	12	30
23055	61	26	147
14786	18	13	99
60598	62	55	82
59680	36	54	176
41155	69	39	161
46630	67	56	32
32672	47	42	75
36864	60	29	53
34613	59	65	153
6901	62	75	145
25571	17	64	70
55453	46	7	85
57867	9	10	42
27412	39	77	142
31441	11	46	84
47093	47	73	63
58128	29	10	86
16546	18	60	10
42061	53	57	168
17612	67	15	138
4012	64	74	153
11400	71	2	40
14574	73	13	15
41011	55	25	121
61196	43	30	159
35402	59	32	57
53482	50	47	57
59901	27	54	159
31357	20	46	4
8550	36	59	89
43457	17	16	13
81	54	33	159
16176	6	66	21
24639	71	22	27
19128	64	20	21
59719	4	54	85
14173	1	63	57
60285	70	55	17
35729	72	32	14
54257	20	0	87
57592	3	58	161
41672	68	39	29
25229	10	64	35
33482	3	42	147
31837	51	5	42
11491	75	2	57
63028	1	70	27
14243	42	63	104
60776	23	55	149
39988	22	38	125
58860	67	1	137
37565	0	76	98
36273	5	28	10
854	73	48	150
40069	59	25	52
40038	77	25	133
26462	6	21	79
23911	7	53	108
1745	78	52	84
4100	27	74	17
52592	27	4	33
7960	23	12	73
5095	45	24	14
28017	28	11	145
35475	4	32	30
34687	47	65	90
2193	16	52	85
51327	24	34	104
49472	54	72	104
36611	56	29	133
8601	74	59	41
40838	68	25	127
1182	29	48	10
26981	8	14	167
3133	9	35	16
40656	5	25	98
12044	78	51	30
30055	36	68	102
63139	25	70	120
16929	30	60	148
28478	41	11	145
22104	35	69	171
1370	31	48	73
10301	37	43	79
19060	52	20	97
203	79	33	3
16698	8	60	102
38005	5	76	48
7845	44	12	169
56536	7	17	73
13177	5	78	79
36744	53	29	21
2543	18	61	122
39447	52	38	72
42117	58	57	116
24482	78	22	30
28655	43	36	89
52261	22	50	137
24298	26	22	27
4860	37	24	161
5401	54	6	133
54639	73	79	100
29588	78	9	127
16206	55	66	87
36045	51	28	145
33766	73	44	32
14341	6	63	107
53003	43	47	33
1822	10	52	148
31979	18	5	42
35596	37	32	148
60241	15	54	123
25963	58	21	68
38411	43	45	150
20459	38	37	98
35872	34	28	32
32456	15	5	150
7302	15	75	42
55463	74	7	128
31481	31	46	133
54792	60	79	8
33925	33	44	98
50924	59	34	40
9727	68	3	14
20792	8	37	30
38026	29	76	95
843	47	48	82
2021	50	52	32
61230	59	30	107
30094	4	68	15
24910	77	64	40
49353	16	31	8
15601	33	66	72
13254	75	78	63
2491	62	61	98
33661	59	44	53
1690	9	52	64
29979	59	68	15
18953	0	20	148
8784	44	59	111
27797	42	77	148
6406	32	71	133
35697	63	32	163
22629	56	26	58
4862	37	24	119
42470	1	57	107
9974	69	43	82
24836	3	22	81
16018	1	66	3
24549	18	22	21
33445	19	42	21
55222	16	79	159
20634	48	37	122
37206	57	29	113
26348	57	21	4
52512	48	4	58
51692	73	50	23
28615	30	11	147
17719	41	15	4
36874	35	29	85
15447	4	66	153
563	11	33	23
14025	23	63	111
461	67	33	161
40960	3	25	4
56373	51	17	4
13497	22	78	102
29067	2	36	58
49849	14	72	14
56880	70	58	126
29115	29	36	40
54688	9	79	61
49837	8	72	104
54832	10	79	52
58804	71	1	15
57987	35	10	84
12286	32	51	150
34369	49	44	130
60211	12	54	84
41631	45	39	121
10732	49	43	41
53243	60	47	89
29011	27	36	173
21741	16	40	171
40954	66	25	63
32192	63	5	86
16724	24	60	152
1589	28	52	21
6880	33	75	41
32729	74	42	53
41876	34	57	147
53732	59	0	150
53503	1	47	61
54961	5	79	99
51423	42	34	49
26892	61	14	42
40708	67	25	142
59587	76	8	30
33900	58	44	167
38542	73	45	13
778	69	48	161
37125	75	29	123
7227	17	75	14
39060	65	45	15
8000	5	12	99
54970	29	79	87
6008	66	6	48
61042	65	55	98
5221	25	24	35
10997	34	2	73
16452	79	60	170
21217	46	40	161
46627	67	56	97
20340	16	49	100
41266	74	39	142
24940	56	64	171
1656	46	52	81
5141	57	24	81
1196	8	48	19
40204	73	25	15
33719	28	44	127
21097	34	40	99
47722	15	73	30
4728	39	24	4
1789	35	52	85
18058	69	19	58
39500	48	38	140
23110	23	26	72
58882	24	1	17
51461	19	34	78
40377	48	25	63
44764	39	67	66
50755	11	62	102
60824	8	55	23
13404	31	78	111
29151	67	36	15
60931	45	55	99
44955	27	67	49
16952	70	15	106
40137	54	25	150
41375	60	39	113
29602	48	9	72
59643	56	54	41
7389	34	12	75
29446	34	9	161
54775	62	79	176
908	39	48	33
29596	33	9	42
25684	76	64	10
1603	36	52	57
51284	29	34	161
17487	21	15	63
21590	20	40	61
47335	7	73	72
7334	70	12	113
52154	49	50	14
10679	72	43	85
14379	15	63	104
8616	9	59	84
19959	18	49	30
39729	14	38	122
13803	78	63	123
50867	30	62	71
2738	75	61	84
32807	79	42	14
46348	48	56	40
47592	57	73	73
50188	54	62	33
21328	48	40	57
34770	39	65	133
9674	20	3	23
24207	12	53	53
2254	77	61	54
61783	1	30	87
26144	2	21	104
9290	28	3	153
50172	69	62	61
4250	63	74	122
50854	55	62	113
9528	13	3	147
11482	24	2	119
11625	31	2	89
24214	6	53	61
47754	76	73	145
16687	8	60	111
6777	4	75	52
2029	45	52	83
11728	22	2	123
23450	25	26	153
8481	77	59	93
10708	57	43	61
55470	9	7	171
8781	10	59	102
28295	21	11	84
34285	1	44	171
42274	61	57	171
21688	17	40	27
4688	46	24	133
17758	57	15	21
43511	6	16	137
29558	39	9	145
31518	12	46	89
60263	22	54	73
13806	33	63	147
34718	46	65	67
30397	40	68	150
52213	3	50	58
33054	21	42	141
57050	74	58	33
39264	59	38	111
27043	45	14	161
53484	50	47	58
17421	44	15	147
32264	1	5	8
45124	24	67	107
51089	78	34	21
7434	69	12	32
59397	5	8	167
48035	33	23	142
18851	26	20	122
52057	24	50	97
4645	0	24	153
58145	8	10	0
61338	4	30	62
59500	65	8	79
37263	17	29	145
33069	40	42	85
16836	17	60	97
13244	24	78	119
50369	33	62	71
34905	37	65	49
6625	22	71	14
17227	51	15	171
18540	67	19	145
4071	10	74	57
59168	36	8	87
14465	34	13	63
11635	19	2	57
56777	31	17	36
17029	56	15	71
18750	6	19	97
10440	2	43	107
10439	2	43	23
32680	47	42	115
52697	5	4	97
35950	0	28	150
30204	78	68	102
17142	4	15	66
21850	59	69	30
56744	11	17	83
23529	30	26	9
4445	3	74	87
37492	69	76	89
56522	27	17	122
13370	49	78	97
59978	71	54	40
15483	9	66	111
51881	18	50	27
30274	35	68	122
38349	55	76	89
10371	13	43	127
16688	8	60	113
23721	9	53	97
16707	14	60	176
36478	3	28	42
55666	18	7	165
52783	20	4	59
37243	49	29	176
42871	46	16	150
4351	68	74	87
2687	8	61	147
38018	29	76	42
29860	31	9	87
12926	79	78	38
34756	53	65	10
62786	48	70	73
60397	36	55	61
61466	62	30	128
42998	48	16	35
40335	58	25	102
17582	29	15	67
43266	14	16	98
34592	34	65	127
48691	54	31	27
11609	65	2	176
30434	32	68	99
55711	13	7	9
61889	19	30	23
11997	39	51	123
25680	76	64	40
54517	70	79	63
12272	71	51	15
19914	64	49	52
33571	22	42	4
56247	38	17	23
22330	50	69	171
21526	8	40	126
34834	48	65	83
22928	60	26	138
46751	57	56	63
59296	35	8	135
36872	35	29	126
1304	68	48	127
50379	33	62	104
18466	71	19	82
60412	0	55	96
9395	79	3	41
33988	35	44	102
530	41	33	73
38214	49	76	4
40215	4	25	77
33905	78	44	97
19252	40	20	89
58527	36	1	148
48401	68	23	119
49549	9	72	171
