1.943445612163811731e+00 2.520066981314953214e+00
2.065338966877976024e+00 2.500722165657375928e+00
2.007482763703220652e+00 2.780445792855860798e+00
2.414438236768114532e+00 2.139563248870565815e+00
1.031299408064077827e+00 3.361550488934044623e+00
2.853518761579841634e+00 1.761932695517817393e+00
2.060331337998545287e+00 2.752836416355116000e+00
2.447783775326131561e+00 2.489825890347948878e+00
2.071103571091733375e+00 1.612894102586164058e+00
4.298295493656311805e+00 1.062087221533392967e+00
3.435501014163654609e+00 4.930790812475728188e-03
3.887646539497814135e+00 1.043941480633423929e-01
2.455065895379660468e+00 9.526186998871550848e-01
3.352881940049180720e+00 6.972545554827259684e-01
1.351738383263667576e+00 3.294350663038879468e+00
2.766714509935426669e+00 1.064755914209380983e+00
2.876378790364543470e+00 2.152195028711199054e+00
4.051432475686157275e+00 1.607355870984460491e-02
4.538756609670375752e+00 3.945932430389985646e-01
3.740482391733061185e+00 1.008700465331054730e+00
4.084425484966795139e+00 1.807078266263380945e-02
3.531583410776162335e-02 3.061275512715796232e+00
1.055267207595030676e+00 3.547219089557850147e+00
4.469979446209586982e+00 3.564913370333246956e-01
9.563029940682628294e-02 3.027317481990661197e+00
4.602183867924183325e+00 5.083434108496741599e-01
9.229038788148339334e-01 3.606554288624050919e+00
3.802096375259503613e+00 1.080497767584398305e+00
1.774826552918149725e+00 2.576838464080957625e+00
2.952882054833731035e-02 3.077555293570109818e+00
2.510843055297690363e+00 2.442488142630366177e+00
9.952753892761303511e-01 2.426064905214056822e+00
1.073920390654471868e+00 3.112689711998434916e+00
1.598715816038249971e+00 2.078996796923382906e+00
6.747469565877861619e-01 2.539206087313377047e+00
-0.000000000000000000e+00 2.900803961284047716e+00
1.001361978367648842e+00 2.200625582202563546e+00
1.699698819768687974e+00 1.843681814112706263e+00
1.409543205100280527e+00 3.292406007338156915e+00
3.573053588621592169e+00 4.308864160428332313e-01
2.870899112467249770e-02 2.978251517553081040e+00
1.841471538656473284e+00 2.218526748295873041e+00
2.553493749534166746e+00 1.186107595816061844e+00
5.020199854744706869e-01 2.220684655430997800e+00
4.063439696352087793e+00 3.098474229608176311e-01
1.062215006701276998e+00 2.362211370225026030e+00
3.648486722918754310e+00 1.172038525938303932e+00
1.557237264890517281e+00 1.157195862011676013e+00
4.155645727974898840e+00 3.120715879855078811e-01
2.311255412912352813e+00 1.231660039659236566e-01
2.872466072992425179e+00 1.760717253712987151e+00
1.103891040997175693e-02 2.818661480853344781e+00
2.222521505070232273e+00 2.215468090363475362e+00
3.095028629026438161e+00 2.016944251590995218e+00
3.738605978608181696e-02 3.269981554595972284e+00
5.519923947967445357e-03 2.811539159911424779e+00
1.925367355509720158e+00 1.783465640841267907e+00
2.675516511520845242e+00 7.548918037670102610e-01
1.453388169672754193e+00 3.291374865413698725e+00
3.464572009342151482e+00 8.631584123217992399e-01
1.138754203354172718e-02 3.218422686060038007e+00
2.707867272140866088e+00 2.495957906417137551e+00
1.045847351969546146e+00 3.453131105116636679e+00
3.424495813248489728e+00 1.980967005761338884e+00
1.321427498468821904e+00 3.232691346020152956e+00
3.689260974994944764e+00 8.186551022608957728e-01
2.666537182166626607e+00 4.620617589909159495e-01
1.399639094514575424e-02 1.964578863359257799e+00
1.887516575063214130e+00 2.822159040121614559e+00
3.566016694889254435e+00 1.446737966665206931e+00
8.934849211413892212e-01 3.335657583560398542e+00
1.001004912730666829e+00 2.293881608776308312e+00
8.796571261136305608e-01 3.823160583385087463e+00
3.815778645690012016e+00 3.956077891029451954e-01
9.888071148464077087e-01 3.540150652596283365e+00
1.091947415636240093e+00 3.647597517801483225e+00
2.581895663055274515e+00 2.450689519000448957e+00
3.019837528856440301e+00 8.816743880731248151e-01
3.530436670021562584e+00 1.682960579358128497e-02
2.051838278368789403e+00 2.374460901574737104e+00
