label_index	winner_index	loser_index	evaluator_index
32746	74	73	195
51941	38	74	209
17540	29	55	36
33372	39	38	122
10973	24	54	15
43498	64	4	223
5081	63	64	235
61592	30	56	9
57024	69	24	188
39994	48	13	240
20945	29	32	247
43874	56	68	123
16944	23	55	79
4443	27	59	98
60111	62	9	206
44053	75	68	81
34865	8	77	98
59099	60	27	223
20082	68	43	98
57688	17	45	27
47813	25	78	52
3343	74	60	195
34066	67	38	216
27495	66	35	35
32087	1	58	27
29148	26	34	69
5183	30	64	162
283	35	57	99
2105	54	23	110
54025	14	16	21
33360	18	38	172
13253	54	28	97
7079	31	11	45
21773	17	0	52
33478	9	38	182
6566	26	67	98
34695	0	77	62
20338	67	43	246
33523	73	38	80
23302	57	36	39
4253	50	59	126
29357	56	71	32
4876	52	64	10
13671	75	10	123
44134	6	68	98
42057	70	1	179
30731	10	15	247
16492	2	53	155
46466	78	70	15
31806	5	58	182
1528	34	61	84
50197	62	17	45
29660	55	71	6
26366	32	39	249
38802	16	21	223
59479	27	42	24
6351	16	67	223
9964	26	20	56
40107	31	13	56
6308	7	67	200
48110	27	78	15
40957	58	79	29
32413	68	58	249
49463	72	25	57
59648	40	42	164
43034	11	7	56
41147	52	46	140
2679	64	66	20
56615	41	24	159
9833	76	20	256
62693	65	18	192
10298	65	54	63
10567	64	54	169
43436	6	4	81
41858	73	1	209
34044	37	38	247
23024	33	31	10
15771	49	40	94
21191	14	2	15
52659	61	22	211
43143	33	7	98
51239	0	75	209
34120	56	77	123
58169	58	45	223
49963	18	17	216
13577	46	10	99
29460	4	71	246
19613	23	43	64
4593	7	59	247
45447	8	33	73
37534	75	8	140
57631	74	45	48
44159	53	68	107
45383	66	33	65
34033	34	38	8
49672	31	25	152
60312	38	9	144
35859	36	76	118
21419	32	2	247
21282	27	2	189
58028	12	45	17
26560	34	39	166
18895	21	37	246
41544	0	46	223
25614	13	41	81
13137	0	28	24
5206	12	64	10
48710	18	72	48
61534	59	56	246
46155	18	70	247
22692	69	31	63
39200	50	19	256
13682	48	10	19
21480	58	2	241
55183	24	30	248
23707	7	36	155
1516	71	61	219
58989	79	27	184
21698	9	0	56
19250	18	43	249
6396	38	67	169
30663	40	15	182
54491	51	16	247
28837	28	34	52
17921	63	6	232
2100	54	23	140
43217	52	4	216
8782	43	62	115
16966	1	55	248
45952	36	69	126
57267	79	24	37
18414	9	37	162
19	39	57	79
821	11	57	20
62826	63	18	94
48098	6	78	48
49432	5	25	223
60156	6	9	146
59378	14	42	45
7763	35	47	158
42142	22	1	182
5791	17	67	198
48772	41	72	79
29155	26	34	256
59666	7	42	62
3415	57	60	180
32861	23	73	162
8324	49	47	94
23252	65	36	122
14324	60	10	107
32145	53	58	39
32667	52	73	256
52136	51	74	115
47804	25	78	94
24520	27	51	247
27221	12	35	210
56000	3	49	126
34510	59	77	223
31083	4	26	180
1462	44	61	64
15310	48	40	39
58349	8	45	247
59373	35	42	81
29743	31	71	210
43631	10	4	198
47070	39	5	184
45330	49	33	21
57459	33	24	52
57804	1	45	158
62993	36	18	140
56278	11	49	120
26836	77	35	10
37020	3	52	153
2809	21	66	24
26833	77	35	6
2176	18	66	81
21317	19	2	247
407	63	57	130
22356	41	31	10
1116	65	61	209
47762	52	78	130
44029	43	68	246
20138	44	43	10
41428	30	46	39
11255	23	44	184
2060	44	23	56
61968	5	14	81
48583	42	78	249
35629	48	76	131
41901	17	1	185
45705	35	69	13
27787	74	50	162
6051	53	67	101
45973	38	69	212
23240	73	36	52
7697	77	47	39
46762	16	70	209
12848	62	28	37
10608	22	54	182
27981	19	50	185
9087	16	62	46
45780	63	69	195
44144	27	68	97
59070	42	27	184
19895	3	43	126
28866	22	34	169
24107	56	51	255
45460	71	33	182
50411	40	17	41
44104	47	68	122
63198	67	18	223
16215	1	53	162
11589	20	44	24
31113	65	26	27
9094	10	62	178
54690	43	30	27
41137	15	46	149
60386	11	9	26
53570	61	29	48
38863	61	21	166
52703	11	22	219
47560	20	5	10
57229	58	24	52
54167	59	16	144
52176	5	22	6
1571	45	23	98
39675	2	19	145
54901	28	30	144
4220	41	59	193
22505	75	31	15
51666	62	74	181
25446	1	41	81
57362	2	24	48
55339	72	49	107
48744	56	72	94
6095	19	67	223
4308	46	59	107
54834	53	30	184
56228	79	49	126
62867	70	18	115
43589	32	4	117
5598	72	67	45
7459	18	47	140
54920	13	30	116
39301	14	19	10
686	16	57	11
6035	27	67	96
21115	74	2	162
44675	15	33	39
13513	4	10	115
18260	24	6	247
30589	28	15	34
26183	78	39	10
5221	40	64	223
3737	12	60	248
50400	3	17	249
48924	75	72	216
3421	43	60	144
38169	45	21	44
37298	39	8	74
6512	44	67	15
29736	31	71	166
31410	69	26	115
51727	27	74	5
63177	37	18	17
18256	34	6	115
26706	72	35	152
48196	64	78	49
48077	63	78	216
3342	74	60	20
45040	31	33	87
28938	21	34	155
35518	50	76	140
56820	48	24	24
2202	45	66	97
48417	58	78	24
34594	3	77	209
54842	70	30	130
57625	4	45	169
11020	67	54	248
15765	68	40	123
57496	5	45	162
37065	76	52	123
60311	38	9	81
38398	57	21	14
57866	27	45	94
21954	28	0	194
34166	72	77	29
13151	58	28	81
44008	46	68	84
12303	7	12	115
28622	14	34	45
49902	42	25	198
55774	27	49	56
4589	7	59	48
23108	15	36	130
18243	71	6	219
21900	53	0	6
51715	6	74	212
21824	62	0	182
23850	20	36	247
16890	75	55	209
48520	11	78	11
35100	23	63	47
39465	22	19	56
59998	25	9	178
19410	50	43	94
51503	72	74	15
56304	26	49	56
26040	9	39	166
33253	66	73	247
38573	53	21	21
61446	55	56	10
28652	48	34	0
25914	33	41	198
23323	35	36	47
46869	79	70	169
28323	51	50	219
57932	59	45	73
24522	27	51	8
57741	75	45	231
3251	52	60	45
34283	46	77	162
37541	75	8	52
683	16	57	105
27311	36	35	37
2708	69	66	98
29962	10	71	247
33247	11	73	228
52788	33	22	74
30054	20	71	93
49334	2	72	63
32172	31	58	248
13951	30	10	6
51674	23	74	158
50740	15	75	126
46944	54	70	126
17186	12	55	57
27779	4	50	62
8718	74	62	216
21316	19	2	24
10061	33	20	249
36341	59	65	223
50944	78	75	246
27089	31	35	102
55780	27	49	26
9440	4	20	48
48019	62	78	195
57488	39	45	184
5706	74	67	107
53884	41	16	27
8456	42	47	105
51451	39	74	180
47508	0	5	162
32206	64	58	247
4510	69	59	94
42782	6	7	198
27785	4	50	247
50233	47	17	246
4229	25	59	144
60483	67	9	248
36907	63	52	241
33887	0	38	180
58809	28	27	202
62890	64	18	184
45177	21	33	149
46866	79	70	10
36148	74	65	209
16808	77	55	10
4452	53	59	162
62276	69	14	123
1415	0	61	158
42926	32	7	15
1770	62	23	98
12458	11	12	114
6248	3	67	192
54933	3	30	223
51958	0	74	10
25601	30	41	211
13367	45	10	37
39007	8	21	45
39670	26	19	107
38204	15	21	256
22812	16	31	241
48177	59	78	223
6881	4	11	98
55034	58	30	56
30972	5	26	62
51271	68	75	37
35585	17	76	123
40275	38	13	249
36506	58	65	46
30907	24	15	20
32634	56	73	99
55118	26	30	226
34745	49	77	119
27926	63	50	45
8713	4	62	123
23139	72	36	72
61421	1	56	39
1655	50	23	18
54354	49	16	223
53042	17	29	209
57318	11	24	17
1055	25	61	98
3019	26	66	127
21656	15	0	198
29828	22	71	98
60041	73	9	48
12638	5	28	248
33614	62	38	209
5105	27	64	126
28578	17	34	94
38309	4	21	169
59332	77	42	182
53849	56	16	21
15659	76	40	52
23805	61	36	212
31908	50	58	24
47455	7	5	45
36725	25	52	180
2904	0	66	184
8856	55	62	6
19978	36	43	107
27459	44	35	39
8054	69	47	21
249	46	57	122
24150	72	51	216
30471	23	15	243
14446	52	3	116
53218	6	29	64
