label_index	winner_index	loser_index	evaluator_index
0	18	57	209
1	18	57	37
2	18	57	168
3	18	57	69
12	18	57	185
15	18	57	20
17	18	57	123
22	39	57	216
24	39	57	116
29	39	57	81
31	45	57	209
32	45	57	39
33	45	57	39
34	45	57	39
37	45	57	219
40	45	57	107
41	45	57	246
42	45	57	188
43	5	57	209
46	5	57	129
47	5	57	37
48	5	57	37
49	5	57	37
50	5	57	37
51	5	57	97
55	5	57	246
56	5	57	10
57	5	57	123
59	56	57	56
60	56	57	78
61	56	57	69
67	56	57	185
69	56	57	182
71	56	57	10
73	15	57	39
74	15	57	39
76	15	57	69
89	52	57	209
91	52	57	45
101	52	57	21
103	52	57	151
104	72	57	209
105	72	57	56
107	72	57	45
117	72	57	157
118	41	57	209
119	41	57	56
122	41	57	69
130	41	57	10
132	25	57	209
133	25	57	209
135	25	57	56
136	25	57	56
142	25	57	107
146	25	57	123
148	9	57	56
150	9	57	255
153	9	57	107
154	9	57	200
156	9	57	190
158	9	57	123
159	9	57	193
160	9	57	242
163	9	57	115
167	50	57	219
173	50	57	182
175	50	57	81
176	50	57	123
177	50	57	220
178	50	57	115
182	4	57	219
187	4	57	107
192	74	57	37
198	74	57	20
205	73	57	209
206	73	57	56
208	73	57	129
212	73	57	219
214	73	57	179
215	73	57	107
217	73	57	81
221	65	57	37
227	65	57	182
229	65	57	115
234	77	57	37
239	77	57	10
240	77	57	144
242	77	57	74
243	46	57	231
244	46	57	39
251	46	57	107
252	46	57	10
253	46	57	21
255	17	57	209
258	17	57	219
265	17	57	66
266	17	57	81
267	17	57	144
270	17	57	49
274	43	57	219
275	43	57	219
279	43	57	246
280	43	57	182
282	35	57	56
288	35	57	46
289	35	57	81
290	35	57	144
293	14	57	216
294	14	57	216
299	14	57	107
301	14	57	10
303	14	57	81
304	14	57	81
307	75	57	209
308	75	57	39
310	75	57	229
312	75	57	146
315	75	57	81
316	75	57	123
317	75	57	242
319	48	57	39
320	48	57	39
323	48	57	78
325	48	57	45
327	48	57	170
333	62	57	231
334	62	57	229
335	62	57	216
345	62	57	49
347	78	57	216
350	78	57	107
351	78	57	182
353	78	57	220
355	78	57	49
356	23	57	231
361	23	57	224
362	23	57	107
363	23	57	107
364	23	57	107
365	23	57	10
366	23	57	81
367	23	57	123
369	23	57	49
370	1	57	209
371	1	57	56
372	1	57	56
379	1	57	107
381	1	57	144
382	1	57	115
384	47	57	37
390	55	57	4
391	55	57	37
392	55	57	219
396	55	57	190
398	55	57	81
400	63	57	209
401	63	57	56
402	63	57	39
403	63	57	37
412	63	57	10
413	63	57	123
414	63	57	144
415	6	57	209
416	6	57	209
417	6	57	39
419	6	57	45
420	6	57	255
421	6	57	219
422	6	57	224
424	6	57	20
425	6	57	186
428	6	57	21
430	27	57	39
431	27	57	37
436	27	57	182
437	27	57	10
438	27	57	81
440	27	57	226
444	53	57	219
447	53	57	107
449	53	57	57
451	53	57	115
452	53	57	204
453	53	57	33
455	70	57	37
463	70	57	107
464	70	57	20
468	31	57	56
469	31	57	39
470	31	57	45
472	31	57	219
476	31	57	185
477	31	57	21
479	31	57	115
482	19	57	39
485	19	57	45
489	19	57	246
491	19	57	81
492	19	57	33
493	59	57	37
494	59	57	216
497	59	57	219
498	59	57	77
500	59	57	182
501	59	57	10
503	59	57	21
507	64	57	39
511	64	57	133
512	64	57	185
513	64	57	107
514	64	57	107
516	64	57	10
517	64	57	81
520	64	57	164
527	28	57	146
530	28	57	135
531	28	57	10
532	28	57	81
544	69	57	107
545	69	57	246
547	69	57	81
549	22	57	209
551	22	57	168
552	22	57	216
556	22	57	107
557	22	57	107
558	22	57	246
562	30	57	39
564	30	57	146
570	30	57	10
574	13	57	45
575	13	57	45
576	13	57	216
577	13	57	216
582	13	57	179
584	13	57	182
586	13	57	239
589	12	57	56
590	12	57	56
592	12	57	216
596	12	57	135
597	12	57	21
601	3	57	56
603	3	57	129
607	3	57	216
616	40	57	107
617	40	57	107
618	40	57	246
620	40	57	81
622	21	57	39
623	21	57	45
625	21	57	10
627	32	57	39
628	32	57	37
632	32	57	219
635	32	57	105
636	32	57	170
637	32	57	116
638	32	57	246
641	7	57	45
642	7	57	69
648	7	57	107
650	7	57	21
652	76	57	45
653	76	57	216
661	76	57	81
662	76	57	81
666	36	57	56
667	36	57	45
670	36	57	146
672	36	57	116
673	36	57	10
674	36	57	21
675	36	57	81
676	36	57	81
678	16	57	71
682	16	57	219
683	16	57	105
687	16	57	107
688	16	57	107
689	16	57	10
690	16	57	81
693	10	57	209
695	10	57	216
696	10	57	216
700	38	57	143
701	38	57	56
702	38	57	39
710	38	57	81
711	38	57	57
714	0	57	56
715	0	57	39
716	0	57	45
717	0	57	168
720	0	57	216
722	0	57	219
723	0	57	219
726	0	57	81
728	58	57	56
729	58	57	56
730	58	57	37
732	58	57	146
738	61	57	209
739	61	57	255
741	61	57	219
745	61	57	182
746	61	57	10
749	61	57	123
752	61	57	115
754	68	57	56
756	68	57	37
757	68	57	45
759	68	57	216
760	68	57	216
763	68	57	219
767	68	57	10
769	79	57	56
771	79	57	45
776	79	57	107
779	79	57	81
781	79	57	225
784	20	57	216
791	20	57	107
792	20	57	10
793	20	57	81
794	20	57	57
796	44	57	209
797	44	57	209
798	44	57	56
799	44	57	45
803	44	57	146
806	44	57	185
808	44	57	10
813	11	57	45
814	11	57	168
815	11	57	168
819	11	57	185
821	11	57	20
823	11	57	131
824	11	57	144
825	11	57	86
826	11	57	49
827	66	57	209
829	66	57	45
832	66	57	224
833	66	57	107
834	66	57	81
836	66	57	85
