1.992419090355703609e-02 2.072500776513276910e-01 3.121741245051881108e+00
7.909615892734885023e-02 4.362189477438283558e-01 7.763391534332707566e-01
1.762287360109320522e+00 1.528379367169265535e-01 3.706192147567229922e-01
1.545741511204415386e-02 -0.000000000000000000e+00 7.275858807440091849e-03
2.524314379622658727e-02 1.499078960515782544e-01 4.401769399517876935e-01
1.148892787436106219e-02 4.320847030821525214e-01 1.420050420157986215e+00
2.453561255253343745e-02 3.242842659821172369e-01 3.009155974967461789e-01
1.961117477253382813e+00 1.311355657348273196e+00 1.290366709003041845e-01
1.092998552287715794e-02 8.005033124272997735e-01 1.179773021010087908e-01
2.167753649124261273e+00 2.422476379121299081e-02 2.515135774265091939e+00
5.453963374222106641e-02 5.784816353514661280e-01 1.249727384521540863e+00
4.958653527958873514e-02 2.089615489374760382e-01 1.753855757287226674e-02
1.103020140701229890e+00 1.468698067726460721e+00 5.188284287972187020e-02
5.434945543109571259e-02 1.257214197511900000e+00 4.645014541685996774e-04
1.167473496203526029e+00 1.773997723234926882e-01 1.371300938225389170e-02
1.184077715691196575e+00 2.437276887313077900e-01 1.503136722153633587e+00
1.088380561799277668e+00 9.574561660576573138e-03 7.022713536103291077e-01
8.347621104943279136e-01 1.041569132265497633e+00 1.028747534134151875e+00
2.661133577553502771e-01 7.026588163254001707e-01 1.406691393583002665e-02
2.146414485172933428e+00 3.991182658164321717e-01 1.413655412645099085e+00
3.118528047145670556e-01 4.213985469703838693e-01 1.929256129489256733e+00
1.807222252581372479e-02 1.426990318988946571e-01 1.280565712825529445e+00
1.627109580710139447e+00 7.013371722429284638e-01 1.253425510624646133e+00
5.927035538406875137e-01 8.081397768362463818e-01 1.553521411715202624e-02
3.051516873129176410e-01 4.296384194537258061e+00 1.960911153579592670e+00
1.392553081464157572e+00 3.041610642095212147e-01 3.090019203168715145e-01
2.219396855590601181e+00 7.467914169542934077e-01 6.594407058181087078e-02
1.205635265239824339e+00 1.073484721790243443e-02 8.208289306893920001e-01
1.320365106512627618e-02 4.614466328757855229e-01 8.313704594014080795e-01
2.520870830137669771e-01 2.713403738401433340e+00 8.354043631848321327e-01
2.155607666590853358e-02 2.236744770357208978e+00 7.320070886757307216e-01
6.844787922704981264e-01 1.719766650735813154e-02 1.515106431158395273e+00
2.078051747509324088e+00 7.743649382791293334e-01 1.635323116420368761e+00
1.316003510013070421e-01 5.678419339451337144e-01 1.856173355391868007e+00
2.728804073807964414e-01 3.047824051202454362e-03 1.267026610292506517e-01
1.809277516090715299e+00 1.192830406156347500e+00 1.428860228456051207e+00
4.949308277414862789e-01 9.694961792996477090e-01 4.852670864347135016e-01
8.776083429872990616e-01 6.089906360123490403e-01 4.143200466452258701e-01
8.482306192021129565e-01 2.883934142274389208e-03 1.010775032389021021e-02
4.054730401172825793e-01 9.704508261091964183e-01 6.404350945948501794e-02
4.638070976699971704e-01 1.526047338698280353e-02 6.148630853118374102e-03
1.390966781971105792e+00 1.300412206286516437e-02 1.051295856596097034e+00
7.607354153169965105e-01 9.728180689213995480e-01 2.302780999505926463e-01
2.877654122959807381e-01 3.219467681417758076e-01 2.023952648414428346e+00
3.367191929166256092e-01 1.937143464144084823e-02 3.015992474896322384e-01
5.183689680796753629e-01 1.456645529088841817e+00 2.426703950356723111e-03
7.848936054046691257e-01 2.622866446599988244e+00 1.667273303782646279e-02
5.493252968279593862e-01 1.138688435965415913e+00 1.077704928070267298e+00
9.549967438043381884e-01 1.410371731126305095e+00 1.648576840324741249e-02
4.660661326664768990e-03 1.693213525607446091e+00 1.468077082319609872e-01
1.230072670730223694e-01 9.681516420351679031e-01 6.890010054352501134e-01
2.356717564340555793e-01 2.694649790882842622e-01 3.239251096547314246e-01
1.164193757376808636e+00 7.047910129875656349e-01 1.993148997867287386e+00
1.427161877239864832e-02 4.012432573218660536e-01 2.446835162154298970e+00
7.652144219035560413e-01 9.560343949095646554e-01 1.344040779003649044e+00
2.963730221000734133e+00 1.546824412787000669e-01 6.369623260119549046e-01
2.619671775173899042e-01 1.106202533633765306e+00 4.260025258495680478e-01
1.775429635740455980e+00 3.295845823483856685e-01 7.817598163844803327e-01
9.933220197179269684e-02 9.643184760362881747e-01 4.754626611861355046e-01
2.012048598661232146e-01 8.962035889462959259e-01 1.585543403278138586e+00
1.093475017972109997e+00 3.475801650909898788e-01 7.116885162645707197e-02
9.299577567833031688e-01 2.425385159213156339e+00 1.319007642079121356e-01
5.964042824210421534e-01 3.210730786137978160e-02 3.439292170353636102e-02
1.033845893526322612e+00 3.330663545734567632e-02 6.257728948457199625e-01
2.508476892202251562e+00 3.007103937495930399e-02 6.137264511301770975e-01
2.532596601818426496e+00 1.789780307521322555e-01 2.996484997304488918e+00
3.474537251504807023e-02 2.018969363071348722e-01 7.609604496070384583e-01
1.964677625437105390e-01 1.430781724695904922e+00 6.139064129601390883e-03
1.755296179239793197e+00 1.219140442240633677e-02 6.361806565033186756e-01
7.494063486521030937e-01 1.885707308596503221e-02 2.162492145844948421e+00
1.094383494674147306e+00 9.632448420893448618e-03 1.806307407832158374e+00
8.502877308864694936e-03 7.877144775410196975e-03 1.143786051220716526e+00
2.683054288354438821e+00 7.410965639904350255e-02 6.615214262436584954e-03
3.747426698319158422e-01 1.138176309097108208e+00 8.405428942385679836e-01
1.195067086624544972e+00 1.792572454980956076e+00 1.299792064301140915e+00
2.881463900566025305e-02 1.107180133597655547e-01 2.403596055200991552e-02
2.156851739758837080e-02 9.176666722310029556e-01 2.343667369980833026e+00
3.976514378612209799e-01 6.578164049240105976e-03 3.683609135912597164e-03
2.356031096461729479e+00 1.381536819603755628e+00 1.114727468106979993e-02
1.631414919323985815e-02 5.585844855444915824e-01 2.252781788064685264e-02
5.780852604303666764e-01 5.394666688296331607e-03 3.220496977077640099e-02
