1.266566238687373558e-02 9.535373682162772216e-03 1.865734023825988519e+00 3.732390485061882313e+00 2.507656427980883951e+00
1.425366641380801047e+00 4.082160619354491815e-01 1.359105262580099192e-02 4.258445295159685728e-01 4.846749586694303780e+00
1.243748731377692041e+00 4.637773080453475583e-01 5.039517379263309671e+00 9.488555493835819643e-01 1.242655605679838571e+00
2.068752787883936135e-03 1.063955017847157021e-02 -0.000000000000000000e+00 3.234314681276511116e+00 2.079417010460584248e+00
3.928010178300636479e+00 1.441423707810828708e-02 4.726962524847049707e+00 -0.000000000000000000e+00 2.540348128402766914e+00
4.090449464264159118e+00 3.620657101624840557e+00 2.292843039814581457e-02 1.636931045650311001e+00 1.856218084384202216e+00
3.575043983076629406e+00 1.949590538266010240e-02 1.212072273311552761e+00 3.706488592510646551e+00 1.329023996205805025e+00
3.187249056861335639e+00 2.408421740148084744e+00 9.219027615396904185e-01 4.468987059187236710e+00 5.858873035510892002e-02
1.721172427133804417e-01 4.287730737235130540e+00 5.662043421593100367e-01 3.810854410170513518e+00 9.554824194880268129e-01
4.930658614007896290e+00 2.404497432010580749e+00 1.153897577192917412e+00 6.416760595484725105e-01 1.754290612297230822e+00
2.322294325910132518e+00 1.508728131344657941e-01 5.207051036773879815e+00 5.006032802538162331e-03 2.539065208094347881e+00
5.035325312061565972e-01 3.613094281463498092e+00 5.551042626078041664e+00 1.321998065356456628e-02 1.328285772907378925e+00
6.926948685779016346e-01 1.361342421880551608e-02 8.196240210911728274e-01 2.233689861748336114e-01 3.544625900062184254e+00
7.033029401523360757e-01 5.552309286035728153e-01 4.122033462848234464e+00 2.775887399983777204e+00 2.276419517164504303e+00
2.621394289430041269e+00 1.004970214219620406e+00 5.471152013033497852e-01 4.529554067471289969e+00 3.299807820860425345e-01
3.675341064853724582e+00 5.803573249733020578e-01 4.493560823426837381e+00 4.888979212235994298e-03 1.814689814449367500e+00
3.427241699172611789e+00 4.576470818557972109e+00 6.620418746940230914e-01 2.342159579729123475e+00 2.039691416459266105e-02
2.314865405994031899e+00 4.137333898880493521e+00 4.694835446327403350e-01 2.904225598400064001e+00 1.153011055556530939e+00
8.873151333050304235e-01 5.675848435086713550e+00 1.764189068546147654e+00 1.598833569225200479e+00 5.192529164511775486e-01
5.706826910127200669e+00 1.175676177840812686e+00 7.214931662904292553e-01 8.543761125712458215e-03 1.354078634892810662e+00
3.714766979153019566e+00 1.487363478364523567e-02 4.587358201551193559e+00 2.314981563372543738e-02 3.044885892397994454e+00
9.117907971203510487e-01 2.136834805618884836e+00 6.086817599254873423e-01 4.425618811144170550e+00 2.715318824025345426e-02
2.951471976037702838e+00 2.686141708063203293e+00 1.040884439612110191e+00 4.082054951932138742e+00 2.626488479178989196e-03
2.433122154621996172e-02 1.661137229833186346e+00 1.234080664726874554e-01 4.413284025346170480e+00 7.426352863611539457e-01
2.478694599112937436e+00 2.878580437113898837e-03 3.898450810499975105e+00 1.398545757886543006e+00 1.448260762151682979e+00
2.964903051115046484e-01 1.321363608109144216e+00 5.334487809305178629e+00 1.450136445785698447e+00 1.656025373403347878e+00
1.373090980304551845e-02 3.800464898137565939e+00 1.019577752394281944e+00 6.862348274474310283e-01 3.513780770146528010e+00
6.449202989574887024e-02 1.342895460312391487e+00 9.568355400730913507e-01 2.983603289609643827e+00 2.577342036840065465e+00
9.528731072377311095e-01 9.759851579008149702e-01 4.389036994870359365e+00 5.863600031634175376e-03 3.248340349706559049e+00
5.710221561945425656e-03 2.568689152131986564e+00 5.510001326437292679e-01 5.339136705767097979e-01 3.718587044599749536e+00
2.414438820399099406e+00 1.965237997930447289e+00 3.515325940398938975e+00 1.939122903027310635e-02 2.540850195317284399e+00
2.096580550169450774e+00 9.977051459964316749e-01 2.059934374631078591e-01 1.294128646999717525e+00 3.802986531857859287e+00
3.398505254692896216e+00 3.556349623313022512e+00 1.251983461621617444e+00 1.549749209130080463e-01 2.759105526494360916e+00
4.285245681517532823e+00 2.926528253270763269e+00 9.911509559289309948e-03 2.945895225369009385e+00 1.613810497240471542e-01
1.577819195963647836e+00 3.060777943705279558e+00 4.800075168109070312e+00 3.337004614675103537e-02 1.911951918767006431e+00
1.009928041390572240e+00 8.588693011788026881e-05 1.889831748789579269e+00 7.949675007193362022e-03 4.590299607926505487e+00
4.857186027044223309e+00 4.416279415370446548e-01 8.934740168117494274e-01 2.413275131552665265e+00 1.725875035453076356e-01
4.129151518282912825e+00 2.761097428438691104e+00 1.860815525416398719e+00 1.605579690431196971e-02 1.207857279723055344e+00
1.138724602521377569e-02 1.232049375404531584e-02 3.192864628517418785e-02 4.309079844370145906e+00 2.158138226153760719e+00
1.043459453696377270e+00 2.315670634841001885e+00 6.940105401800592544e-01 1.646367833965480587e+00 3.214101284559915506e+00
4.314639043848722544e-01 7.400608839352012733e-03 1.093146637266307654e-02 2.074400871023146242e-01 4.148216467806011387e+00
4.585103466106853709e+00 1.434713319462000425e-01 1.073467576062449469e+00 2.618032114065425464e+00 6.403890586077759517e-01
9.828430134639494220e-01 2.273811744410985547e+00 5.676929348517846918e+00 1.533529745459317084e+00 1.435034299533280988e+00
1.649287519175618222e+00 9.473052364860262697e-02 5.260742713367496215e+00 4.016163849647036876e+00 -0.000000000000000000e+00
1.024556016142145858e-02 1.727826611674693646e+00 9.511227204786003586e-01 4.420616971971491616e+00 2.882811862577321430e-02
3.995899643490470783e-03 2.804892261930861386e-01 4.295060076509148693e-03 3.194112209020752435e-01 5.112201739771987441e+00
1.053506674583272185e+00 6.406382863205192235e-01 1.614661158756258486e+00 5.697728586316102906e+00 1.365700923920410391e-02
5.779834877659368458e-02 1.271785943477688807e+00 1.569767250266005831e+00 2.776595754263777582e+00 3.053082784553395435e+00
4.836698540606825247e+00 1.598005450812544526e+00 2.091185414758533145e+00 1.572591183313093444e+00 3.143233570120946285e-01
3.698383202106553025e+00 -0.000000000000000000e+00 1.413918439635246882e+00 2.492860388541758176e+00 1.823668503001831365e+00
4.736357446224264134e-01 5.347240217987478950e-01 1.944176176557052660e+00 4.729764577278374738e+00 3.551690705535069936e-01
1.773540794994237668e+00 9.884134880154369363e-01 6.027382891872971271e+00 2.583176342166974226e+00 8.312505717579190059e-03
5.469549367828224540e+00 2.478645816027391202e+00 8.234990300477557090e-01 1.742935824807568368e+00 6.802289434096117082e-01
3.489073192525713019e+00 5.219036744391732263e+00 2.950480781934612939e-01 1.979717590045650510e+00 9.132361701174381008e-03
2.698915592708197031e-01 5.304791326641735694e+00 1.434824417494549476e+00 1.678755352220398622e+00 1.218058483260600067e+00
3.285448130800025179e+00 3.462938690123017367e-03 3.992170556072306642e+00 2.735155071605406274e+00 9.415163721663301066e-01
3.307738342900701234e+00 4.264543378718467004e+00 1.241226867113739757e-03 1.044737695414017953e+00 1.300425679963157721e+00
2.095714839994543777e+00 2.785159763372552222e-01 1.200443173234259087e+00 5.190570890724017339e+00 -0.000000000000000000e+00
4.456629165959437588e-01 2.237645904716552892e+00 4.666922685186322362e+00 3.725070674070488419e+00 1.090080138743547034e+00
2.596775709045093805e+00 4.981721477565342227e+00 1.283828550466924900e+00 1.161583677411912374e+00 6.857524442653497587e-01
5.533090682181181393e-03 3.547829291163011600e+00 5.737993836554712068e+00 2.528312752184289192e+00 4.609177641787212676e-01
3.819357060921677594e+00 1.135990430991023592e+00 5.091093565142942978e+00 7.160791148498727443e-01 6.972023561352264087e-01
3.353948297333383621e+00 1.101852089271463386e+00 4.830128284897602597e+00 8.900627707507349079e-03 2.809619298211170069e+00
1.444920222097443967e-02 3.111251012197441046e+00 1.967326338694975307e+00 3.746910457908737335e+00 5.450416343068249098e-02
1.147613097609931909e+00 4.056784848700562662e+00 1.448521027987783816e+00 3.244792586246374011e+00 7.517838133143482926e-01
2.228319251517044020e+00 4.998906484422462881e+00 1.438443319915831076e+00 2.024365489920340710e+00 3.481154235771087291e-01
1.229973212259874105e+00 1.895323546376200374e+00 5.892404637529277345e+00 1.150666059622286408e+00 1.649013335362484955e+00
3.949781524070931304e+00 3.442084846805403497e+00 1.471118033316266560e+00 2.382835400703976703e+00 1.494388436173039666e-02
1.631493898644393648e+00 5.916573752890915694e-01 2.167648776653749554e+00 2.949801693808803638e+00 2.505667703160257442e+00
1.457195753211701472e+00 9.624007716442561922e-03 3.643917698062614452e+00 2.164587543896386190e+00 2.288639051221278642e+00
1.304439171127772523e+00 4.744902023640481303e+00 8.385772821255770282e-01 3.198379012048405912e+00 9.153995866993851205e-02
4.954516391603473124e+00 2.313128840944657094e-01 3.368027336096278912e+00 1.321903475532203887e+00 1.835918106399180072e+00
4.148631242090543125e+00 4.601542184581962402e+00 1.299213543026427331e+00 6.750762668478189621e-01 8.183412578835257412e-01
3.845797203436785328e+00 2.427099343298284306e-01 1.900572635607000294e+00 1.302990146908567404e+00 2.538433557298465537e+00
-0.000000000000000000e+00 2.807967610650557777e+00 4.180924868166857600e+00 1.842890200420427949e+00 1.285389146579842157e+00
4.797812561349406479e+00 2.658474844350156019e+00 2.566377039920637003e-03 6.265009048892810073e-01 1.817296300168388168e+00
2.933213316127442738e+00 4.508538475356921538e+00 1.304693547509363949e+00 1.908416223148814650e+00 2.714318031486439020e-01
1.655120236822993363e-02 9.845177245087299855e-01 5.245885109887630238e-01 5.170996903457139027e+00 2.516090270752729952e-01
2.453724761858288250e+00 1.378015129722355292e+00 2.934238071864556652e+00 9.600322907617577783e-01 3.128984305721033365e+00
4.414580341490986548e+00 8.415170627290313038e-03 6.049213978487087001e-02 3.814227879777940533e+00 1.242758117186120170e+00
1.018841778058699576e+00 1.919532713384297207e+00 3.432411443469320922e+00 5.955403804200373567e-03 3.329222833111228130e+00
