label_index	winner_index	loser_index	evaluator_index
2487	65	63	2
5680	32	68	66
64673	60	62	83
6230	65	31	31
35586	5	38	123
33214	2	60	13
14020	58	36	96
584	7	0	48
49608	32	33	23
59402	59	9	64
13529	25	54	48
7855	44	49	98
55366	77	75	135
24775	46	27	109
57305	58	17	122
13765	42	54	95
42930	71	77	54
15436	24	7	13
61620	48	1	127
5440	65	68	148
19542	40	67	50
24136	58	27	23
33442	0	60	42
13119	62	54	66
22960	60	41	65
61450	35	1	137
32246	56	22	111
60472	43	78	11
22177	29	70	81
23009	11	41	66
13648	67	54	157
1389	0	30	98
50433	72	57	64
42952	72	77	112
509	56	0	89
51209	61	19	151
32069	32	22	17
50846	64	57	48
23641	77	21	40
29460	43	40	50
42793	33	77	111
55361	77	75	150
42595	69	13	61
62610	70	28	50
3006	50	63	23
58654	67	23	37
44629	22	58	97
57989	23	17	114
15228	56	7	101
28871	59	40	57
50695	37	57	72
26136	52	3	106
4116	46	44	81
3230	51	63	31
44526	39	58	25
41775	60	47	57
63340	0	24	114
29797	76	53	24
49655	18	33	65
54257	27	46	153
39093	18	76	57
57371	39	17	44
37999	69	20	82
57608	59	17	146
22820	67	41	114
13168	26	54	74
19132	64	8	46
23591	59	21	106
22308	65	41	40
7379	2	49	57
52079	4	37	81
56028	36	51	82
53437	66	43	143
46095	67	64	117
48718	62	25	13
57670	37	17	42
38254	27	56	98
44006	17	65	148
21162	52	48	97
5754	15	68	146
9846	30	18	134
46081	68	64	11
58451	52	23	112
12390	49	26	17
31434	37	50	106
55	78	0	42
30131	60	53	115
15019	72	7	33
34383	28	6	134
46131	70	64	2
53761	10	43	64
43431	44	77	137
22946	42	41	121
61306	55	1	60
53416	61	43	117
14906	66	7	115
26583	60	3	42
16427	64	45	135
51800	11	19	74
38459	48	56	60
453	59	0	155
60199	80	78	66
1387	67	30	81
11254	24	80	122
14592	42	36	151
53597	9	43	112
42983	32	77	66
53231	51	72	25
34150	68	6	95
58012	65	23	64
26344	68	3	102
37490	58	20	130
25106	61	66	37
48276	76	59	102
19201	60	8	97
25355	80	66	30
64159	43	71	123
6250	78	31	65
46000	48	64	82
42886	74	77	113
50472	32	57	33
53885	51	43	57
49919	64	33	122
40198	13	74	114
62808	63	28	67
48536	44	59	18
24339	72	27	2
25496	51	66	42
23729	67	21	155
11482	66	52	155
36710	9	12	32
22914	12	41	46
15950	49	45	129
64204	16	62	98
1619	63	30	151
24858	6	27	82
17940	39	5	153
58729	47	23	27
45056	16	55	143
21896	59	70	155
46808	7	16	40
17379	50	35	101
47785	44	39	155
42995	76	77	148
55897	4	51	143
19848	64	67	123
41910	43	47	57
29956	56	53	64
14661	30	36	23
57802	46	17	140
3166	31	63	106
7608	52	49	10
5870	80	68	57
54552	37	46	46
25433	12	66	52
55190	22	75	51
35643	34	38	122
11046	77	80	112
22694	59	41	109
55337	48	75	150
4662	71	29	143
19164	44	8	11
12577	25	26	127
18831	19	8	112
21942	77	70	50
38962	41	76	146
37020	10	12	127
47111	78	39	65
3738	18	44	157
40212	23	74	80
54429	52	46	30
9815	24	18	46
29122	70	40	95
7110	30	31	85
5800	59	68	80
5221	60	29	78
58848	60	23	35
40801	10	14	33
33020	60	15	95
64379	32	62	101
64523	56	62	2
1320	34	30	142
59264	71	9	30
63030	74	24	137
19512	41	67	58
40327	66	14	19
1490	79	30	18
29000	50	40	42
45734	66	64	37
4139	42	44	33
38913	66	76	23
27719	61	10	25
6365	33	31	40
62763	30	28	140
49872	67	33	90
63291	37	24	112
59006	43	23	69
5666	49	68	65
48284	35	59	61
5741	17	68	130
11372	1	80	148
32775	76	15	72
7852	46	49	2
51379	32	19	97
39078	35	76	111
32379	46	22	82
63922	56	71	112
33904	76	6	80
18367	60	5	134
36885	56	12	13
55055	41	75	19
33531	11	60	89
6562	22	31	101
941	65	30	130
55342	48	75	10
47820	60	39	122
60667	27	42	52
47735	57	39	80
24645	68	27	109
63271	77	24	140
45802	74	64	153
9507	15	18	23
59043	1	23	18
9232	16	18	25
23875	60	21	32
41204	2	47	64
8638	23	4	2
28531	39	40	51
40240	65	14	153
25545	69	66	51
46204	60	64	155
30866	63	11	57
7550	19	49	66
43697	62	65	48
4291	43	44	60
14640	51	36	40
54808	30	46	34
23387	8	21	143
57269	78	17	66
55806	26	51	112
56346	62	79	89
45846	72	64	2
28972	80	40	23
45645	65	64	143
58122	14	23	11
14690	20	36	54
23377	8	21	89
19429	75	67	65
44120	80	65	64
56675	19	79	23
58552	34	23	68
42066	33	13	4
50413	27	57	37
12651	37	26	19
42464	44	13	130
11019	48	80	109
43113	52	77	102
31861	78	22	79
17751	43	35	15
26399	10	3	2
11688	15	52	64
44633	22	58	42
38219	55	56	122
37602	74	20	155
33585	63	60	72
15830	4	45	143
19506	39	67	2
5526	66	68	64
63874	5	71	83
54874	13	46	66
31563	57	50	122
43178	48	77	122
22976	6	41	129
57593	5	17	65
52505	60	37	134
14458	67	36	87
46527	27	16	82
28605	8	40	97
50284	66	57	155
37069	64	12	62
7107	30	31	40
36810	25	12	72
50710	80	57	97
55881	41	51	87
25151	4	66	111
34289	42	6	134
48184	55	59	60
18976	77	8	30
38192	41	56	66
19331	43	8	64
31688	51	50	1
9921	13	18	122
1985	52	69	109
17720	20	35	33
55932	71	51	134
64089	51	71	137
22225	69	70	134
48524	12	59	33
15888	8	45	40
18606	61	8	97
16052	18	45	19
26635	51	3	123
19350	63	8	86
61040	23	42	155
41320	71	47	102
17443	7	35	83
23366	74	21	148
43662	13	77	137
18509	1	5	2
26519	44	3	140
31433	37	50	102
57041	31	79	111
15688	58	45	114
56159	64	51	98
6598	18	31	153
63052	27	24	111
16549	60	45	137
12161	54	26	10
24173	14	27	102
3136	21	63	40
55138	72	75	150
27130	18	2	137
28275	13	10	129
39301	7	76	42
52582	28	37	114
20262	74	73	140
59314	76	9	140
10888	76	80	130
28776	9	40	9
38576	70	56	30
18231	53	5	111
7552	18	49	54
17435	0	35	17
34546	2	61	148
20825	69	73	155
10176	72	32	129
19840	64	67	50
40273	75	14	9
44602	72	58	148
45542	29	55	67
11555	40	52	50
24219	2	27	17
32601	75	15	39
58167	2	23	95
55199	35	75	42
9818	51	18	122
53379	78	43	75
45116	66	55	63
32215	48	22	72
2728	71	63	127
3641	71	44	33
31946	2	22	112
64409	19	62	13
10456	46	32	11
9812	24	18	102
47724	64	39	148
20116	75	73	155
22386	14	41	98
50148	3	33	112
19778	80	67	110
18655	2	8	60
59931	39	78	151
54767	51	46	109
