label_index	winner_index	loser_index	evaluator_index
3169	13	52	134
27602	10	38	117
21516	15	51	23
58735	63	29	20
29828	22	56	186
8787	7	16	144
55412	22	10	173
3388	78	52	159
44241	54	28	34
53994	43	11	151
39193	11	6	114
15095	40	64	35
48070	20	39	17
21525	65	51	29
26376	3	77	148
41666	55	78	105
53982	10	11	49
37136	34	42	54
28127	55	38	52
25864	8	37	128
24195	46	41	186
25605	64	37	59
18940	36	59	133
31846	5	31	105
3605	18	52	60
4346	75	67	146
22780	46	58	162
27655	75	38	78
42210	56	26	104
32728	25	75	114
23787	21	41	205
19109	73	59	124
17874	70	44	189
43653	47	28	189
22826	28	58	121
14280	71	49	134
47145	77	39	35
5283	45	12	107
56475	3	17	164
3114	6	36	198
5515	62	33	144
54862	48	13	70
49608	75	60	35
24673	32	35	3
59317	23	69	144
35333	78	14	200
22996	20	58	83
33415	41	63	179
45590	74	34	111
24746	69	35	129
44465	13	1	116
58630	36	29	79
51998	23	24	54
43529	27	28	94
10803	39	7	60
44081	66	28	170
8563	10	16	125
22448	10	58	78
49291	55	54	107
12663	5	9	162
11039	6	7	116
60393	34	66	35
635	45	72	2
25882	23	37	134
11108	61	71	189
24940	44	35	162
7869	70	73	121
44862	52	1	116
57670	78	23	87
53520	28	19	203
17	27	72	187
35284	19	14	93
40325	49	61	95
36057	15	42	151
55363	51	10	163
23781	21	41	122
17546	64	44	124
55803	60	2	22
42897	64	68	170
59726	62	66	56
28869	36	47	170
27063	35	77	128
37595	22	55	35
18396	13	59	49
25409	2	35	79
46670	68	74	1
28745	18	47	54
40845	8	48	129
3103	29	36	29
58081	59	29	199
32669	68	75	55
4607	48	67	114
37615	45	55	162
54893	33	13	105
19852	66	20	114
7913	9	73	151
12018	76	71	186
51397	23	46	45
6479	64	30	204
10814	18	7	87
24019	8	41	62
3392	41	52	87
40145	39	61	173
17028	17	27	144
59865	1	66	134
9383	16	70	200
27627	11	38	198
26081	46	37	93
51331	10	46	49
20752	62	18	59
42571	54	26	165
48510	8	3	80
11069	3	71	202
32894	66	75	124
60120	18	66	177
39304	44	6	188
25555	57	37	189
9094	2	16	7
46249	36	25	120
2939	50	36	8
16305	35	43	23
16225	49	43	34
42106	11	26	152
59500	48	69	50
52890	67	76	134
36101	47	42	118
44866	14	1	148
431	56	72	35
51587	38	46	151
3862	24	52	54
60338	20	66	60
43458	26	68	127
28958	50	47	56
58242	16	29	170
48141	2	39	144
59682	2	69	83
60329	73	66	142
56242	49	2	95
43207	7	68	28
23963	10	41	142
43943	4	28	93
47746	7	39	162
4866	29	67	122
1337	25	15	93
13162	26	9	138
60675	70	65	87
53643	73	19	15
60983	57	62	87
10711	41	7	123
8737	18	16	67
10524	62	7	55
3917	38	52	104
33451	25	63	124
29492	16	56	39
50815	43	53	17
12499	32	9	200
10222	5	45	193
22149	77	58	18
11410	78	71	8
48825	2	3	35
61217	8	62	195
9768	50	70	181
39509	28	6	95
56478	3	17	173
39710	62	61	198
8252	62	16	47
33987	77	4	133
8671	4	16	202
36415	40	42	59
14986	12	64	202
45051	1	34	8
55373	18	10	55
39958	69	61	104
31141	18	8	194
14888	3	64	116
12398	64	9	170
7942	17	73	34
31790	25	31	120
58615	45	29	199
17973	22	44	73
29990	74	56	79
41967	12	26	133
45530	49	34	35
60978	21	62	194
14839	34	49	189
4523	7	67	107
54478	57	13	90
7595	65	73	18
15580	57	43	29
25211	33	35	54
9972	29	70	116
4981	64	12	94
16913	23	27	124
61371	46	62	8
15263	45	64	151
55292	75	10	189
19373	65	20	163
46317	63	25	78
41232	21	78	151
34582	17	4	194
122	59	72	142
3401	41	52	63
857	20	72	15
53292	8	19	54
26880	7	77	170
3444	25	52	93
41672	38	78	120
44013	9	28	9
28998	35	47	128
47911	33	39	27
1532	17	15	98
9877	20	70	179
4579	36	67	87
31236	49	8	29
19623	40	20	29
18897	7	59	142
27174	37	77	199
35034	6	4	62
60886	37	65	121
5751	78	33	127
48991	16	54	49
54859	48	13	128
60528	12	65	129
46435	52	25	193
32969	28	75	116
8323	21	16	8
31860	8	31	129
7764	11	73	202
60117	18	66	79
50853	8	53	120
22751	45	58	104
888	37	72	18
51706	57	24	144
55832	12	2	144
55037	34	13	79
13780	66	40	9
17451	77	44	94
13923	35	40	134
47825	36	39	148
41407	8	78	8
2678	10	36	184
7598	47	73	62
31382	2	8	94
1206	32	15	114
51308	68	46	192
39880	1	61	120
35248	31	14	181
53394	53	19	186
20685	67	22	104
23170	21	32	23
18998	33	59	56
37837	34	55	49
35861	0	14	175
15928	5	43	100
48412	69	3	13
18435	65	59	104
50329	18	5	35
2043	12	50	120
10657	32	7	121
31332	67	8	199
28279	61	47	170
27893	45	38	122
10889	46	7	162
8580	25	16	150
56961	0	17	120
21712	75	51	2
57965	62	29	93
15522	77	43	54
57518	62	23	151
56467	27	17	8
50429	46	5	153
3095	14	36	93
57853	63	23	56
7831	8	73	7
50011	29	60	95
56479	3	17	40
57917	37	23	93
47926	50	39	45
15848	10	43	93
13422	60	40	50
13240	6	9	175
2173	23	50	142
48439	10	3	121
17369	14	27	98
6747	75	30	52
35330	78	14	199
37316	1	55	95
27451	60	38	18
50310	44	5	106
59230	10	69	186
36587	51	42	107
47512	25	39	59
58925	52	29	104
38246	25	0	124
3050	38	36	62
48979	32	54	170
30014	54	56	56
4926	13	12	144
13316	13	40	49
19416	60	20	105
24274	35	41	186
24564	47	35	17
35736	63	14	105
35490	70	14	181
28866	45	47	7
35620	45	14	140
15369	35	64	60
28854	45	47	114
61129	78	62	202
30207	29	56	124
4682	63	67	70
14619	48	49	170
11029	29	7	49
23451	53	32	23
53172	32	19	130
38566	48	0	202
38056	60	0	156
42331	53	26	104
51369	5	46	60
58933	52	29	155
61471	35	62	200
21345	73	18	179
5119	40	12	170
57602	64	23	133
47788	66	39	41
54357	37	11	35
3680	66	52	175
39470	48	6	104
55252	78	10	104
51614	34	46	151
31756	10	31	17
53185	68	19	87
30372	16	57	96
42549	74	26	124
32505	13	75	147
26834	9	77	121
53058	57	19	200
40740	19	48	52
25161	48	35	104
60232	28	66	35
9615	17	70	129
1271	78	15	29
32420	34	31	114
56178	45	2	189
53324	23	19	7
8234	29	73	62
43681	60	28	29
9147	6	16	49
43608	57	28	1
28986	74	47	79
33561	18	63	100
54531	1	13	78
18980	49	59	104
17949	17	44	120
11387	68	71	148
7379	26	30	37
45033	30	34	49
6954	53	30	186
55126	65	10	95
26216	24	37	17
40378	74	61	54
56012	8	2	120
43291	48	68	125
4836	52	67	129
56672	25	17	94
19562	10	20	78
50059	13	5	114
59084	47	69	92
52216	28	24	154
12942	49	9	121
8518	69	16	78
1534	17	15	34
9280	47	70	130
30958	12	8	144
59337	58	69	6
31839	5	31	34
3814	63	52	7
7338	38	30	34
56861	28	17	59
20223	3	22	54
31898	4	31	120
30205	29	56	54
52630	25	76	206
10267	44	45	93
24460	61	35	172
1324	11	15	93
54698	23	13	104
5469	2	12	200
24165	45	41	35
27274	62	38	107
34717	49	4	144
52279	54	24	87
21965	63	51	62
57068	65	21	92
48238	61	3	105
17180	50	27	118
27880	66	38	34
50497	74	5	118
42480	72	26	116
14710	54	49	179
44410	34	28	9
52464	13	76	13
34423	8	4	62
22353	32	58	186
8400	64	16	104
58368	40	29	59
51609	14	46	49
52366	0	24	52
16520	6	43	124
29626	75	56	123
7336	38	30	118
58021	13	29	87
47089	6	74	79
60191	36	66	151
28708	70	47	154
48635	36	3	87
30570	53	57	49
23213	65	32	46
37687	33	55	114
15200	9	64	199
44852	2	1	59
1106	65	15	17
50761	68	53	58
27873	66	38	170
38506	66	0	140
29522	69	56	151
46669	68	74	73
6357	61	30	90
23603	54	32	189
60533	12	65	93
49372	3	60	93
13459	71	40	134
51926	25	24	23
20995	10	18	134
11844	46	71	118
29521	69	56	129
10978	73	7	148
27696	8	38	54
7176	63	30	104
14275	31	49	121
5048	69	12	198
55307	5	10	164
32598	60	75	17
17483	21	44	105
11650	70	71	142
24829	25	35	7
38138	16	0	128
18801	70	59	95
28436	31	47	154
26303	52	37	173
29489	16	56	134
41836	57	26	91
40678	47	48	9
1372	5	15	189
29373	47	56	127
49230	50	54	124
52642	75	76	134
51283	71	46	49
37902	77	0	23
44058	7	28	93
36486	23	42	188
44993	59	34	133
27736	58	38	35
55689	77	2	79
53505	49	19	54
34910	55	4	121
43408	73	68	8
9205	13	70	52
20653	74	22	35
13958	76	40	146
20610	46	22	7
51409	70	46	170
17879	70	44	94
6710	11	30	34
2067	16	50	62
45797	77	25	54
35047	62	14	135
11282	1	71	148
38738	73	0	104
7528	13	73	134
4074	13	67	83
28904	48	47	129
34621	66	4	29
41787	61	26	56
56791	7	17	8
6076	49	33	128
50741	32	53	130
5706	32	33	7
59815	59	66	148
257	19	72	200
59569	74	69	130
14507	9	49	175
61409	49	62	78
