1.241386556805162012e-03 3.343065814493156873e-02
1.003526663426759363e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 6.057136157525130210e-02
4.838359220407662258e-04 2.449569326775079617e-03
1.980866685512029310e-02 2.031570492362651855e-03
3.000454635223639695e-04 1.265694596942551313e-03
3.157469977145851286e-02 1.437742930709919389e-03
6.756993677628612971e-02 -0.000000000000000000e+00
1.833347209362969077e-02 1.083944062538589963e-04
1.055478370649779729e-01 1.391583027027255544e-05
-0.000000000000000000e+00 1.677093670826606750e-02
5.601140235106919635e-02 2.889225697265304345e-04
2.677294999891499877e-04 1.200344431714735621e-01
1.587671102190264306e-04 6.060540370788114299e-03
1.219423478287318249e-03 -0.000000000000000000e+00
1.640967876353374537e-03 5.853548590553123848e-02
2.066956672827391372e-02 2.463429964003141168e-02
1.783661204029593494e-02 -0.000000000000000000e+00
9.125522966493856795e-04 -0.000000000000000000e+00
1.209887053621849567e-03 3.526671254858285837e-02
-0.000000000000000000e+00 9.611985632580927197e-02
7.496118434579351897e-02 5.036904428424588808e-04
6.841224358247155468e-02 6.965052428316410936e-05
7.860780332398210023e-04 9.854424470495613472e-03
7.298213620533743062e-02 4.525699806535971145e-04
3.170220656158959918e-04 8.339377023547094037e-02
1.352736707453409438e-03 7.447300131524094147e-02
1.314001835906286001e-03 2.233161639788387281e-05
4.978302725375367138e-02 7.868557540421961287e-04
1.303371299506630434e-03 3.004952373591051468e-02
9.460650312232533887e-02 1.006268239165592816e-04
2.353396679201021167e-03 1.879942561112228085e-04
1.416372969559641093e-01 -0.000000000000000000e+00
8.820721529632608027e-02 1.740991731900146447e-04
5.735454443672155511e-02 -0.000000000000000000e+00
1.104963445282855644e-01 -0.000000000000000000e+00
7.056845946725423709e-04 1.802301190729346727e-04
1.283750543272890732e-02 1.332993795654633957e-04
4.698496568276067835e-04 2.908886826627809456e-03
7.515825846561394348e-05 1.636684724388916962e-02
2.382387881680002306e-04 1.076641636720447343e-03
6.556294862082352607e-04 8.708471168688734776e-02
-0.000000000000000000e+00 7.085991464907133441e-02
-0.000000000000000000e+00 6.915215347881167873e-02
-0.000000000000000000e+00 6.019056961389231825e-02
1.456352660493228646e-01 1.565713829193394547e-04
3.930190518117736341e-05 1.978952184036002204e-02
2.546905156819977492e-02 2.635242198046938212e-04
9.402214527356193841e-02 5.330021280487103988e-06
4.293620332106508342e-02 5.974876125010615416e-04
-0.000000000000000000e+00 9.324895494567753216e-04
2.812739215862314975e-04 2.598250096726037808e-02
1.356440045969268815e-01 -0.000000000000000000e+00
-0.000000000000000000e+00 1.472639179112744364e-03
1.950343219515843001e-03 -0.000000000000000000e+00
-0.000000000000000000e+00 5.716770682271386100e-02
1.856027297760313424e-04 2.898345361811040938e-02
-0.000000000000000000e+00 7.564736666080054683e-02
-0.000000000000000000e+00 5.865838129636661170e-04
7.070346086620381276e-02 2.759386063786147870e-04
1.918870639964424156e-03 6.003938283434750799e-05
-0.000000000000000000e+00 1.099664332866523496e-04
2.254103545488736027e-04 2.235888973439216151e-02
2.262539365773992572e-04 8.825039037163147360e-02
1.072419530978720234e-05 3.956847259005851630e-02
5.378171464228703735e-02 1.375923797642602175e-03
9.942805950982613804e-06 7.379137656910544907e-02
8.112870904887121981e-02 1.611306440681192125e-03
7.872598788146506141e-04 3.109652402939081656e-02
1.031332585603686024e-03 1.402264962646387805e-03
3.392263355157877636e-02 -0.000000000000000000e+00
7.668567319389760217e-02 -0.000000000000000000e+00
5.093178383329487885e-02 4.963209862157536663e-04
-0.000000000000000000e+00 5.026302744275444601e-02
6.664137655215432443e-02 1.169690646618795811e-04
6.328725320243952512e-02 3.130797280887059322e-04
3.615053404087104180e-04 4.807538692347603643e-02
6.958322282862547696e-04 9.122987024285104246e-03
2.653433340812395304e-04 1.008222150744600282e-01
2.482130750944787356e-02 4.396627994876614099e-04
