4.165493083033454114e-01 9.091131248376104201e-01
8.993770789427293355e-01 4.371737296229539216e-01
7.572123750875745518e-01 6.531687523253346672e-01
-0.000000000000000000e+00 1.000000000000000000e+00
9.792340198404038062e-03 9.999520538873044595e-01
3.829252876002874340e-01 9.237793157005830258e-01
5.390152536623269430e-01 8.422960027919742521e-01
3.136540105524077138e-01 9.495373408478416932e-01
-0.000000000000000000e+00 1.000000000000000000e+00
4.754914900123192179e-01 8.797203208553640019e-01
7.685536076685811624e-01 6.397853953784884418e-01
7.232610821730101058e-01 6.905746932909766489e-01
-0.000000000000000000e+00 1.000000000000000000e+00
9.913427407763784061e-01 1.312995442108549626e-01
9.810433089088006486e-01 1.937886117533008656e-01
9.991441677389641951e-01 4.136341467060684202e-02
9.954578130069200448e-01 9.520368965266004513e-02
6.932107603907198268e-01 7.207349316347309021e-01
5.316943131194700189e-01 8.469363360940508345e-01
9.999249098453931728e-01 1.225457753994057576e-02
8.222217260329052202e-01 5.691673156809604617e-01
-0.000000000000000000e+00 1.000000000000000000e+00
8.946389278818067670e-01 4.467898708772294891e-01
9.814034882245895042e-02 9.951725839938548868e-01
-0.000000000000000000e+00 1.000000000000000000e+00
2.341781934359259479e-02 9.997257652662508987e-01
9.501809112618021524e-01 3.116989507099619527e-01
7.190429556265544309e-02 9.974115360670529062e-01
7.417482274250738472e-01 6.706784379356182102e-01
6.537673947661130913e-02 9.978606525639774905e-01
8.193687405859507722e-01 5.732668374767485586e-01
8.213048476689264188e-01 5.704895679988564172e-01
9.999711085798346222e-01 7.601447600070206957e-03
9.192026203936517481e-01 3.937848938969649160e-01
2.284061909145541358e-01 9.735659258375388703e-01
9.999965663999267340e-01 2.620532075148421843e-03
-0.000000000000000000e+00 1.000000000000000000e+00
9.242493466627477172e-01 3.817893990061590470e-01
1.249860694750883211e-01 9.921584966310416087e-01
1.000000000000000000e+00 -0.000000000000000000e+00
9.999943456102526884e-01 3.362848126574505964e-03
1.000000000000000000e+00 -0.000000000000000000e+00
9.300641588156646766e-02 9.956655093980433247e-01
6.052766819301277357e-01 7.960151621116616782e-01
9.910437570723562573e-01 1.335375286872893252e-01
4.463486126416967847e-01 8.948591598641836287e-01
3.820642174116965495e-01 9.241357766982013500e-01
9.745321286485260082e-01 2.242479213544080752e-01
9.831076490966357273e-01 1.830282772898385868e-01
1.000000000000000000e+00 -0.000000000000000000e+00
9.270648459460056889e-01 3.749010154842325471e-01
4.890529325769819580e-01 8.722541081232314530e-01
1.000000000000000000e+00 -0.000000000000000000e+00
6.264517840781775870e-01 7.794601735978999857e-01
6.309509250578807515e-01 7.758227440392584384e-01
9.865257681414671964e-01 1.636059558600733155e-01
9.962202456950498553e-01 8.686323772053700099e-02
3.156794129080176675e-02 9.995016083442089805e-01
1.108346795975468230e-01 9.938388570580792836e-01
8.573947815998276267e-01 5.146592935966317617e-01
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
5.410627908133478492e-01 8.409821974318312243e-01
9.596360742616116823e-01 2.812447421299865691e-01
4.128969747833222126e-02 9.991472168214990957e-01
5.661670838452097509e-01 8.242905028994398364e-01
3.714523647303013230e-03 9.999931011332395814e-01
2.186080141022906098e-01 9.758127567162938609e-01
9.816610917219568133e-01 1.906344695989055371e-01
9.777349898301272990e-01 2.098434884905437947e-01
3.563701195482067985e-01 9.343448709621072767e-01
9.995224776972485570e-01 3.090010643918499750e-02
9.999997976458280258e-01 6.361668830861294706e-04
1.000000000000000000e+00 -0.000000000000000000e+00
6.123155324999390858e-01 7.906134887916573817e-01
7.012939720852744419e-01 7.128721938165762939e-01
1.573940382975504149e-01 9.875358812257858387e-01
1.190201865174683599e-01 9.928918345929464984e-01
9.939258874107829156e-01 1.100514894705557495e-01
1.106512218349535726e-01 9.938592994516034507e-01
7.832901945139093547e-01 6.216562323168344228e-01
9.828858167900205167e-01 1.842158276397934669e-01
9.999733917142118456e-01 7.294920395425993041e-03
9.935036302175566103e-01 1.138004250630754721e-01
8.719734573563128199e-01 4.895531530549860344e-01
8.052096229944708528e-01 5.929902722955091576e-01
8.511827964582497907e-01 5.248693618544655326e-01
9.979564682673868203e-01 6.389747603219055050e-02
2.452148350290227763e-01 9.694687641598820349e-01
9.951445580140415581e-01 9.842412638696886040e-02
2.022733016460492861e-02 9.997954066279820529e-01
-0.000000000000000000e+00 1.000000000000000000e+00
9.830083081401539413e-01 1.835610692043175562e-01
1.000000000000000000e+00 -0.000000000000000000e+00
4.305932094884687977e-01 9.025461140254384951e-01
-0.000000000000000000e+00 1.000000000000000000e+00
9.999891880055333804e-01 4.650147528211403744e-03
4.872308947724054290e-03 9.999881302323132548e-01
9.996575740506735697e-01 2.616743478299086295e-02
9.807168229166681739e-01 1.954341660207768172e-01
3.971958713933362861e-01 9.177338610665339846e-01
9.827633230929486707e-01 1.848681984098528297e-01
9.615126278374089841e-01 2.747607441196799893e-01
5.153813444086657869e-01 8.569609500061926566e-01
3.608121199042469418e-01 9.326385227569164993e-01
1.734203987954614501e-01 9.848478894131942329e-01
7.605199443933268189e-01 6.493145725917223166e-01
5.069479097262942213e-01 8.619766915782242078e-01
8.321293915760100690e-01 5.545815320359482881e-01
8.205709037561924601e-01 5.715447418258221557e-01
9.644707499604381340e-01 2.641896524672193158e-01
8.320678482546826904e-02 9.965323030183257380e-01
4.340771414535730122e-01 9.008757046715684114e-01
7.326369104148752198e-01 6.806196863871527558e-01
5.038546754810602213e-01 8.637884382161384877e-01
9.956578109467164595e-01 9.308879363700453546e-02
-0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 -0.000000000000000000e+00
6.465876978999045566e-01 7.628396613473251708e-01
-0.000000000000000000e+00 1.000000000000000000e+00
5.491439273651066433e-01 8.357277948219902219e-01
7.984192838254583480e-01 6.021018578410484157e-01
9.971410848151684991e-01 7.556227215766400662e-02
1.084693847761242641e-01 9.940997900443844237e-01
9.873835700585398278e-01 1.583467258216999241e-01
1.318251813338143508e-01 9.912729803471428403e-01
5.233172203564423475e-01 8.521379506150438266e-01
3.464121948610522916e-01 9.380824010989378126e-01
1.000000000000000000e+00 -0.000000000000000000e+00
5.988593319119466241e-01 8.008542317937622501e-01
6.766921644251870926e-01 7.362660623752501632e-01
-0.000000000000000000e+00 1.000000000000000000e+00
3.635789404292856086e-03 9.999933904958611119e-01
2.953755695260415481e-01 9.553812186384902372e-01
7.289716480418801936e-01 6.845438892803772379e-01
8.374416742517567513e-01 5.465267076972676330e-01
9.999944001696565721e-01 3.346584726032577478e-03
5.290213662017011487e-01 8.486085046133380327e-01
-0.000000000000000000e+00 1.000000000000000000e+00
3.038019586525268420e-02 9.995384153193858090e-01
1.000000000000000000e+00 -0.000000000000000000e+00
8.908719327893917239e-02 9.960238310370294057e-01
3.740032460927922853e-01 9.274273944153549332e-01
2.580232125791154241e-01 9.661387176644731234e-01
9.625515304258653870e-01 2.710987850854820191e-01
7.516858394368131080e-01 6.595213406631915687e-01
6.592791663533811297e-01 7.518982516354131285e-01
-0.000000000000000000e+00 1.000000000000000000e+00
6.305977014417979420e-01 7.761098755564970197e-01
3.277341510883386572e-02 9.994628073430766868e-01
2.316883311182977301e-01 9.727900684236132633e-01
9.263297204600715040e-02 9.957003226322284073e-01
6.803646916649515319e-02 9.976828348044063377e-01
2.836089815657608093e-01 9.589400114580849399e-01
4.824256215951910204e-02 9.988356497423812597e-01
9.957614562540721970e-01 9.197348660766101192e-02
1.216705261123999897e-02 9.999259786757994650e-01
3.070749148895514091e-01 9.516853453981388711e-01
5.918328281646206834e-01 8.060607318972103918e-01
2.195090734825001499e-01 9.756104584611905439e-01
-0.000000000000000000e+00 1.000000000000000000e+00
1.489076767095771914e-01 9.888511029558272325e-01
3.338598890473474246e-01 9.426227105715695442e-01
3.304864108485502938e-01 9.438107502272069516e-01
9.623922220159648599e-01 2.716637830171219625e-01
6.459102038483158781e-01 7.634133929691219178e-01
9.951949459385135421e-01 9.791332686840530097e-02
-0.000000000000000000e+00 1.000000000000000000e+00
-0.000000000000000000e+00 1.000000000000000000e+00
4.053064759068356060e-01 9.141808686403264383e-01
2.441873140457384295e-01 9.697280833610667505e-01
8.145735570658565461e-01 5.800602728416055509e-01
-0.000000000000000000e+00 1.000000000000000000e+00
8.948259740881168156e-01 4.464151387411194327e-01
5.350248763023616183e-01 8.448363046991073100e-01
4.178685210443864066e-04 9.999999126929457471e-01
