,data_key,method,ndcg10,param,viewpoint
0,bike,crowdea_2,0.7998003171457663,,*viewpoint00
1,bike,crowdea_2,0.9169236544771158,,*viewpoint01
2,bike,crowdea_2,0.9075908926798892,,*viewpoint05
3,bike,crowdea_2,0.8504437571046451,,*viewpoint07
4,bike,crowdea_2,0.8145569652543482,,*viewpoint08
5,bike,crowdea_2,0.9576476340372064,,*viewpoint10
6,bike,crowdea_2,0.6670650843164581,,*viewpoint11
7,bike,crowdea_2,0.9141347524060772,,*viewpoint21
8,bike,crowdea_2,0.7439595775796699,,*viewpoint26
9,bike,crowdea_2,0.8638058794369049,,*viewpoint29
10,bike,crowdea_2,0.9349283877257024,,*viewpoint43
11,bike,crowdea_2,0.9084625196530576,,*viewpoint44
12,bike,crowdea_2,0.9313612286879512,,*viewpoint49
13,bike,crowdea_2,0.8872911601629976,,*viewpoint50
14,bike,crowdea_2,0.7951994094928437,,*viewpoint54
15,bike,crowdea_2,0.859482621625558,,*viewpoint57
16,bike,crowdea_2,0.9460425068315658,,*viewpoint75
17,bike,crowdea_2,0.9374774980011332,,*viewpoint79
18,bike,crowdea_2,0.8336722543705315,,*viewpoint80
19,bike,crowdea_2,0.8487199426902605,,*viewpoint83
20,bike,crowdea_2,0.5207398304699487,,*viewpoint84
21,bike,crowdea_2,0.9651459701744659,,*viewpoint85
22,bike,crowdea_2,0.9504850064889844,,*viewpoint91
23,bike,crowdea_2,0.8662939996029665,,*viewpoint93
24,bike,crowdea_2,0.8769442719750936,,*viewpoint96
25,bike,crowdea_2,0.8453991682603273,,*viewpoint97
26,bike,crowdea_2,0.9143177461274256,,*viewpoint99
27,bike,crowdea_3,0.8229545524637529,,*viewpoint00
28,bike,crowdea_3,0.937856513526156,,*viewpoint01
29,bike,crowdea_3,0.9220850413607666,,*viewpoint05
30,bike,crowdea_3,0.8703692544745364,,*viewpoint07
31,bike,crowdea_3,0.8335469532116021,,*viewpoint08
32,bike,crowdea_3,0.9579240578149928,,*viewpoint10
33,bike,crowdea_3,0.6883043869027964,,*viewpoint11
34,bike,crowdea_3,0.9219445396639278,,*viewpoint21
35,bike,crowdea_3,0.7440505205614911,,*viewpoint26
36,bike,crowdea_3,0.9219490520670366,,*viewpoint29
37,bike,crowdea_3,0.9427064908074724,,*viewpoint43
38,bike,crowdea_3,0.9228480750770568,,*viewpoint44
39,bike,crowdea_3,0.9428804461127892,,*viewpoint49
40,bike,crowdea_3,0.89381936849372,,*viewpoint50
41,bike,crowdea_3,0.9085682603837696,,*viewpoint54
42,bike,crowdea_3,0.9087691379232364,,*viewpoint57
43,bike,crowdea_3,0.9555642669540988,,*viewpoint75
44,bike,crowdea_3,0.9504676332227278,,*viewpoint79
45,bike,crowdea_3,0.8650334761614981,,*viewpoint80
46,bike,crowdea_3,0.8543689018682948,,*viewpoint83
47,bike,crowdea_3,0.5567520832231889,,*viewpoint84
48,bike,crowdea_3,0.9693364809667556,,*viewpoint85
49,bike,crowdea_3,0.9515920650969408,,*viewpoint91
50,bike,crowdea_3,0.8954093616494555,,*viewpoint93
51,bike,crowdea_3,0.9169732917684292,,*viewpoint96
52,bike,crowdea_3,0.8474855264534198,,*viewpoint97
53,bike,crowdea_3,0.9094033249007512,,*viewpoint99
54,bike,blade_chest_2_x,0.7044824762821292,0.001,*viewpoint00
