,data_key,method,ndcg10,param,viewpoint
0,bike,crowdea_2,0.7902276732674597,,*viewpoint00
1,bike,crowdea_2,0.7986851836136439,,*viewpoint01
2,bike,crowdea_2,0.8898874630904279,,*viewpoint05
3,bike,crowdea_2,0.8398537159258609,,*viewpoint07
4,bike,crowdea_2,0.8035818427119116,,*viewpoint08
5,bike,crowdea_2,0.8264633237434514,,*viewpoint10
6,bike,crowdea_2,0.6313321752443163,,*viewpoint11
7,bike,crowdea_2,0.8795158690004042,,*viewpoint21
8,bike,crowdea_2,0.6509569521169278,,*viewpoint26
9,bike,crowdea_2,0.8228040426352111,,*viewpoint29
10,bike,crowdea_2,0.8339460021959573,,*viewpoint43
11,bike,crowdea_2,0.9283950441675786,,*viewpoint44
12,bike,crowdea_2,0.9427153427124412,,*viewpoint49
13,bike,crowdea_2,0.8126761715887362,,*viewpoint50
14,bike,crowdea_2,0.8419872335755492,,*viewpoint54
15,bike,crowdea_2,0.8717946255853295,,*viewpoint57
16,bike,crowdea_2,0.8353679514251157,,*viewpoint75
17,bike,crowdea_2,0.9331434907229288,,*viewpoint79
18,bike,crowdea_2,0.8060052325864497,,*viewpoint80
19,bike,crowdea_2,0.715008802776842,,*viewpoint83
20,bike,crowdea_2,0.5168786706207223,,*viewpoint84
21,bike,crowdea_2,0.9399408614642528,,*viewpoint85
22,bike,crowdea_2,0.8873768435020472,,*viewpoint91
23,bike,crowdea_2,0.9084928687633741,,*viewpoint93
24,bike,crowdea_2,0.837447065249415,,*viewpoint96
25,bike,crowdea_2,0.8839826325934321,,*viewpoint97
26,bike,crowdea_2,0.8697928300827513,,*viewpoint99
27,bike,crowdea_3,0.822283650076336,,*viewpoint00
28,bike,crowdea_3,0.9094609305338299,,*viewpoint01
29,bike,crowdea_3,0.93020790937321,,*viewpoint05
30,bike,crowdea_3,0.8760413129106559,,*viewpoint07
31,bike,crowdea_3,0.8087751713012469,,*viewpoint08
32,bike,crowdea_3,0.7965992969325446,,*viewpoint10
33,bike,crowdea_3,0.8045313206566043,,*viewpoint11
34,bike,crowdea_3,0.9022631342578726,,*viewpoint21
35,bike,crowdea_3,0.7323125304148136,,*viewpoint26
36,bike,crowdea_3,0.8432474141007078,,*viewpoint29
37,bike,crowdea_3,0.9617027582475568,,*viewpoint43
38,bike,crowdea_3,0.9119924038721421,,*viewpoint44
39,bike,crowdea_3,0.9737059704413046,,*viewpoint49
40,bike,crowdea_3,0.8619713852047511,,*viewpoint50
41,bike,crowdea_3,0.8146169758526183,,*viewpoint54
42,bike,crowdea_3,0.8976420819192208,,*viewpoint57
43,bike,crowdea_3,0.814563637208255,,*viewpoint75
44,bike,crowdea_3,0.955341087485142,,*viewpoint79
45,bike,crowdea_3,0.8615999652340183,,*viewpoint80
46,bike,crowdea_3,0.7473873369017555,,*viewpoint83
47,bike,crowdea_3,0.7060847984091372,,*viewpoint84
48,bike,crowdea_3,0.9466083871015512,,*viewpoint85
49,bike,crowdea_3,0.8927198923155959,,*viewpoint91
50,bike,crowdea_3,0.8752810034607362,,*viewpoint93
51,bike,crowdea_3,0.930950285053586,,*viewpoint96
52,bike,crowdea_3,0.893249001895552,,*viewpoint97
53,bike,crowdea_3,0.9005036805285993,,*viewpoint99
54,bike,blade_chest_2_x,0.7204537043577801,0.001,*viewpoint00
55,bike,blade_chest_2_x,0.8217390200373843,0.001,*viewpoint01
56,bike,blade_chest_2_x,0.9106607863329425,0.001,*viewpoint05
57,bike,blade_chest_2_x,0.8666126284949374,0.001,*viewpoint07
58,bike,blade_chest_2_x,0.6765354427790906,0.001,*viewpoint08
59,bike,blade_chest_2_x,0.7784104482548373,0.001,*viewpoint10
60,bike,blade_chest_2_x,0.6009960135434871,0.001,*viewpoint11
61,bike,blade_chest_2_x,0.8319919222540685,0.001,*viewpoint21
62,bike,blade_chest_2_x,0.659850441781224,0.001,*viewpoint26
63,bike,blade_chest_2_x,0.7866695700345709,0.001,*viewpoint29
64,bike,blade_chest_2_x,0.7951882104951649,0.001,*viewpoint43
65,bike,blade_chest_2_x,0.684490428170986,0.001,*viewpoint44
66,bike,blade_chest_2_x,0.8936124112066965,0.001,*viewpoint49
67,bike,blade_chest_2_x,0.7687722159717271,0.001,*viewpoint50
68,bike,blade_chest_2_x,0.7964592298474836,0.001,*viewpoint54
69,bike,blade_chest_2_x,0.8506776903721303,0.001,*viewpoint57
70,bike,blade_chest_2_x,0.7764208142990959,0.001,*viewpoint75
71,bike,blade_chest_2_x,0.9317758697779612,0.001,*viewpoint79
72,bike,blade_chest_2_x,0.8025367312345583,0.001,*viewpoint80
73,bike,blade_chest_2_x,0.7961221012093186,0.001,*viewpoint83
74,bike,blade_chest_2_x,0.4673539801190171,0.001,*viewpoint84
75,bike,blade_chest_2_x,0.9025407811538668,0.001,*viewpoint85
76,bike,blade_chest_2_x,0.8391632600460407,0.001,*viewpoint91
77,bike,blade_chest_2_x,0.6227119484828725,0.001,*viewpoint93
78,bike,blade_chest_2_x,0.8225554206353779,0.001,*viewpoint96
79,bike,blade_chest_2_x,0.7919963885371398,0.001,*viewpoint97
80,bike,blade_chest_2_x,0.8296632256898276,0.001,*viewpoint99
81,bike,blade_chest_2_x,0.7275334242973752,0.01,*viewpoint00
82,bike,blade_chest_2_x,0.7898011179165795,0.01,*viewpoint01
83,bike,blade_chest_2_x,0.899688505901104,0.01,*viewpoint05
84,bike,blade_chest_2_x,0.8727766083694409,0.01,*viewpoint07
85,bike,blade_chest_2_x,0.6766009543996344,0.01,*viewpoint08
86,bike,blade_chest_2_x,0.773857918648067,0.01,*viewpoint10
87,bike,blade_chest_2_x,0.5808884630949817,0.01,*viewpoint11
88,bike,blade_chest_2_x,0.8233566820897816,0.01,*viewpoint21
89,bike,blade_chest_2_x,0.6558088783850543,0.01,*viewpoint26
90,bike,blade_chest_2_x,0.8021609386686541,0.01,*viewpoint29
91,bike,blade_chest_2_x,0.7287461556708552,0.01,*viewpoint43
92,bike,blade_chest_2_x,0.6467846922225289,0.01,*viewpoint44
93,bike,blade_chest_2_x,0.8499803962909016,0.01,*viewpoint49
94,bike,blade_chest_2_x,0.7501488487669333,0.01,*viewpoint50
95,bike,blade_chest_2_x,0.8048778930749494,0.01,*viewpoint54
96,bike,blade_chest_2_x,0.8469258104525356,0.01,*viewpoint57
97,bike,blade_chest_2_x,0.7612865211697153,0.01,*viewpoint75
98,bike,blade_chest_2_x,0.9112111291444354,0.01,*viewpoint79
99,bike,blade_chest_2_x,0.8023554872769033,0.01,*viewpoint80
100,bike,blade_chest_2_x,0.8076922237292192,0.01,*viewpoint83
101,bike,blade_chest_2_x,0.4564303814240869,0.01,*viewpoint84
102,bike,blade_chest_2_x,0.8821636994144564,0.01,*viewpoint85
103,bike,blade_chest_2_x,0.8413743464377084,0.01,*viewpoint91
104,bike,blade_chest_2_x,0.563314168211129,0.01,*viewpoint93
105,bike,blade_chest_2_x,0.7904221792926724,0.01,*viewpoint96
106,bike,blade_chest_2_x,0.7832191651221195,0.01,*viewpoint97
107,bike,blade_chest_2_x,0.8133675375168145,0.01,*viewpoint99
108,bike,blade_chest_2_x,0.7162599253400697,0.1,*viewpoint00
109,bike,blade_chest_2_x,0.7711019703479975,0.1,*viewpoint01
110,bike,blade_chest_2_x,0.8968690825130176,0.1,*viewpoint05
111,bike,blade_chest_2_x,0.8679893570952102,0.1,*viewpoint07
112,bike,blade_chest_2_x,0.7103637560440782,0.1,*viewpoint08
113,bike,blade_chest_2_x,0.7646660039073486,0.1,*viewpoint10
114,bike,blade_chest_2_x,0.5957731738010034,0.1,*viewpoint11
115,bike,blade_chest_2_x,0.8018612177650716,0.1,*viewpoint21
116,bike,blade_chest_2_x,0.6655713191855841,0.1,*viewpoint26
117,bike,blade_chest_2_x,0.7679411104819907,0.1,*viewpoint29
118,bike,blade_chest_2_x,0.7450406922094844,0.1,*viewpoint43
119,bike,blade_chest_2_x,0.6550541502900756,0.1,*viewpoint44
120,bike,blade_chest_2_x,0.854147934824646,0.1,*viewpoint49
121,bike,blade_chest_2_x,0.7691827525147332,0.1,*viewpoint50
122,bike,blade_chest_2_x,0.8039156622478532,0.1,*viewpoint54
123,bike,blade_chest_2_x,0.8646255581962512,0.1,*viewpoint57
124,bike,blade_chest_2_x,0.781488421236684,0.1,*viewpoint75
125,bike,blade_chest_2_x,0.8626723683693412,0.1,*viewpoint79
126,bike,blade_chest_2_x,0.8203312507016046,0.1,*viewpoint80
127,bike,blade_chest_2_x,0.777329525126319,0.1,*viewpoint83
128,bike,blade_chest_2_x,0.4503498744295851,0.1,*viewpoint84
129,bike,blade_chest_2_x,0.8678845332912016,0.1,*viewpoint85
130,bike,blade_chest_2_x,0.8575571516921975,0.1,*viewpoint91
131,bike,blade_chest_2_x,0.5595785987813622,0.1,*viewpoint93
132,bike,blade_chest_2_x,0.7847898561054703,0.1,*viewpoint96
133,bike,blade_chest_2_x,0.8419630344082757,0.1,*viewpoint97
134,bike,blade_chest_2_x,0.8232989053250336,0.1,*viewpoint99
135,bike,blade_chest_3_x,0.7642591762820938,0.001,*viewpoint00
136,bike,blade_chest_3_x,0.8005088636370643,0.001,*viewpoint01
137,bike,blade_chest_3_x,0.9096320816650072,0.001,*viewpoint05
138,bike,blade_chest_3_x,0.8548668959655298,0.001,*viewpoint07
139,bike,blade_chest_3_x,0.7561341798847316,0.001,*viewpoint08
140,bike,blade_chest_3_x,0.7586893698566851,0.001,*viewpoint10
141,bike,blade_chest_3_x,0.6295318012631701,0.001,*viewpoint11
142,bike,blade_chest_3_x,0.906165524033825,0.001,*viewpoint21
143,bike,blade_chest_3_x,0.6839159541857415,0.001,*viewpoint26
144,bike,blade_chest_3_x,0.8267761272747188,0.001,*viewpoint29
145,bike,blade_chest_3_x,0.7948316617922765,0.001,*viewpoint43
146,bike,blade_chest_3_x,0.8545271591128697,0.001,*viewpoint44
147,bike,blade_chest_3_x,0.8950982448766974,0.001,*viewpoint49
148,bike,blade_chest_3_x,0.8018995424858238,0.001,*viewpoint50
149,bike,blade_chest_3_x,0.813606747715828,0.001,*viewpoint54
150,bike,blade_chest_3_x,0.8670179435924019,0.001,*viewpoint57
151,bike,blade_chest_3_x,0.7818418610586018,0.001,*viewpoint75
152,bike,blade_chest_3_x,0.9041788420662756,0.001,*viewpoint79
153,bike,blade_chest_3_x,0.8367048191862035,0.001,*viewpoint80
154,bike,blade_chest_3_x,0.7707696350264274,0.001,*viewpoint83
155,bike,blade_chest_3_x,0.5702298779040917,0.001,*viewpoint84
156,bike,blade_chest_3_x,0.877081759915723,0.001,*viewpoint85
157,bike,blade_chest_3_x,0.8706638689888827,0.001,*viewpoint91
158,bike,blade_chest_3_x,0.7449963317971874,0.001,*viewpoint93
159,bike,blade_chest_3_x,0.8505170544487511,0.001,*viewpoint96
160,bike,blade_chest_3_x,0.8106662661039322,0.001,*viewpoint97
161,bike,blade_chest_3_x,0.8615405440322007,0.001,*viewpoint99
162,bike,blade_chest_3_x,0.7742881583470669,0.01,*viewpoint00
163,bike,blade_chest_3_x,0.7850625565471994,0.01,*viewpoint01
164,bike,blade_chest_3_x,0.9194516877020741,0.01,*viewpoint05
165,bike,blade_chest_3_x,0.8491146887597899,0.01,*viewpoint07
166,bike,blade_chest_3_x,0.7743488264439164,0.01,*viewpoint08
167,bike,blade_chest_3_x,0.7425066169494399,0.01,*viewpoint10
168,bike,blade_chest_3_x,0.6301540064840541,0.01,*viewpoint11
169,bike,blade_chest_3_x,0.8998334677288111,0.01,*viewpoint21
170,bike,blade_chest_3_x,0.6809764323053262,0.01,*viewpoint26
171,bike,blade_chest_3_x,0.816110226143919,0.01,*viewpoint29
172,bike,blade_chest_3_x,0.7773259041155927,0.01,*viewpoint43
173,bike,blade_chest_3_x,0.8547753609464053,0.01,*viewpoint44
174,bike,blade_chest_3_x,0.8790408790386797,0.01,*viewpoint49
175,bike,blade_chest_3_x,0.8052402300296423,0.01,*viewpoint50
176,bike,blade_chest_3_x,0.8051085156470776,0.01,*viewpoint54
177,bike,blade_chest_3_x,0.8804279005870259,0.01,*viewpoint57
178,bike,blade_chest_3_x,0.7756700382735602,0.01,*viewpoint75
179,bike,blade_chest_3_x,0.8971923036079336,0.01,*viewpoint79
180,bike,blade_chest_3_x,0.8339856022580678,0.01,*viewpoint80
181,bike,blade_chest_3_x,0.8214016732732426,0.01,*viewpoint83
182,bike,blade_chest_3_x,0.5724475159641481,0.01,*viewpoint84
183,bike,blade_chest_3_x,0.8832787790142399,0.01,*viewpoint85
184,bike,blade_chest_3_x,0.8693106432264068,0.01,*viewpoint91
185,bike,blade_chest_3_x,0.7371635932294909,0.01,*viewpoint93
186,bike,blade_chest_3_x,0.8433490506788269,0.01,*viewpoint96
187,bike,blade_chest_3_x,0.8060591370771282,0.01,*viewpoint97
188,bike,blade_chest_3_x,0.8448342824795161,0.01,*viewpoint99
189,bike,blade_chest_3_x,0.7976851553009785,0.1,*viewpoint00
190,bike,blade_chest_3_x,0.8254803172337389,0.1,*viewpoint01
191,bike,blade_chest_3_x,0.8987389599525384,0.1,*viewpoint05
192,bike,blade_chest_3_x,0.8411115542241031,0.1,*viewpoint07
193,bike,blade_chest_3_x,0.772494068216394,0.1,*viewpoint08
194,bike,blade_chest_3_x,0.7273422485860567,0.1,*viewpoint10
195,bike,blade_chest_3_x,0.6265640380545123,0.1,*viewpoint11
196,bike,blade_chest_3_x,0.8620393190224662,0.1,*viewpoint21
197,bike,blade_chest_3_x,0.7057240411842971,0.1,*viewpoint26
198,bike,blade_chest_3_x,0.8193526751158752,0.1,*viewpoint29
199,bike,blade_chest_3_x,0.7864198622234633,0.1,*viewpoint43
200,bike,blade_chest_3_x,0.7388174575518867,0.1,*viewpoint44
201,bike,blade_chest_3_x,0.8671723799727481,0.1,*viewpoint49
202,bike,blade_chest_3_x,0.8207504170952827,0.1,*viewpoint50
203,bike,blade_chest_3_x,0.8089935947292383,0.1,*viewpoint54
204,bike,blade_chest_3_x,0.890660585980441,0.1,*viewpoint57
