,data_key,method,ndcg5,param,viewpoint
0,bike,crowdea_2,0.7850434580877569,,*viewpoint00
1,bike,crowdea_2,0.8778403659725071,,*viewpoint01
2,bike,crowdea_2,0.8969011157127684,,*viewpoint05
3,bike,crowdea_2,0.8177568578976823,,*viewpoint07
4,bike,crowdea_2,0.8319516696334314,,*viewpoint08
5,bike,crowdea_2,0.7558562631038274,,*viewpoint10
6,bike,crowdea_2,0.5613684520117487,,*viewpoint11
7,bike,crowdea_2,0.9086959904696024,,*viewpoint21
8,bike,crowdea_2,0.6123073322827121,,*viewpoint26
9,bike,crowdea_2,0.7716439021275324,,*viewpoint29
10,bike,crowdea_2,0.8661359475743111,,*viewpoint43
11,bike,crowdea_2,0.8641066790267344,,*viewpoint44
12,bike,crowdea_2,0.902607175942636,,*viewpoint49
13,bike,crowdea_2,0.8989478121108374,,*viewpoint50
14,bike,crowdea_2,0.8321430507856469,,*viewpoint54
15,bike,crowdea_2,0.8453129208520004,,*viewpoint57
16,bike,crowdea_2,0.827114839537351,,*viewpoint75
17,bike,crowdea_2,0.9010445414160384,,*viewpoint79
18,bike,crowdea_2,0.8286754731558387,,*viewpoint80
19,bike,crowdea_2,0.6876068259596002,,*viewpoint83
20,bike,crowdea_2,0.3693588840824957,,*viewpoint84
21,bike,crowdea_2,0.8959667978656928,,*viewpoint85
22,bike,crowdea_2,0.9249538717401039,,*viewpoint91
23,bike,crowdea_2,0.8467259859966983,,*viewpoint93
24,bike,crowdea_2,0.8645375359253948,,*viewpoint96
25,bike,crowdea_2,0.8666453002009146,,*viewpoint97
26,bike,crowdea_2,0.8972252552085032,,*viewpoint99
27,bike,crowdea_3,0.7282964880677765,,*viewpoint00
28,bike,crowdea_3,0.7514852582452405,,*viewpoint01
29,bike,crowdea_3,0.8995349165503937,,*viewpoint05
30,bike,crowdea_3,0.8279769007055809,,*viewpoint07
31,bike,crowdea_3,0.7842447130621079,,*viewpoint08
32,bike,crowdea_3,0.7759301183874425,,*viewpoint10
33,bike,crowdea_3,0.7219426121247362,,*viewpoint11
34,bike,crowdea_3,0.9206159805983588,,*viewpoint21
35,bike,crowdea_3,0.6858079354060106,,*viewpoint26
36,bike,crowdea_3,0.8319795617531726,,*viewpoint29
37,bike,crowdea_3,0.8798385120129849,,*viewpoint43
38,bike,crowdea_3,0.9341870584088716,,*viewpoint44
39,bike,crowdea_3,0.912117783468823,,*viewpoint49
40,bike,crowdea_3,0.8890621600715937,,*viewpoint50
41,bike,crowdea_3,0.7893360473673617,,*viewpoint54
42,bike,crowdea_3,0.8765616961745196,,*viewpoint57
43,bike,crowdea_3,0.8647451437544502,,*viewpoint75
44,bike,crowdea_3,0.9383372702643414,,*viewpoint79
45,bike,crowdea_3,0.7980933800321771,,*viewpoint80
46,bike,crowdea_3,0.7099176842927415,,*viewpoint83
47,bike,crowdea_3,0.5962815132028414,,*viewpoint84
48,bike,crowdea_3,0.895184001692375,,*viewpoint85
49,bike,crowdea_3,0.9496830819743278,,*viewpoint91
