,data_key,method,ndcg5,param,viewpoint
0,bike,crowdea_2,0.7697231359142399,,*viewpoint00
1,bike,crowdea_2,0.8191112008307296,,*viewpoint01
2,bike,crowdea_2,0.9127878272749188,,*viewpoint05
3,bike,crowdea_2,0.8242792674646187,,*viewpoint07
4,bike,crowdea_2,0.8325591934966242,,*viewpoint08
5,bike,crowdea_2,0.9420880460687104,,*viewpoint10
6,bike,crowdea_2,0.545273418442678,,*viewpoint11
7,bike,crowdea_2,0.9045994306916276,,*viewpoint21
8,bike,crowdea_2,0.5905841256463675,,*viewpoint26
9,bike,crowdea_2,0.8596835016395343,,*viewpoint29
10,bike,crowdea_2,0.8456201134477505,,*viewpoint43
11,bike,crowdea_2,0.9739200414796156,,*viewpoint44
12,bike,crowdea_2,0.8982503130002016,,*viewpoint49
13,bike,crowdea_2,0.8709470689841982,,*viewpoint50
14,bike,crowdea_2,0.7861941038647127,,*viewpoint54
15,bike,crowdea_2,0.8953628555746336,,*viewpoint57
16,bike,crowdea_2,0.9497208555946108,,*viewpoint75
17,bike,crowdea_2,0.9046173991463268,,*viewpoint79
18,bike,crowdea_2,0.7369539127665777,,*viewpoint80
19,bike,crowdea_2,0.7879680302196483,,*viewpoint83
20,bike,crowdea_2,0.3658818981471696,,*viewpoint84
21,bike,crowdea_2,0.9130558195364052,,*viewpoint85
22,bike,crowdea_2,0.9584480838684056,,*viewpoint91
23,bike,crowdea_2,0.9787775152368284,,*viewpoint93
24,bike,crowdea_2,0.8560390339846535,,*viewpoint96
25,bike,crowdea_2,0.843146947080757,,*viewpoint97
26,bike,crowdea_2,0.9202992580042121,,*viewpoint99
27,bike,crowdea_3,0.8202954877004245,,*viewpoint00
28,bike,crowdea_3,0.9114175166346804,,*viewpoint01
29,bike,crowdea_3,0.933451023350518,,*viewpoint05
30,bike,crowdea_3,0.9282256917582632,,*viewpoint07
31,bike,crowdea_3,0.8524790059107158,,*viewpoint08
32,bike,crowdea_3,0.9748384790996278,,*viewpoint10
33,bike,crowdea_3,0.6375810439405791,,*viewpoint11
34,bike,crowdea_3,0.9425766240681857,,*viewpoint21
35,bike,crowdea_3,0.6100600770947212,,*viewpoint26
36,bike,crowdea_3,0.9023560673856904,,*viewpoint29
37,bike,crowdea_3,0.9556607411628588,,*viewpoint43
38,bike,crowdea_3,0.9718109631610686,,*viewpoint44
39,bike,crowdea_3,0.9545039805248996,,*viewpoint49
40,bike,crowdea_3,0.8808675949963592,,*viewpoint50
41,bike,crowdea_3,0.8895305626269394,,*viewpoint54
42,bike,crowdea_3,0.945479632877208,,*viewpoint57
43,bike,crowdea_3,0.9551261923494198,,*viewpoint75
44,bike,crowdea_3,0.9417625806205636,,*viewpoint79
45,bike,crowdea_3,0.8219972181292764,,*viewpoint80
46,bike,crowdea_3,0.8952156277515422,,*viewpoint83
47,bike,crowdea_3,0.506352627427076,,*viewpoint84
48,bike,crowdea_3,0.9393558468088612,,*viewpoint85
49,bike,crowdea_3,0.9640546622917556,,*viewpoint91
50,bike,crowdea_3,0.979306797660268,,*viewpoint93
51,bike,crowdea_3,0.9282788371744002,,*viewpoint96
52,bike,crowdea_3,0.8686287662790274,,*viewpoint97
53,bike,crowdea_3,0.9173962405120208,,*viewpoint99
54,bike,blade_chest_2_x,0.6468302576962625,0.001,*viewpoint00
55,bike,blade_chest_2_x,0.6362665369428192,0.001,*viewpoint01
56,bike,blade_chest_2_x,0.8244109146694867,0.001,*viewpoint05
57,bike,blade_chest_2_x,0.7867924909325898,0.001,*viewpoint07
58,bike,blade_chest_2_x,0.6308191220603407,0.001,*viewpoint08
59,bike,blade_chest_2_x,0.7990522515598233,0.001,*viewpoint10
60,bike,blade_chest_2_x,0.7381188003683172,0.001,*viewpoint11
61,bike,blade_chest_2_x,0.8187984180497159,0.001,*viewpoint21
62,bike,blade_chest_2_x,0.5900222447031171,0.001,*viewpoint26
63,bike,blade_chest_2_x,0.7974751118688109,0.001,*viewpoint29
64,bike,blade_chest_2_x,0.8003345004065849,0.001,*viewpoint43
65,bike,blade_chest_2_x,0.7219868573586798,0.001,*viewpoint44
66,bike,blade_chest_2_x,0.7525399565625777,0.001,*viewpoint49
67,bike,blade_chest_2_x,0.7513643755580128,0.001,*viewpoint50
68,bike,blade_chest_2_x,0.8166032491878817,0.001,*viewpoint54
69,bike,blade_chest_2_x,0.8427693966142172,0.001,*viewpoint57
70,bike,blade_chest_2_x,0.7587739703215071,0.001,*viewpoint75
71,bike,blade_chest_2_x,0.8513644405449625,0.001,*viewpoint79
72,bike,blade_chest_2_x,0.7163553459040509,0.001,*viewpoint80
73,bike,blade_chest_2_x,0.7327928048630705,0.001,*viewpoint83
74,bike,blade_chest_2_x,0.6511748644110674,0.001,*viewpoint84
75,bike,blade_chest_2_x,0.8449209647652006,0.001,*viewpoint85
76,bike,blade_chest_2_x,0.9002110737226935,0.001,*viewpoint91
77,bike,blade_chest_2_x,0.6337088473669206,0.001,*viewpoint93
78,bike,blade_chest_2_x,0.8214203462395927,0.001,*viewpoint96
79,bike,blade_chest_2_x,0.7309868272467714,0.001,*viewpoint97
80,bike,blade_chest_2_x,0.8445049294035551,0.001,*viewpoint99
81,bike,blade_chest_2_x,0.7223148087828394,0.01,*viewpoint00
82,bike,blade_chest_2_x,0.6042942488365001,0.01,*viewpoint01
83,bike,blade_chest_2_x,0.9125271067870732,0.01,*viewpoint05
84,bike,blade_chest_2_x,0.8022440236857141,0.01,*viewpoint07
85,bike,blade_chest_2_x,0.611773042852776,0.01,*viewpoint08
86,bike,blade_chest_2_x,0.7364006527130784,0.01,*viewpoint10
87,bike,blade_chest_2_x,0.6446380387501415,0.01,*viewpoint11
88,bike,blade_chest_2_x,0.8726259957234218,0.01,*viewpoint21
89,bike,blade_chest_2_x,0.5735749234453795,0.01,*viewpoint26
90,bike,blade_chest_2_x,0.8617467202796217,0.01,*viewpoint29
91,bike,blade_chest_2_x,0.7074739028418292,0.01,*viewpoint43
92,bike,blade_chest_2_x,0.6725304201184409,0.01,*viewpoint44
93,bike,blade_chest_2_x,0.7458466235651902,0.01,*viewpoint49
94,bike,blade_chest_2_x,0.6766516980368068,0.01,*viewpoint50
95,bike,blade_chest_2_x,0.8376698455572278,0.01,*viewpoint54
96,bike,blade_chest_2_x,0.7946321750125781,0.01,*viewpoint57
97,bike,blade_chest_2_x,0.7948065989126925,0.01,*viewpoint75
98,bike,blade_chest_2_x,0.8264471502489191,0.01,*viewpoint79
99,bike,blade_chest_2_x,0.7041047092692444,0.01,*viewpoint80
100,bike,blade_chest_2_x,0.8402999547289719,0.01,*viewpoint83
101,bike,blade_chest_2_x,0.5578331726588827,0.01,*viewpoint84
102,bike,blade_chest_2_x,0.8488606806387966,0.01,*viewpoint85
103,bike,blade_chest_2_x,0.8903937105216488,0.01,*viewpoint91
104,bike,blade_chest_2_x,0.5692791625404253,0.01,*viewpoint93
105,bike,blade_chest_2_x,0.7715108529090041,0.01,*viewpoint96
106,bike,blade_chest_2_x,0.6873630873479404,0.01,*viewpoint97
107,bike,blade_chest_2_x,0.882460390590933,0.01,*viewpoint99
108,bike,blade_chest_2_x,0.7680405087305029,0.1,*viewpoint00
109,bike,blade_chest_2_x,0.5820011651738493,0.1,*viewpoint01
110,bike,blade_chest_2_x,0.8844796783624815,0.1,*viewpoint05
111,bike,blade_chest_2_x,0.8420173928353347,0.1,*viewpoint07
112,bike,blade_chest_2_x,0.6283489563108051,0.1,*viewpoint08
113,bike,blade_chest_2_x,0.8338687776484024,0.1,*viewpoint10
114,bike,blade_chest_2_x,0.4341175034363733,0.1,*viewpoint11
115,bike,blade_chest_2_x,0.8257806879925611,0.1,*viewpoint21
116,bike,blade_chest_2_x,0.5745248484254102,0.1,*viewpoint26
117,bike,blade_chest_2_x,0.9099377397601356,0.1,*viewpoint29
118,bike,blade_chest_2_x,0.5409546705562801,0.1,*viewpoint43
119,bike,blade_chest_2_x,0.7399557949565704,0.1,*viewpoint44
120,bike,blade_chest_2_x,0.6543252300999957,0.1,*viewpoint49
121,bike,blade_chest_2_x,0.6210558349071796,0.1,*viewpoint50
122,bike,blade_chest_2_x,0.8381715777885773,0.1,*viewpoint54
123,bike,blade_chest_2_x,0.7794434415112793,0.1,*viewpoint57
124,bike,blade_chest_2_x,0.7976863527699819,0.1,*viewpoint75
125,bike,blade_chest_2_x,0.7959168406291044,0.1,*viewpoint79
126,bike,blade_chest_2_x,0.8198617472913673,0.1,*viewpoint80
127,bike,blade_chest_2_x,0.9009469666195432,0.1,*viewpoint83
128,bike,blade_chest_2_x,0.3484867478401241,0.1,*viewpoint84
129,bike,blade_chest_2_x,0.7998324865819645,0.1,*viewpoint85
130,bike,blade_chest_2_x,0.8885620666316194,0.1,*viewpoint91
131,bike,blade_chest_2_x,0.5318204386517877,0.1,*viewpoint93
132,bike,blade_chest_2_x,0.6750492675657972,0.1,*viewpoint96
133,bike,blade_chest_2_x,0.6851622606997488,0.1,*viewpoint97
134,bike,blade_chest_2_x,0.8254638349445639,0.1,*viewpoint99
135,bike,blade_chest_3_x,0.8380564259047296,0.001,*viewpoint00
136,bike,blade_chest_3_x,0.6440063186219555,0.001,*viewpoint01
137,bike,blade_chest_3_x,0.8545517210594642,0.001,*viewpoint05
138,bike,blade_chest_3_x,0.8592758994262759,0.001,*viewpoint07
139,bike,blade_chest_3_x,0.6744955555972233,0.001,*viewpoint08
140,bike,blade_chest_3_x,0.8336093395495726,0.001,*viewpoint10
141,bike,blade_chest_3_x,0.6803387401124688,0.001,*viewpoint11
142,bike,blade_chest_3_x,0.8571793561849625,0.001,*viewpoint21
143,bike,blade_chest_3_x,0.63346866457575,0.001,*viewpoint26
144,bike,blade_chest_3_x,0.8897437714258848,0.001,*viewpoint29
145,bike,blade_chest_3_x,0.6870622972740572,0.001,*viewpoint43
146,bike,blade_chest_3_x,0.7593133725275658,0.001,*viewpoint44
147,bike,blade_chest_3_x,0.7448651385111583,0.001,*viewpoint49
148,bike,blade_chest_3_x,0.7627395053817325,0.001,*viewpoint50
149,bike,blade_chest_3_x,0.836700366842567,0.001,*viewpoint54
150,bike,blade_chest_3_x,0.8447069716484259,0.001,*viewpoint57
151,bike,blade_chest_3_x,0.8621706362019209,0.001,*viewpoint75
152,bike,blade_chest_3_x,0.8675434907973388,0.001,*viewpoint79
153,bike,blade_chest_3_x,0.833077056040368,0.001,*viewpoint80
154,bike,blade_chest_3_x,0.7778456716828357,0.001,*viewpoint83
155,bike,blade_chest_3_x,0.5595688466117149,0.001,*viewpoint84
156,bike,blade_chest_3_x,0.8755385367225649,0.001,*viewpoint85
157,bike,blade_chest_3_x,0.9693063708683304,0.001,*viewpoint91
158,bike,blade_chest_3_x,0.6600144693661216,0.001,*viewpoint93
159,bike,blade_chest_3_x,0.7988387938455923,0.001,*viewpoint96
160,bike,blade_chest_3_x,0.7918235527737839,0.001,*viewpoint97
161,bike,blade_chest_3_x,0.8581831511375754,0.001,*viewpoint99
162,bike,blade_chest_3_x,0.8286226918708889,0.01,*viewpoint00
163,bike,blade_chest_3_x,0.5912825771408301,0.01,*viewpoint01
164,bike,blade_chest_3_x,0.818986158288927,0.01,*viewpoint05
165,bike,blade_chest_3_x,0.7921198453934337,0.01,*viewpoint07
166,bike,blade_chest_3_x,0.6574084662325287,0.01,*viewpoint08
167,bike,blade_chest_3_x,0.7519413037219588,0.01,*viewpoint10
168,bike,blade_chest_3_x,0.7718365324346621,0.01,*viewpoint11
169,bike,blade_chest_3_x,0.8405184208900327,0.01,*viewpoint21
170,bike,blade_chest_3_x,0.6440080661219668,0.01,*viewpoint26
171,bike,blade_chest_3_x,0.9168256442432556,0.01,*viewpoint29
172,bike,blade_chest_3_x,0.7045404744414164,0.01,*viewpoint43
173,bike,blade_chest_3_x,0.7089922316453554,0.01,*viewpoint44
174,bike,blade_chest_3_x,0.7513102554478077,0.01,*viewpoint49
175,bike,blade_chest_3_x,0.7717145467420934,0.01,*viewpoint50
176,bike,blade_chest_3_x,0.9121122955306898,0.01,*viewpoint54
177,bike,blade_chest_3_x,0.9044962113115425,0.01,*viewpoint57
178,bike,blade_chest_3_x,0.6776240264288221,0.01,*viewpoint75
179,bike,blade_chest_3_x,0.8157567088176377,0.01,*viewpoint79
180,bike,blade_chest_3_x,0.8250057731725684,0.01,*viewpoint80
181,bike,blade_chest_3_x,0.8758594248682182,0.01,*viewpoint83
182,bike,blade_chest_3_x,0.6769586053595487,0.01,*viewpoint84
183,bike,blade_chest_3_x,0.857437554544579,0.01,*viewpoint85
184,bike,blade_chest_3_x,0.8368169336461915,0.01,*viewpoint91
185,bike,blade_chest_3_x,0.6263347673081789,0.01,*viewpoint93
186,bike,blade_chest_3_x,0.8695300148584297,0.01,*viewpoint96
187,bike,blade_chest_3_x,0.8052042766936989,0.01,*viewpoint97
188,bike,blade_chest_3_x,0.8842496292369966,0.01,*viewpoint99
189,bike,blade_chest_3_x,0.8819209538103016,0.1,*viewpoint00
190,bike,blade_chest_3_x,0.5809279261349218,0.1,*viewpoint01
191,bike,blade_chest_3_x,0.8383713364959348,0.1,*viewpoint05
192,bike,blade_chest_3_x,0.7932850557517708,0.1,*viewpoint07
193,bike,blade_chest_3_x,0.6724666278731573,0.1,*viewpoint08
194,bike,blade_chest_3_x,0.6779797697098581,0.1,*viewpoint10
195,bike,blade_chest_3_x,0.6854015741041128,0.1,*viewpoint11
196,bike,blade_chest_3_x,0.8144888446029284,0.1,*viewpoint21
197,bike,blade_chest_3_x,0.6246428936722399,0.1,*viewpoint26
198,bike,blade_chest_3_x,0.9241453541298876,0.1,*viewpoint29
199,bike,blade_chest_3_x,0.8674034901504417,0.1,*viewpoint43
200,bike,blade_chest_3_x,0.7909769550042342,0.1,*viewpoint44
201,bike,blade_chest_3_x,0.7979473275022295,0.1,*viewpoint49
202,bike,blade_chest_3_x,0.8944401239449842,0.1,*viewpoint50
203,bike,blade_chest_3_x,0.8532096408053542,0.1,*viewpoint54
204,bike,blade_chest_3_x,0.8894869091113857,0.1,*viewpoint57
205,bike,blade_chest_3_x,0.7131109176624889,0.1,*viewpoint75
206,bike,blade_chest_3_x,0.7864024946656719,0.1,*viewpoint79
207,bike,blade_chest_3_x,0.8945463307569667,0.1,*viewpoint80
208,bike,blade_chest_3_x,0.9121611108782932,0.1,*viewpoint83
209,bike,blade_chest_3_x,0.6346806660201746,0.1,*viewpoint84
210,bike,blade_chest_3_x,0.8032556704581518,0.1,*viewpoint85
211,bike,blade_chest_3_x,0.8062207351391825,0.1,*viewpoint91
212,bike,blade_chest_3_x,0.828022417837718,0.1,*viewpoint93
213,bike,blade_chest_3_x,0.9273120306236708,0.1,*viewpoint96
214,bike,blade_chest_3_x,0.873701907063136,0.1,*viewpoint97
215,bike,blade_chest_3_x,0.9097577249365888,0.1,*viewpoint99
216,bike,blade_chest_2_y,0.6980670467926178,0.001,*viewpoint00
217,bike,blade_chest_2_y,0.5490238351430569,0.001,*viewpoint01
218,bike,blade_chest_2_y,0.7852222332316612,0.001,*viewpoint05
219,bike,blade_chest_2_y,0.7667862890754251,0.001,*viewpoint07
220,bike,blade_chest_2_y,0.524096664871813,0.001,*viewpoint08
221,bike,blade_chest_2_y,0.6746677939418211,0.001,*viewpoint10
222,bike,blade_chest_2_y,0.4845211790850686,0.001,*viewpoint11
223,bike,blade_chest_2_y,0.8258340618858012,0.001,*viewpoint21
224,bike,blade_chest_2_y,0.5335222215311292,0.001,*viewpoint26
225,bike,blade_chest_2_y,0.9354305845521876,0.001,*viewpoint29
226,bike,blade_chest_2_y,0.4767245272148746,0.001,*viewpoint43
227,bike,blade_chest_2_y,0.5401970505113876,0.001,*viewpoint44
228,bike,blade_chest_2_y,0.6239171243742229,0.001,*viewpoint49
229,bike,blade_chest_2_y,0.5530665189140318,0.001,*viewpoint50
230,bike,blade_chest_2_y,0.8784381402653352,0.001,*viewpoint54
231,bike,blade_chest_2_y,0.7443009045647527,0.001,*viewpoint57
232,bike,blade_chest_2_y,0.6687552705354792,0.001,*viewpoint75
233,bike,blade_chest_2_y,0.7599263014612408,0.001,*viewpoint79
234,bike,blade_chest_2_y,0.6910905468508144,0.001,*viewpoint80
235,bike,blade_chest_2_y,0.8682129603145216,0.001,*viewpoint83
236,bike,blade_chest_2_y,0.4175795427784417,0.001,*viewpoint84
237,bike,blade_chest_2_y,0.7640034908119094,0.001,*viewpoint85
238,bike,blade_chest_2_y,0.7835938266461258,0.001,*viewpoint91
239,bike,blade_chest_2_y,0.4103115561352566,0.001,*viewpoint93
240,bike,blade_chest_2_y,0.6038359826980928,0.001,*viewpoint96
241,bike,blade_chest_2_y,0.6100643319038871,0.001,*viewpoint97
242,bike,blade_chest_2_y,0.8121457733103451,0.001,*viewpoint99
243,bike,blade_chest_2_y,0.7099807832201556,0.01,*viewpoint00
244,bike,blade_chest_2_y,0.5870416122253136,0.01,*viewpoint01
245,bike,blade_chest_2_y,0.8531696451688876,0.01,*viewpoint05
246,bike,blade_chest_2_y,0.7695096806025876,0.01,*viewpoint07
247,bike,blade_chest_2_y,0.5621695817720175,0.01,*viewpoint08
248,bike,blade_chest_2_y,0.7035485844551026,0.01,*viewpoint10
249,bike,blade_chest_2_y,0.5505727758244621,0.01,*viewpoint11
250,bike,blade_chest_2_y,0.8427985139168701,0.01,*viewpoint21
251,bike,blade_chest_2_y,0.5520255537155051,0.01,*viewpoint26
252,bike,blade_chest_2_y,0.9420455345237879,0.01,*viewpoint29
253,bike,blade_chest_2_y,0.5841974016543949,0.01,*viewpoint43
254,bike,blade_chest_2_y,0.5838409729924513,0.01,*viewpoint44
255,bike,blade_chest_2_y,0.691518760337504,0.01,*viewpoint49
256,bike,blade_chest_2_y,0.6228528569928303,0.01,*viewpoint50
257,bike,blade_chest_2_y,0.8575101406945657,0.01,*viewpoint54
258,bike,blade_chest_2_y,0.7663699037356713,0.01,*viewpoint57
259,bike,blade_chest_2_y,0.7205818792598675,0.01,*viewpoint75
260,bike,blade_chest_2_y,0.8059138939448327,0.01,*viewpoint79
261,bike,blade_chest_2_y,0.6586812679220148,0.01,*viewpoint80
262,bike,blade_chest_2_y,0.8798626927309552,0.01,*viewpoint83
263,bike,blade_chest_2_y,0.4739064736803414,0.01,*viewpoint84
264,bike,blade_chest_2_y,0.7931037124608745,0.01,*viewpoint85
265,bike,blade_chest_2_y,0.8441175493088184,0.01,*viewpoint91
266,bike,blade_chest_2_y,0.4956003298900833,0.01,*viewpoint93
267,bike,blade_chest_2_y,0.6772594902995147,0.01,*viewpoint96
268,bike,blade_chest_2_y,0.623197957310772,0.01,*viewpoint97
269,bike,blade_chest_2_y,0.8377113596776412,0.01,*viewpoint99
270,bike,blade_chest_2_y,0.7444327068228477,0.1,*viewpoint00
271,bike,blade_chest_2_y,0.5801024426581816,0.1,*viewpoint01
272,bike,blade_chest_2_y,0.8117768619514372,0.1,*viewpoint05
273,bike,blade_chest_2_y,0.8443330005925057,0.1,*viewpoint07
274,bike,blade_chest_2_y,0.624645841147814,0.1,*viewpoint08
275,bike,blade_chest_2_y,0.8042691731283852,0.1,*viewpoint10
276,bike,blade_chest_2_y,0.4324068596062388,0.1,*viewpoint11
