,data_key,method,ndcg5,param,viewpoint
0,bike,crowdea_2,0.8689378657584809,,*viewpoint00
1,bike,crowdea_2,0.93589279111863,,*viewpoint01
2,bike,crowdea_2,0.9394844456929274,,*viewpoint05
3,bike,crowdea_2,0.8234669031257998,,*viewpoint07
4,bike,crowdea_2,0.8146147897908993,,*viewpoint08
5,bike,crowdea_2,0.7499535437646342,,*viewpoint10
6,bike,crowdea_2,0.7241866600645959,,*viewpoint11
7,bike,crowdea_2,0.9099474093300792,,*viewpoint21
8,bike,crowdea_2,0.6898420215621416,,*viewpoint26
9,bike,crowdea_2,0.8269177835337451,,*viewpoint29
10,bike,crowdea_2,0.970666414659847,,*viewpoint43
11,bike,crowdea_2,0.9533862103278252,,*viewpoint44
12,bike,crowdea_2,0.9349570490049156,,*viewpoint49
13,bike,crowdea_2,0.8715021885381391,,*viewpoint50
14,bike,crowdea_2,0.8002340408882891,,*viewpoint54
15,bike,crowdea_2,0.8846707658638678,,*viewpoint57
16,bike,crowdea_2,0.7721856659700183,,*viewpoint75
17,bike,crowdea_2,0.9436833328349388,,*viewpoint79
18,bike,crowdea_2,0.921228680260336,,*viewpoint80
19,bike,crowdea_2,0.7353655590502193,,*viewpoint83
20,bike,crowdea_2,0.6794024912341536,,*viewpoint84
21,bike,crowdea_2,0.9442430318220779,,*viewpoint85
22,bike,crowdea_2,0.8927906411862034,,*viewpoint91
23,bike,crowdea_2,0.9368933527512214,,*viewpoint93
24,bike,crowdea_2,0.9450232765266082,,*viewpoint96
25,bike,crowdea_2,0.8840920539749034,,*viewpoint97
26,bike,crowdea_2,0.8913759722631444,,*viewpoint99
27,bike,crowdea_3,0.8574420783866042,,*viewpoint00
28,bike,crowdea_3,0.938989474163208,,*viewpoint01
29,bike,crowdea_3,0.9499793533880514,,*viewpoint05
30,bike,crowdea_3,0.8423628254666009,,*viewpoint07
31,bike,crowdea_3,0.8311132268489522,,*viewpoint08
32,bike,crowdea_3,0.945090797557547,,*viewpoint10
33,bike,crowdea_3,0.609335333336863,,*viewpoint11
34,bike,crowdea_3,0.914725483670338,,*viewpoint21
35,bike,crowdea_3,0.6290495879185526,,*viewpoint26
36,bike,crowdea_3,0.872759002052381,,*viewpoint29
37,bike,crowdea_3,0.9625555322054428,,*viewpoint43
38,bike,crowdea_3,0.9570990770094979,,*viewpoint44
39,bike,crowdea_3,0.9539998468834644,,*viewpoint49
40,bike,crowdea_3,0.9010741557884052,,*viewpoint50
41,bike,crowdea_3,0.8401493680363414,,*viewpoint54
42,bike,crowdea_3,0.8840743530043385,,*viewpoint57
43,bike,crowdea_3,0.9671987017480824,,*viewpoint75
44,bike,crowdea_3,0.941362838585942,,*viewpoint79
45,bike,crowdea_3,0.8549770419972679,,*viewpoint80
46,bike,crowdea_3,0.7780280510553481,,*viewpoint83
47,bike,crowdea_3,0.4897363561257117,,*viewpoint84
48,bike,crowdea_3,0.9451322854976658,,*viewpoint85
49,bike,crowdea_3,0.9729840824812956,,*viewpoint91
50,bike,crowdea_3,0.9468444759650992,,*viewpoint93
51,bike,crowdea_3,0.939458261858396,,*viewpoint96
52,bike,crowdea_3,0.8791660464925569,,*viewpoint97
53,bike,crowdea_3,0.9016599471353272,,*viewpoint99
54,bike,blade_chest_2_x,0.7369141150589585,0.001,*viewpoint00
55,bike,blade_chest_2_x,0.8476702400339456,0.001,*viewpoint01
56,bike,blade_chest_2_x,0.8997956432385028,0.001,*viewpoint05
57,bike,blade_chest_2_x,0.7822822260280842,0.001,*viewpoint07
58,bike,blade_chest_2_x,0.7778056642614792,0.001,*viewpoint08
59,bike,blade_chest_2_x,0.8166069253036561,0.001,*viewpoint10
60,bike,blade_chest_2_x,0.4749772553767561,0.001,*viewpoint11
61,bike,blade_chest_2_x,0.8788685086630504,0.001,*viewpoint21
62,bike,blade_chest_2_x,0.5782889344806801,0.001,*viewpoint26
63,bike,blade_chest_2_x,0.8331006836863715,0.001,*viewpoint29
64,bike,blade_chest_2_x,0.789394605423788,0.001,*viewpoint43
65,bike,blade_chest_2_x,0.7974846003711884,0.001,*viewpoint44
66,bike,blade_chest_2_x,0.8856670993773779,0.001,*viewpoint49
67,bike,blade_chest_2_x,0.7844928866008832,0.001,*viewpoint50
68,bike,blade_chest_2_x,0.838082005697985,0.001,*viewpoint54
69,bike,blade_chest_2_x,0.8026792855771324,0.001,*viewpoint57
70,bike,blade_chest_2_x,0.8377893247214373,0.001,*viewpoint75
71,bike,blade_chest_2_x,0.9026368247210408,0.001,*viewpoint79
72,bike,blade_chest_2_x,0.7643308964248139,0.001,*viewpoint80
73,bike,blade_chest_2_x,0.7396056173569676,0.001,*viewpoint83
74,bike,blade_chest_2_x,0.3539342429514018,0.001,*viewpoint84
75,bike,blade_chest_2_x,0.8807079883333698,0.001,*viewpoint85
76,bike,blade_chest_2_x,0.8538234786934057,0.001,*viewpoint91
77,bike,blade_chest_2_x,0.6692642835071888,0.001,*viewpoint93
78,bike,blade_chest_2_x,0.8177694108285339,0.001,*viewpoint96
79,bike,blade_chest_2_x,0.7268641693829699,0.001,*viewpoint97
80,bike,blade_chest_2_x,0.8748218810314917,0.001,*viewpoint99
81,bike,blade_chest_2_x,0.7380066044202416,0.01,*viewpoint00
82,bike,blade_chest_2_x,0.7704335036520168,0.01,*viewpoint01
83,bike,blade_chest_2_x,0.8745567055433147,0.01,*viewpoint05
84,bike,blade_chest_2_x,0.7835541086862033,0.01,*viewpoint07
85,bike,blade_chest_2_x,0.7761140771047479,0.01,*viewpoint08
86,bike,blade_chest_2_x,0.7282790492213521,0.01,*viewpoint10
87,bike,blade_chest_2_x,0.488246840563614,0.01,*viewpoint11
88,bike,blade_chest_2_x,0.8307395153752389,0.01,*viewpoint21
89,bike,blade_chest_2_x,0.5452958953774627,0.01,*viewpoint26
90,bike,blade_chest_2_x,0.8294892217627156,0.01,*viewpoint29
91,bike,blade_chest_2_x,0.7427642453512007,0.01,*viewpoint43
92,bike,blade_chest_2_x,0.8338262364567014,0.01,*viewpoint44
93,bike,blade_chest_2_x,0.8552888632031909,0.01,*viewpoint49
94,bike,blade_chest_2_x,0.7812015932799722,0.01,*viewpoint50
95,bike,blade_chest_2_x,0.7629317402479753,0.01,*viewpoint54
96,bike,blade_chest_2_x,0.8310325870737626,0.01,*viewpoint57
97,bike,blade_chest_2_x,0.7926634103335809,0.01,*viewpoint75
98,bike,blade_chest_2_x,0.8290844212148626,0.01,*viewpoint79
99,bike,blade_chest_2_x,0.7914511738426142,0.01,*viewpoint80
100,bike,blade_chest_2_x,0.689161630904472,0.01,*viewpoint83
101,bike,blade_chest_2_x,0.3495437845029045,0.01,*viewpoint84
102,bike,blade_chest_2_x,0.8263616721211081,0.01,*viewpoint85
103,bike,blade_chest_2_x,0.8429565956992706,0.01,*viewpoint91
104,bike,blade_chest_2_x,0.7022040437922973,0.01,*viewpoint93
105,bike,blade_chest_2_x,0.7574071696082624,0.01,*viewpoint96
106,bike,blade_chest_2_x,0.7251015038351978,0.01,*viewpoint97
107,bike,blade_chest_2_x,0.8887898669097782,0.01,*viewpoint99
108,bike,blade_chest_2_x,0.7666111261283904,0.1,*viewpoint00
109,bike,blade_chest_2_x,0.7475252088688933,0.1,*viewpoint01
110,bike,blade_chest_2_x,0.869425862083595,0.1,*viewpoint05
111,bike,blade_chest_2_x,0.8589782515734556,0.1,*viewpoint07
112,bike,blade_chest_2_x,0.8112287158397361,0.1,*viewpoint08
113,bike,blade_chest_2_x,0.7457903807988748,0.1,*viewpoint10
114,bike,blade_chest_2_x,0.5234601892057339,0.1,*viewpoint11
115,bike,blade_chest_2_x,0.8487421377159776,0.1,*viewpoint21
116,bike,blade_chest_2_x,0.5941920441351164,0.1,*viewpoint26
117,bike,blade_chest_2_x,0.8812309943682576,0.1,*viewpoint29
118,bike,blade_chest_2_x,0.8499981897524123,0.1,*viewpoint43
119,bike,blade_chest_2_x,0.7823329605993687,0.1,*viewpoint44
120,bike,blade_chest_2_x,0.8799772193559905,0.1,*viewpoint49
121,bike,blade_chest_2_x,0.8514626120750636,0.1,*viewpoint50
122,bike,blade_chest_2_x,0.7794123605825838,0.1,*viewpoint54
123,bike,blade_chest_2_x,0.8020719810879591,0.1,*viewpoint57
124,bike,blade_chest_2_x,0.7980044241021562,0.1,*viewpoint75
125,bike,blade_chest_2_x,0.8803620540279721,0.1,*viewpoint79
126,bike,blade_chest_2_x,0.8366607375122626,0.1,*viewpoint80
127,bike,blade_chest_2_x,0.6961729670123358,0.1,*viewpoint83
128,bike,blade_chest_2_x,0.3729460996502825,0.1,*viewpoint84
129,bike,blade_chest_2_x,0.8690324101913427,0.1,*viewpoint85
130,bike,blade_chest_2_x,0.8344618153177216,0.1,*viewpoint91
131,bike,blade_chest_2_x,0.5920550332123027,0.1,*viewpoint93
132,bike,blade_chest_2_x,0.8551873627091261,0.1,*viewpoint96
133,bike,blade_chest_2_x,0.8172663930740052,0.1,*viewpoint97
134,bike,blade_chest_2_x,0.8743048893329493,0.1,*viewpoint99
135,bike,blade_chest_3_x,0.8565811026943491,0.001,*viewpoint00
136,bike,blade_chest_3_x,0.8290433344583402,0.001,*viewpoint01
137,bike,blade_chest_3_x,0.8851326708720552,0.001,*viewpoint05
138,bike,blade_chest_3_x,0.7805658499304158,0.001,*viewpoint07
139,bike,blade_chest_3_x,0.9001347716379996,0.001,*viewpoint08
140,bike,blade_chest_3_x,0.7232193763234753,0.001,*viewpoint10
141,bike,blade_chest_3_x,0.5387350092483508,0.001,*viewpoint11
142,bike,blade_chest_3_x,0.8624999427447114,0.001,*viewpoint21
143,bike,blade_chest_3_x,0.5747160926867628,0.001,*viewpoint26
144,bike,blade_chest_3_x,0.8581350256644616,0.001,*viewpoint29
145,bike,blade_chest_3_x,0.8872888536221598,0.001,*viewpoint43
146,bike,blade_chest_3_x,0.8148045539679207,0.001,*viewpoint44
147,bike,blade_chest_3_x,0.906694830244784,0.001,*viewpoint49
148,bike,blade_chest_3_x,0.9106093421716848,0.001,*viewpoint50
149,bike,blade_chest_3_x,0.8127928334751379,0.001,*viewpoint54
150,bike,blade_chest_3_x,0.8462923723367182,0.001,*viewpoint57
151,bike,blade_chest_3_x,0.7358669656545281,0.001,*viewpoint75
152,bike,blade_chest_3_x,0.8341237030802765,0.001,*viewpoint79
153,bike,blade_chest_3_x,0.8912189523608245,0.001,*viewpoint80
154,bike,blade_chest_3_x,0.6967114909558477,0.001,*viewpoint83
155,bike,blade_chest_3_x,0.3972804185968125,0.001,*viewpoint84
156,bike,blade_chest_3_x,0.8784614318634913,0.001,*viewpoint85
157,bike,blade_chest_3_x,0.8615001347831279,0.001,*viewpoint91
158,bike,blade_chest_3_x,0.6701543568282565,0.001,*viewpoint93
159,bike,blade_chest_3_x,0.9035334686508238,0.001,*viewpoint96
160,bike,blade_chest_3_x,0.8331090379778101,0.001,*viewpoint97
161,bike,blade_chest_3_x,0.8786595349737404,0.001,*viewpoint99
162,bike,blade_chest_3_x,0.7975038083504209,0.01,*viewpoint00
163,bike,blade_chest_3_x,0.8223135878738422,0.01,*viewpoint01
164,bike,blade_chest_3_x,0.8647034163235737,0.01,*viewpoint05
165,bike,blade_chest_3_x,0.8047656318756746,0.01,*viewpoint07
166,bike,blade_chest_3_x,0.8773811783339289,0.01,*viewpoint08
167,bike,blade_chest_3_x,0.7490009543561988,0.01,*viewpoint10
168,bike,blade_chest_3_x,0.5416593741914464,0.01,*viewpoint11
169,bike,blade_chest_3_x,0.8658504667076127,0.01,*viewpoint21
170,bike,blade_chest_3_x,0.5661045223136191,0.01,*viewpoint26
171,bike,blade_chest_3_x,0.9002632887190634,0.01,*viewpoint29
172,bike,blade_chest_3_x,0.91480842292195,0.01,*viewpoint43
173,bike,blade_chest_3_x,0.8845951591991851,0.01,*viewpoint44
174,bike,blade_chest_3_x,0.8924691074222851,0.01,*viewpoint49
175,bike,blade_chest_3_x,0.9033354111195024,0.01,*viewpoint50
176,bike,blade_chest_3_x,0.8132707591487132,0.01,*viewpoint54
177,bike,blade_chest_3_x,0.8425253828584152,0.01,*viewpoint57
178,bike,blade_chest_3_x,0.7553809164946276,0.01,*viewpoint75
179,bike,blade_chest_3_x,0.8548707849954834,0.01,*viewpoint79
180,bike,blade_chest_3_x,0.8800283821661465,0.01,*viewpoint80
181,bike,blade_chest_3_x,0.6991928028213605,0.01,*viewpoint83
182,bike,blade_chest_3_x,0.3948604693242669,0.01,*viewpoint84
183,bike,blade_chest_3_x,0.8763793135867152,0.01,*viewpoint85
184,bike,blade_chest_3_x,0.8444711982542109,0.01,*viewpoint91
185,bike,blade_chest_3_x,0.7791378051056828,0.01,*viewpoint93
186,bike,blade_chest_3_x,0.896593631084259,0.01,*viewpoint96
187,bike,blade_chest_3_x,0.7907022683836428,0.01,*viewpoint97
188,bike,blade_chest_3_x,0.8794886136458593,0.01,*viewpoint99
189,bike,blade_chest_3_x,0.7826894268056303,0.1,*viewpoint00
190,bike,blade_chest_3_x,0.7817983475451772,0.1,*viewpoint01
191,bike,blade_chest_3_x,0.8909006458838925,0.1,*viewpoint05
192,bike,blade_chest_3_x,0.8135796196939465,0.1,*viewpoint07
193,bike,blade_chest_3_x,0.8633688679614347,0.1,*viewpoint08
194,bike,blade_chest_3_x,0.7348157055441641,0.1,*viewpoint10
195,bike,blade_chest_3_x,0.6206172276550275,0.1,*viewpoint11
196,bike,blade_chest_3_x,0.8315226742943183,0.1,*viewpoint21
197,bike,blade_chest_3_x,0.5966007604186364,0.1,*viewpoint26
198,bike,blade_chest_3_x,0.9182197148259956,0.1,*viewpoint29
199,bike,blade_chest_3_x,0.8881969988777115,0.1,*viewpoint43
200,bike,blade_chest_3_x,0.8709066010428367,0.1,*viewpoint44
201,bike,blade_chest_3_x,0.8565010348820117,0.1,*viewpoint49
202,bike,blade_chest_3_x,0.9157022247122246,0.1,*viewpoint50
203,bike,blade_chest_3_x,0.7684366950751323,0.1,*viewpoint54
204,bike,blade_chest_3_x,0.8641094273632167,0.1,*viewpoint57
205,bike,blade_chest_3_x,0.7274482655349992,0.1,*viewpoint75
206,bike,blade_chest_3_x,0.8621809761888343,0.1,*viewpoint79
207,bike,blade_chest_3_x,0.8830134233466209,0.1,*viewpoint80
208,bike,blade_chest_3_x,0.6765213803110123,0.1,*viewpoint83
209,bike,blade_chest_3_x,0.4698168649533075,0.1,*viewpoint84
210,bike,blade_chest_3_x,0.8265006040131372,0.1,*viewpoint85
211,bike,blade_chest_3_x,0.8237131338174556,0.1,*viewpoint91
212,bike,blade_chest_3_x,0.7733543560955836,0.1,*viewpoint93
213,bike,blade_chest_3_x,0.8831500770602958,0.1,*viewpoint96
214,bike,blade_chest_3_x,0.8088144398704777,0.1,*viewpoint97
215,bike,blade_chest_3_x,0.888399370152822,0.1,*viewpoint99
216,bike,blade_chest_2_y,0.6727054751073973,0.001,*viewpoint00
217,bike,blade_chest_2_y,0.5695238946238299,0.001,*viewpoint01
218,bike,blade_chest_2_y,0.8076005379847524,0.001,*viewpoint05
219,bike,blade_chest_2_y,0.7474253143151294,0.001,*viewpoint07
220,bike,blade_chest_2_y,0.5723066479370856,0.001,*viewpoint08
221,bike,blade_chest_2_y,0.7040544021580137,0.001,*viewpoint10
222,bike,blade_chest_2_y,0.4167465161744556,0.001,*viewpoint11
223,bike,blade_chest_2_y,0.8010185464731735,0.001,*viewpoint21
224,bike,blade_chest_2_y,0.5713978150471084,0.001,*viewpoint26
225,bike,blade_chest_2_y,0.9376683653329896,0.001,*viewpoint29
226,bike,blade_chest_2_y,0.5546180679096092,0.001,*viewpoint43
227,bike,blade_chest_2_y,0.5642317345021238,0.001,*viewpoint44
228,bike,blade_chest_2_y,0.6721651040514376,0.001,*viewpoint49
229,bike,blade_chest_2_y,0.634828886149254,0.001,*viewpoint50
230,bike,blade_chest_2_y,0.8201250752977762,0.001,*viewpoint54
231,bike,blade_chest_2_y,0.7451320137854112,0.001,*viewpoint57
232,bike,blade_chest_2_y,0.7426321798101584,0.001,*viewpoint75
233,bike,blade_chest_2_y,0.8233951338776482,0.001,*viewpoint79
234,bike,blade_chest_2_y,0.7961506936658708,0.001,*viewpoint80
235,bike,blade_chest_2_y,0.8862889163889353,0.001,*viewpoint83
236,bike,blade_chest_2_y,0.3689094439859014,0.001,*viewpoint84
237,bike,blade_chest_2_y,0.8054233896573915,0.001,*viewpoint85
238,bike,blade_chest_2_y,0.7966346330934577,0.001,*viewpoint91
239,bike,blade_chest_2_y,0.4161738601413182,0.001,*viewpoint93
240,bike,blade_chest_2_y,0.6886244344435514,0.001,*viewpoint96
241,bike,blade_chest_2_y,0.6210469060261427,0.001,*viewpoint97
242,bike,blade_chest_2_y,0.8516487761097552,0.001,*viewpoint99
243,bike,blade_chest_2_y,0.6781286451884876,0.01,*viewpoint00
244,bike,blade_chest_2_y,0.7157066574138247,0.01,*viewpoint01
245,bike,blade_chest_2_y,0.9001978611851325,0.01,*viewpoint05
246,bike,blade_chest_2_y,0.7475520732583846,0.01,*viewpoint07
247,bike,blade_chest_2_y,0.7306648304114761,0.01,*viewpoint08
248,bike,blade_chest_2_y,0.7718809618347776,0.01,*viewpoint10
249,bike,blade_chest_2_y,0.4717487294110704,0.01,*viewpoint11
250,bike,blade_chest_2_y,0.8578446260280929,0.01,*viewpoint21
251,bike,blade_chest_2_y,0.5690574502004401,0.01,*viewpoint26
252,bike,blade_chest_2_y,0.8844043429178373,0.01,*viewpoint29
253,bike,blade_chest_2_y,0.6501694212459339,0.01,*viewpoint43
254,bike,blade_chest_2_y,0.7124343884945095,0.01,*viewpoint44
255,bike,blade_chest_2_y,0.7658186932033663,0.01,*viewpoint49
256,bike,blade_chest_2_y,0.6967126619848969,0.01,*viewpoint50
257,bike,blade_chest_2_y,0.7703807389247666,0.01,*viewpoint54
258,bike,blade_chest_2_y,0.7935104010551756,0.01,*viewpoint57
259,bike,blade_chest_2_y,0.7552898600320003,0.01,*viewpoint75
260,bike,blade_chest_2_y,0.836804121647259,0.01,*viewpoint79
261,bike,blade_chest_2_y,0.7971068179672951,0.01,*viewpoint80
262,bike,blade_chest_2_y,0.7737291436729,0.01,*viewpoint83
263,bike,blade_chest_2_y,0.3689094439859014,0.01,*viewpoint84
264,bike,blade_chest_2_y,0.8321010049006909,0.01,*viewpoint85
265,bike,blade_chest_2_y,0.9029794483420296,0.01,*viewpoint91
266,bike,blade_chest_2_y,0.5365465152444222,0.01,*viewpoint93
267,bike,blade_chest_2_y,0.7116108083033191,0.01,*viewpoint96
268,bike,blade_chest_2_y,0.6594495155964581,0.01,*viewpoint97
269,bike,blade_chest_2_y,0.8938629694744921,0.01,*viewpoint99
270,bike,blade_chest_2_y,0.7827926085969459,0.1,*viewpoint00
271,bike,blade_chest_2_y,0.7475252088688933,0.1,*viewpoint01
272,bike,blade_chest_2_y,0.8259186270613911,0.1,*viewpoint05
273,bike,blade_chest_2_y,0.8523290761547635,0.1,*viewpoint07
274,bike,blade_chest_2_y,0.8359280857118904,0.1,*viewpoint08
275,bike,blade_chest_2_y,0.7415989744874028,0.1,*viewpoint10
276,bike,blade_chest_2_y,0.5137950782731416,0.1,*viewpoint11
277,bike,blade_chest_2_y,0.8595705836418244,0.1,*viewpoint21
278,bike,blade_chest_2_y,0.6055373103207733,0.1,*viewpoint26
279,bike,blade_chest_2_y,0.8887098112863017,0.1,*viewpoint29
280,bike,blade_chest_2_y,0.8310871429324883,0.1,*viewpoint43
281,bike,blade_chest_2_y,0.7806088495456305,0.1,*viewpoint44
282,bike,blade_chest_2_y,0.8784243298004165,0.1,*viewpoint49
283,bike,blade_chest_2_y,0.8275266371231873,0.1,*viewpoint50
284,bike,blade_chest_2_y,0.7798245207233413,0.1,*viewpoint54
285,bike,blade_chest_2_y,0.7995087031499194,0.1,*viewpoint57
286,bike,blade_chest_2_y,0.777194913333178,0.1,*viewpoint75
287,bike,blade_chest_2_y,0.8811017096509297,0.1,*viewpoint79
288,bike,blade_chest_2_y,0.8490125446622946,0.1,*viewpoint80
289,bike,blade_chest_2_y,0.6969691193472262,0.1,*viewpoint83
290,bike,blade_chest_2_y,0.3658093747214257,0.1,*viewpoint84
