,data_key,method,ndcg5,param,viewpoint
0,bike,crowdea_2,0.7807468038848191,,*viewpoint00
1,bike,crowdea_2,0.8234526517123528,,*viewpoint01
2,bike,crowdea_2,0.9236306804440472,,*viewpoint05
3,bike,crowdea_2,0.8574142689797112,,*viewpoint07
4,bike,crowdea_2,0.8017975922562437,,*viewpoint08
5,bike,crowdea_2,0.9667401718644604,,*viewpoint10
6,bike,crowdea_2,0.5265636524535541,,*viewpoint11
7,bike,crowdea_2,0.9083602131070688,,*viewpoint21
8,bike,crowdea_2,0.5973364782683569,,*viewpoint26
9,bike,crowdea_2,0.8544113108682255,,*viewpoint29
10,bike,crowdea_2,0.8091273046801422,,*viewpoint43
11,bike,crowdea_2,0.9650929097886732,,*viewpoint44
12,bike,crowdea_2,0.9330326109946994,,*viewpoint49
13,bike,crowdea_2,0.8320809884426297,,*viewpoint50
14,bike,crowdea_2,0.7775239030755035,,*viewpoint54
15,bike,crowdea_2,0.8992475419870959,,*viewpoint57
16,bike,crowdea_2,0.9573560256458196,,*viewpoint75
17,bike,crowdea_2,0.9139293766483516,,*viewpoint79
18,bike,crowdea_2,0.7307870691916403,,*viewpoint80
19,bike,crowdea_2,0.7788844588724795,,*viewpoint83
20,bike,crowdea_2,0.3653222284181147,,*viewpoint84
21,bike,crowdea_2,0.9116500338634088,,*viewpoint85
22,bike,crowdea_2,0.9171760036731288,,*viewpoint91
23,bike,crowdea_2,0.9729745405204436,,*viewpoint93
24,bike,crowdea_2,0.838925451070226,,*viewpoint96
25,bike,crowdea_2,0.8486113102071224,,*viewpoint97
26,bike,crowdea_2,0.8943270628815607,,*viewpoint99
27,bike,crowdea_3,0.8572742273620069,,*viewpoint00
28,bike,crowdea_3,0.8675164959447819,,*viewpoint01
29,bike,crowdea_3,0.9312310668137004,,*viewpoint05
30,bike,crowdea_3,0.8890827298375079,,*viewpoint07
31,bike,crowdea_3,0.8293893313875603,,*viewpoint08
32,bike,crowdea_3,0.975434930531004,,*viewpoint10
33,bike,crowdea_3,0.7798338742237674,,*viewpoint11
34,bike,crowdea_3,0.915263133412216,,*viewpoint21
35,bike,crowdea_3,0.6907392005073912,,*viewpoint26
36,bike,crowdea_3,0.8671623185575783,,*viewpoint29
37,bike,crowdea_3,0.9778258295561756,,*viewpoint43
38,bike,crowdea_3,0.9690762824665996,,*viewpoint44
39,bike,crowdea_3,0.9429147720167034,,*viewpoint49
40,bike,crowdea_3,0.8590503746751778,,*viewpoint50
41,bike,crowdea_3,0.824175572703034,,*viewpoint54
42,bike,crowdea_3,0.9198332812684614,,*viewpoint57
43,bike,crowdea_3,0.9655236757613652,,*viewpoint75
44,bike,crowdea_3,0.9334624641317016,,*viewpoint79
