,data_key,method,ndcg5,param,viewpoint
0,bike,crowdea_2,0.6787502115117723,,*viewpoint00
1,bike,crowdea_2,0.9251468704313642,,*viewpoint01
2,bike,crowdea_2,0.9015472368821632,,*viewpoint05
3,bike,crowdea_2,0.8248248921952551,,*viewpoint07
4,bike,crowdea_2,0.7067560261156252,,*viewpoint08
5,bike,crowdea_2,0.7246468241948724,,*viewpoint10
6,bike,crowdea_2,0.6747223482575333,,*viewpoint11
7,bike,crowdea_2,0.8798906691355601,,*viewpoint21
8,bike,crowdea_2,0.6809200874642402,,*viewpoint26
9,bike,crowdea_2,0.8253643732280892,,*viewpoint29
10,bike,crowdea_2,0.9713350843668622,,*viewpoint43
11,bike,crowdea_2,0.9345515747594728,,*viewpoint44
12,bike,crowdea_2,0.9659523272032418,,*viewpoint49
13,bike,crowdea_2,0.8379384435872583,,*viewpoint50
14,bike,crowdea_2,0.8166758347540933,,*viewpoint54
15,bike,crowdea_2,0.8503591075717497,,*viewpoint57
16,bike,crowdea_2,0.7644978106742581,,*viewpoint75
17,bike,crowdea_2,0.9709194274346906,,*viewpoint79
18,bike,crowdea_2,0.7641255717695158,,*viewpoint80
19,bike,crowdea_2,0.6881286881255699,,*viewpoint83
20,bike,crowdea_2,0.5685599748902186,,*viewpoint84
21,bike,crowdea_2,0.9023017407537918,,*viewpoint85
22,bike,crowdea_2,0.8593564465794855,,*viewpoint91
23,bike,crowdea_2,0.8715931409285792,,*viewpoint93
24,bike,crowdea_2,0.9199925100798902,,*viewpoint96
25,bike,crowdea_2,0.7649879846760991,,*viewpoint97
26,bike,crowdea_2,0.8943270628815607,,*viewpoint99
27,bike,crowdea_3,0.8574517759748388,,*viewpoint00
28,bike,crowdea_3,0.9382540680041601,,*viewpoint01
29,bike,crowdea_3,0.9659800750973516,,*viewpoint05
30,bike,crowdea_3,0.9180956913155623,,*viewpoint07
31,bike,crowdea_3,0.8081814102548632,,*viewpoint08
32,bike,crowdea_3,0.8537096730166747,,*viewpoint10
33,bike,crowdea_3,0.8023221413446986,,*viewpoint11
34,bike,crowdea_3,0.939742636580316,,*viewpoint21
35,bike,crowdea_3,0.9109996680761048,,*viewpoint26
36,bike,crowdea_3,0.8842920841832782,,*viewpoint29
37,bike,crowdea_3,0.9702360758437732,,*viewpoint43
38,bike,crowdea_3,0.9725814526124272,,*viewpoint44
39,bike,crowdea_3,0.9797583315845698,,*viewpoint49
40,bike,crowdea_3,0.8713171505872878,,*viewpoint50
41,bike,crowdea_3,0.8425563112988823,,*viewpoint54
42,bike,crowdea_3,0.9269533573206076,,*viewpoint57
43,bike,crowdea_3,0.926985268834932,,*viewpoint75
44,bike,crowdea_3,0.9657874255179264,,*viewpoint79
45,bike,crowdea_3,0.8258553278865941,,*viewpoint80
46,bike,crowdea_3,0.7797230419419104,,*viewpoint83
47,bike,crowdea_3,0.7548958099142168,,*viewpoint84
48,bike,crowdea_3,0.9614014050858384,,*viewpoint85
49,bike,crowdea_3,0.91492649655492,,*viewpoint91
50,bike,crowdea_3,0.935473014346366,,*viewpoint93
51,bike,crowdea_3,0.9529644995442732,,*viewpoint96
52,bike,crowdea_3,0.8394876683604745,,*viewpoint97
53,bike,crowdea_3,0.90637933923616,,*viewpoint99
54,bike,blade_chest_2_x,0.8468982720466316,0.001,*viewpoint00
55,bike,blade_chest_2_x,0.6846596802505169,0.001,*viewpoint01
56,bike,blade_chest_2_x,0.858767398611422,0.001,*viewpoint05
57,bike,blade_chest_2_x,0.8522923664852065,0.001,*viewpoint07
58,bike,blade_chest_2_x,0.7205604810578182,0.001,*viewpoint08
59,bike,blade_chest_2_x,0.7771668118387095,0.001,*viewpoint10
60,bike,blade_chest_2_x,0.5707237278328536,0.001,*viewpoint11
61,bike,blade_chest_2_x,0.8653336953505867,0.001,*viewpoint21
62,bike,blade_chest_2_x,0.6053634734143033,0.001,*viewpoint26
63,bike,blade_chest_2_x,0.8316972098254736,0.001,*viewpoint29
64,bike,blade_chest_2_x,0.7223312637576551,0.001,*viewpoint43
65,bike,blade_chest_2_x,0.8720145348266418,0.001,*viewpoint44
66,bike,blade_chest_2_x,0.7862952815787699,0.001,*viewpoint49
67,bike,blade_chest_2_x,0.7701145667019978,0.001,*viewpoint50
