,data_key,method,ndcg10,param,viewpoint
0,bike,crowdea_2,0.7735712918567719,,*viewpoint00
1,bike,crowdea_2,0.8304294717621461,,*viewpoint01
2,bike,crowdea_2,0.9182920809243176,,*viewpoint05
3,bike,crowdea_2,0.8687714766211223,,*viewpoint07
4,bike,crowdea_2,0.8487541713488601,,*viewpoint08
5,bike,crowdea_2,0.9399513224427132,,*viewpoint10
6,bike,crowdea_2,0.6178536424579485,,*viewpoint11
7,bike,crowdea_2,0.9144744997566948,,*viewpoint21
8,bike,crowdea_2,0.6693382000219035,,*viewpoint26
9,bike,crowdea_2,0.8540361153899093,,*viewpoint29
10,bike,crowdea_2,0.8537364432478983,,*viewpoint43
11,bike,crowdea_2,0.9605119756600696,,*viewpoint44
12,bike,crowdea_2,0.9140656029554726,,*viewpoint49
13,bike,crowdea_2,0.8756288144487956,,*viewpoint50
14,bike,crowdea_2,0.7957320905969352,,*viewpoint54
15,bike,crowdea_2,0.8963573874345615,,*viewpoint57
16,bike,crowdea_2,0.9555701422781904,,*viewpoint75
17,bike,crowdea_2,0.9183078953808108,,*viewpoint79
18,bike,crowdea_2,0.7727192215656624,,*viewpoint80
19,bike,crowdea_2,0.8387054200287364,,*viewpoint83
20,bike,crowdea_2,0.4544299463124406,,*viewpoint84
21,bike,crowdea_2,0.905829908050967,,*viewpoint85
22,bike,crowdea_2,0.971165268273838,,*viewpoint91
23,bike,crowdea_2,0.9507777141023684,,*viewpoint93
24,bike,crowdea_2,0.8502080429335219,,*viewpoint96
25,bike,crowdea_2,0.8573222518951453,,*viewpoint97
26,bike,crowdea_2,0.9036300700946778,,*viewpoint99
27,bike,crowdea_3,0.8203280177892703,,*viewpoint00
28,bike,crowdea_3,0.9055006167801932,,*viewpoint01
29,bike,crowdea_3,0.9275475498997346,,*viewpoint05
30,bike,crowdea_3,0.9196619318085336,,*viewpoint07
31,bike,crowdea_3,0.8815908474305917,,*viewpoint08
32,bike,crowdea_3,0.9499108855911248,,*viewpoint10
33,bike,crowdea_3,0.7019555387304163,,*viewpoint11
34,bike,crowdea_3,0.9336926727670068,,*viewpoint21
35,bike,crowdea_3,0.7195681675043726,,*viewpoint26
36,bike,crowdea_3,0.8964668519293871,,*viewpoint29
37,bike,crowdea_3,0.964683841519224,,*viewpoint43
38,bike,crowdea_3,0.9700729064358846,,*viewpoint44
39,bike,crowdea_3,0.9692825807543816,,*viewpoint49
40,bike,crowdea_3,0.8903209436413305,,*viewpoint50
41,bike,crowdea_3,0.9190825698238758,,*viewpoint54
42,bike,crowdea_3,0.9183404859463026,,*viewpoint57
43,bike,crowdea_3,0.9613640294733607,,*viewpoint75
44,bike,crowdea_3,0.9471355830654384,,*viewpoint79
