label_index	winner_index	loser_index	evaluator_index
58331	52	39	14
34125	57	63	28
36981	53	54	141
1483	51	15	141
37286	59	9	30
36232	33	37	106
40864	75	16	83
47684	26	61	40
11370	63	26	40
12501	31	75	68
60021	68	41	44
49789	38	17	14
17343	11	69	47
31551	17	44	8
49612	28	17	86
35741	20	37	53
23197	77	19	126
40272	30	33	115
12114	11	76	140
27695	41	42	105
23693	26	57	122
60419	43	13	60
51586	8	27	87
51081	36	24	141
18950	54	18	116
58278	50	39	85
5821	34	29	45
23183	72	19	39
56794	39	52	84
10399	66	6	68
12697	62	75	56
10274	24	6	53
4870	48	8	53
16232	72	25	50
45594	58	70	15
54407	12	48	116
33	59	36	81
14247	75	71	71
17264	43	69	171
32853	18	4	139
25993	8	60	128
39722	47	12	145
11176	6	26	99
57933	63	35	99
16724	60	49	110
45453	23	70	111
43892	35	72	100
30553	71	65	122
57803	66	35	118
61952	7	58	25
21724	58	0	25
50718	59	24	126
23120	9	19	88
24968	72	64	9
4182	0	8	111
4335	20	8	68
29157	24	55	150
48591	30	77	158
12223	28	76	25
27777	44	42	30
61210	44	30	170
3432	52	10	170
6749	51	56	170
15102	36	21	158
38613	46	51	141
22303	64	0	44
39769	39	33	47
62496	39	23	160
22110	33	0	105
41603	53	28	43
32948	12	4	17
3985	45	10	122
11726	0	76	32
62440	37	58	83
62725	41	23	170
15718	24	25	162
23001	78	19	68
7466	32	1	157
47730	48	61	163
56978	71	52	103
10571	12	6	14
52165	45	27	47
38556	67	51	131
27850	49	42	7
20993	40	73	98
26552	27	60	115
38542	11	51	68
23463	56	57	20
21071	13	73	10
17974	75	59	144
21879	22	0	140
57136	3	52	14
15248	28	21	128
49339	56	17	106
30152	78	62	53
27318	21	78	65
60224	39	13	137
61343	11	30	170
28312	2	42	61
34181	71	63	39
30749	75	65	141
36539	72	37	99
37605	56	9	20
15240	73	21	141
62890	67	23	101
5525	75	29	166
9725	33	79	126
56897	58	52	101
23361	1	57	3
51071	69	24	43
56196	0	74	60
28954	15	20	8
22828	36	19	102
9583	62	79	122
19027	59	14	39
26136	6	60	79
41226	10	28	110
42164	6	68	99
3511	1	10	61
50108	24	40	128
22709	56	19	126
56111	64	43	55
26979	44	78	28
38356	7	51	65
59305	63	11	163
39286	35	12	166
15704	70	25	40
52692	56	38	106
11360	53	26	128
1811	1	2	85
10290	42	6	53
48249	13	77	126
1705	4	2	10
1388	78	15	85
30049	60	62	17
60796	72	13	4
41396	24	28	30
37280	59	9	47
11416	16	26	56
15134	53	21	139
34189	40	63	65
6808	54	56	44
23562	36	57	58
14581	47	71	145
7396	30	1	32
1422	55	15	170
8705	43	47	28
12720	49	75	171
48412	75	77	30
13754	54	32	102
16204	64	25	139
27423	23	42	175
7448	78	1	122
32424	45	46	115
11099	1	26	50
5949	15	29	160
4172	59	8	10
23428	13	57	43
3327	59	10	53
40399	29	33	170
30003	36	62	164
56155	77	43	138
17654	14	59	127
59884	69	41	53
32454	34	46	141
41448	22	28	3
27280	34	78	66
53312	58	31	9
45819	49	70	139
45278	34	53	118
8850	36	47	166
38715	78	51	118
4721	46	8	44
41031	45	16	3
31594	33	44	117
45335	9	53	30
14969	35	21	90
19663	55	14	14
62173	17	58	88
1660	14	2	118
47075	27	22	98
41140	47	16	158
55158	11	5	3
34247	7	63	47
53199	39	31	170
51363	54	24	71
23509	62	57	108
50393	46	40	160
