1.025833222785699883e+00 9.268579134944926468e-01
1.950451723271448556e-02 1.570602827325890516e+00
7.002797837241784423e-03 2.391139839693694036e+00
2.481750031161634951e+00 1.853110776207966159e+00
1.272749021376287301e-02 2.939536457622460741e+00
1.502032907867367095e+00 1.870636194388216156e+00
5.093200055510119784e-01 1.028072640057427600e+00
1.758615606013640420e+00 1.143268089671692023e+00
1.366178744442735571e+00 2.875338885730826632e+00
1.394215011298230111e+00 1.859971539258047368e+00
1.476805502055693164e+00 1.580917544168016109e+00
1.263567099361682544e+00 3.153810366305576984e+00
1.355771602863318437e+00 1.952541996699884486e+00
1.832883184348768513e+00 4.554422345163274266e-01
8.719844404080959177e-02 2.875902912719348947e+00
3.548985592036021930e-02 2.569993482055650258e+00
8.860187714599879749e-01 2.095048661678369228e+00
2.565344067079553536e+00 8.797821187072294435e-01
3.827855465035041593e+00 2.989747209410603124e-01
2.312889440278729225e-01 3.338309737490777529e+00
2.539525529438539930e+00 6.898119803805070616e-01
7.271915111326687775e-01 3.586915035757563430e+00
3.744778521594889220e+00 4.337988124347658819e-02
2.847665280769828389e+00 1.630290127565232838e+00
2.836729736844950001e+00 7.490436365919281858e-01
1.233231727267624978e+00 2.919744976909227407e+00
4.926358431529402004e+00 4.813974337114924062e-01
4.176975643783768177e+00 8.059319181644401808e-02
1.440463474245714082e+00 3.187110609960570606e+00
2.664277899700838947e+00 1.715174659039876204e+00
3.495000305863912526e+00 1.437384599857937317e+00
3.192513641160789284e+00 3.325291636992729061e-02
2.710615359436203686e+00 1.097612668249355217e+00
2.647256525425287776e+00 3.088412237406871000e-02
2.831992948237922914e+00 1.578786608170520689e-01
3.855342164566454066e+00 1.257017485990586270e+00
2.703393024694993318e+00 1.175052344692227666e-03
3.947640144085295510e+00 1.179414036403779287e+00
