label_index	winner_index	loser_index	evaluator_index
63109	17	70	84
35456	0	32	98
22438	17	69	82
34317	72	44	0
33629	77	44	5
34218	63	44	161
25900	53	21	21
37314	3	29	111
24274	70	22	61
16589	13	60	176
39988	22	38	125
62656	28	70	102
46010	15	18	119
44808	52	67	113
13201	8	78	83
41848	43	57	33
55656	18	7	21
53797	36	0	66
55391	36	7	23
43710	0	41	161
40555	61	25	161
55852	67	7	151
20007	61	49	32
54657	46	79	71
30469	8	68	42
22350	1	69	147
28248	10	11	128
54675	74	79	61
10766	17	43	89
31220	40	46	142
48188	21	23	165
36864	60	29	53
11379	40	2	82
10011	28	43	138
40520	13	25	121
20722	61	37	119
30661	31	68	40
58778	40	1	131
21364	60	40	11
8089	24	12	148
9062	11	59	113
14050	32	63	99
50968	36	34	57
49207	1	31	127
15784	21	66	91
47484	67	73	42
3203	78	35	127
48536	6	23	131
57457	45	58	148
33115	71	42	119
41056	22	25	107
35715	50	32	148
62906	23	70	127
50910	77	34	97
41608	75	39	122
44685	47	67	97
8500	34	59	126
25250	27	64	16
16193	16	66	85
49859	67	72	10
25486	45	64	148
5347	26	6	102
42828	47	16	32
56001	42	7	133
46461	27	56	27
33830	53	44	147
11428	5	2	123
3361	2	35	10
43947	60	41	32
4579	56	24	133
48456	65	23	53
18990	46	20	137
21853	59	69	142
48784	74	31	103
24740	50	22	98
34342	11	44	83
50646	24	62	40
46060	77	56	21
24152	49	53	159
20341	16	49	48
4875	18	24	43
38847	32	45	159
14836	7	13	10
41437	27	39	83
26205	29	21	13
50438	37	62	32
30668	31	68	78
23219	67	26	82
11917	73	51	161
51830	64	50	4
27313	54	77	167
60600	62	55	8
51014	46	34	104
15478	74	66	153
48255	29	23	23
50607	14	62	121
10494	5	43	82
27231	76	14	142
25179	62	64	23
12704	77	78	97
18674	49	19	40
52181	17	50	67
11525	45	2	142
18757	6	19	142
32112	71	5	15
44025	27	41	89
26226	14	21	85
21721	3	40	79
44563	43	67	102
3668	16	35	158
57018	47	58	123
26626	28	14	83
13424	66	78	127
36612	56	29	120
52974	22	4	83
27056	1	14	27
448	14	33	138
24928	34	64	127
6050	16	6	87
2791	41	61	133
57266	61	58	63
23653	28	53	122
40210	4	25	152
50532	40	62	84
33520	6	42	167
12961	48	78	126
39795	45	38	122
21336	48	40	102
26633	28	14	153
26695	74	14	72
19402	45	20	97
29782	20	9	30
41261	74	39	71
51626	69	50	40
28303	40	11	127
37519	54	76	82
33712	54	44	85
12331	14	51	97
36611	56	29	133
35164	50	65	79
28445	20	11	150
43826	39	41	27
56319	46	17	8
62805	60	70	27
16928	30	60	10
14457	26	13	167
33177	8	42	119
48366	1	23	89
31842	51	5	150
25297	40	64	137
45690	37	18	122
4902	27	24	30
60378	28	55	48
