label_index	winner_index	loser_index	evaluator_index
1	70	33	4
2	70	33	4
10	70	33	123
18	43	33	167
29	77	33	167
35	26	33	29
48	34	33	133
50	34	33	122
51	59	33	4
76	38	33	27
89	54	33	167
92	28	33	4
105	36	33	133
108	0	33	27
145	4	33	167
180	53	33	167
186	39	33	11
188	39	33	167
202	79	33	11
205	79	33	133
214	52	33	167
216	52	33	123
217	52	33	123
238	78	33	167
239	78	33	167
249	48	33	12
290	37	33	27
291	37	33	27
293	37	33	133
307	10	33	4
313	10	33	27
330	27	33	27
334	27	33	133
335	27	33	133
344	13	33	11
347	7	33	4
359	61	33	27
361	61	33	167
374	21	33	123
388	2	33	11
395	23	33	27
405	71	33	27
409	32	33	4
420	32	33	27
421	32	33	167
428	29	33	27
433	8	33	4
446	8	33	133
449	14	33	4
466	67	33	123
472	63	33	12
481	75	33	27
482	75	33	27
487	75	33	123
493	20	33	167
532	72	33	4
558	57	33	167
559	57	33	167
560	57	33	133
561	57	33	123
562	57	33	123
606	17	33	27
608	31	33	4
611	31	33	133
632	25	33	133
659	6	33	123
660	6	33	123
666	16	33	167
685	22	33	4
697	22	33	146
708	70	48	4
717	70	48	167
739	77	48	133
740	77	48	133
745	26	48	167
782	69	48	133
783	69	48	122
793	38	48	133
822	36	48	167
837	47	48	4
844	47	48	167
845	47	48	167
846	47	48	123
863	4	48	167
891	9	48	123
902	39	48	4
914	39	48	133
915	51	48	4
931	79	48	133
932	79	48	133
943	52	48	133
945	52	48	116
962	78	48	133
975	62	48	4
1008	35	48	11
1015	37	48	4
1035	18	48	167
1072	27	48	133
1079	13	48	11
1081	7	48	4
1097	61	48	27
1100	61	48	133
1104	21	48	27
1121	2	48	27
1128	23	48	27
1129	23	48	27
1195	8	48	133
1200	14	48	4
1211	14	48	122
1244	75	48	27
1253	20	48	133
1255	50	48	4
1263	50	48	167
1269	45	48	4
1271	45	48	29
1282	1	48	133
1299	72	48	167
1355	17	48	11
1383	66	48	27
1400	12	48	4
1413	6	48	29
1415	6	48	123
1416	16	48	4
1430	55	48	11
1432	55	48	122
1444	30	48	4
1449	30	48	27
1451	30	48	133
1453	22	48	4
1468	22	48	133
1473	76	48	27
1479	76	48	167
1480	76	48	116
1500	43	52	133
1515	26	52	75
1522	26	52	27
1530	34	52	27
1543	59	52	167
1544	59	52	146
1546	56	52	4
1552	56	52	27
1574	38	52	133
1587	54	52	133
1620	47	52	4
1632	47	52	133
1645	73	52	133
1653	4	52	167
1676	9	52	4
1687	9	52	27
1699	53	52	167
1711	39	52	167
1713	51	52	4
1752	33	52	122
1754	48	52	4
1774	64	52	167
1775	64	52	167
1780	60	52	11
1790	35	52	27
1794	35	52	146
1795	37	52	4
1844	27	52	133
1845	27	52	69
1860	7	52	123
1863	61	52	4
1871	61	52	133
1878	21	52	123
1893	2	52	27
1894	2	52	27
1900	23	52	4
1946	5	52	133
1961	8	52	27
1963	8	52	167
1964	8	52	133
1965	8	52	123
1977	14	52	122
2002	75	52	27
2003	75	52	167
2004	75	52	116
2013	20	52	167
2014	20	52	167
2015	20	52	133
2016	20	52	123
2028	45	52	4
2046	1	52	133
2047	1	52	133
2059	72	52	4
2068	72	52	167
2069	72	52	167
2070	72	52	155
2073	68	52	167
2082	57	52	133
2083	57	52	123
2085	57	52	116
2112	49	52	122
2134	31	52	27
2148	19	52	167
2158	25	52	133
2160	3	52	4
2170	3	52	116
2185	6	52	123
2196	55	52	4
2207	30	52	27
2221	22	52	167
2231	70	61	4
2253	77	61	133
2276	56	61	167
2277	56	61	122
2279	69	61	4
2293	38	61	75
2299	38	61	167
2309	54	61	167
2310	54	61	123
2323	28	61	123
2324	28	61	123
2325	28	61	122
2326	28	61	122
2331	36	61	16
2346	0	61	133
2357	47	61	123
2362	73	61	4
2378	46	61	27
2393	74	61	123
2394	74	61	122
2408	9	61	12
2409	9	61	12
2421	53	61	123
2430	39	61	133
2431	39	61	123
2432	39	61	123
2443	79	61	133
2444	79	61	133
2453	52	61	167
2483	48	61	123
2484	48	61	123
2485	62	61	4
2493	62	61	167
2499	64	61	167
2500	64	61	133
2501	64	61	133
2502	64	61	133
2505	60	61	4
2515	60	61	133
2524	35	61	122
2534	37	61	122
2543	18	61	122
2544	18	61	122
2564	44	61	167
2584	27	61	122
2590	13	61	133
2598	7	61	167
2604	21	61	123
2605	21	61	123
2606	21	61	123
2607	21	61	123
2608	21	61	122
2617	40	61	123
2631	23	61	75
2644	71	61	11
2648	71	61	123
2649	71	61	122
2665	32	61	123
2675	5	61	133
2685	29	61	167
2701	8	61	123
2703	8	61	122
2710	14	61	123
2711	14	61	122
2721	63	61	4
2739	75	61	123
2741	75	61	122
2757	50	61	114
2760	50	61	167
2773	45	61	123
2774	45	61	122
2785	1	61	167
2786	1	61	123
2787	1	61	123
2791	41	61	133
2792	41	61	133
2793	41	61	123
2806	72	61	122
2823	57	61	133
2825	11	61	4
2833	11	61	123
2834	11	61	123
2836	42	61	4
2838	42	61	167
2839	42	61	133
2845	49	61	122
2853	65	61	123
2854	65	61	122
2862	17	61	167
2864	17	61	122
2871	31	61	133
2872	31	61	122
2881	19	61	167
2882	19	61	123
2900	3	61	133
2921	16	61	123
2935	15	61	123
2936	15	61	123
2943	22	61	4
2950	22	61	123
2954	76	61	4
2956	76	61	143
2957	76	61	133
2971	70	35	167
2975	43	35	133
2988	26	35	27
3009	59	35	116
3018	56	35	167
3030	69	35	167
3037	38	35	133
3041	54	35	4
3091	47	35	27
3093	47	35	167
3107	4	35	101
3122	46	35	133
3133	9	35	16
3143	9	35	123
3152	53	35	155
3161	39	35	133
3170	79	35	4
