label_index	winner_index	loser_index	evaluator_index
38715	24	0	1
46831	18	74	107
40159	51	61	198
17220	54	27	62
13848	72	40	151
55163	60	10	120
11949	63	71	98
861	55	72	56
24615	60	35	199
11137	21	71	134
38894	62	6	7
61028	42	62	133
47509	25	39	3
9296	30	70	107
38584	72	0	98
22290	30	58	151
42914	60	68	135
18710	40	59	56
50098	65	5	129
20873	30	18	54
15461	14	64	63
3783	33	52	34
5562	21	33	134
29525	69	56	116
38873	6	0	104
58356	75	29	175
27758	70	38	129
7263	24	30	80
26933	45	77	14
34400	40	4	198
40820	75	48	189
37332	31	55	187
47463	41	39	39
22925	54	58	18
54288	54	11	154
18172	24	44	189
10766	8	7	134
7097	48	30	60
58238	19	29	18
58606	45	29	104
34490	70	4	142
60373	26	66	199
2080	68	50	198
1155	60	15	79
32059	66	31	78
44208	63	28	94
20611	48	22	124
7492	27	73	47
34271	69	4	69
9878	20	70	179
38387	70	0	3
12553	78	9	62
8856	46	16	125
3153	77	52	35
34846	76	4	198
21517	15	51	52
50798	11	53	27
54818	45	13	202
36428	5	42	62
18629	78	59	105
22141	77	58	8
50565	38	5	133
57339	36	21	3
8826	45	16	129
18939	36	59	144
8833	36	16	126
49535	68	60	179
19683	56	20	70
1623	46	15	28
43322	33	68	142
2589	12	36	118
54906	50	13	100
54916	74	13	52
29415	1	56	99
43808	41	28	18
46385	73	25	104
41109	73	48	116
20221	27	22	198
46522	21	74	74
15487	62	43	36
57970	27	29	56
16956	70	27	126
40698	60	48	116
52526	64	76	116
49464	30	60	59
27270	62	38	74
40867	23	48	17
16325	54	43	6
22690	17	58	124
453	23	72	194
18310	6	44	29
41065	54	48	189
5884	58	33	60
54460	21	13	3
35795	24	14	37
47785	66	39	189
246	19	72	56
31223	48	8	121
13792	45	40	144
12532	68	9	198
18523	31	59	104
7319	55	30	124
28900	48	47	135
29010	54	47	163
52703	39	76	114
48504	8	3	134
7137	28	30	9
1483	51	15	7
33736	50	63	124
13196	14	9	52
16526	6	43	93
7461	6	30	170
58819	73	29	124
522	18	72	162
40643	57	48	134
3228	65	52	186
49878	35	60	3
60368	0	66	55
53731	6	19	69
11118	13	71	186
37488	56	55	93
52373	26	24	107
53549	50	19	35
49020	10	54	120
23788	57	41	121
38296	40	0	144
36763	46	42	27
15004	31	64	200
55081	13	10	162
47602	56	39	194
46272	48	25	107
13753	7	40	194
38658	74	0	78
57587	65	23	151
43174	9	68	133
50255	75	5	59
14669	50	49	73
51046	54	53	78
13004	63	9	35
19507	68	20	78
39463	46	6	129
17977	22	44	79
27199	2	77	20
51888	41	24	121
45974	68	25	56
31484	13	31	23
59263	43	69	2
9519	8	70	7
37472	5	55	200
14770	55	49	118
29057	73	47	23
58680	49	29	85
24960	70	35	78
36092	65	42	79
11142	21	71	163
40579	6	61	79
26569	32	77	95
33968	3	4	98
34269	68	4	60
7142	33	30	8
52634	75	76	162
44078	66	28	29
26863	17	77	121
14872	27	64	35
32941	72	75	196
26443	59	77	17
27958	49	38	104
29938	28	56	59
5778	10	33	119
25378	0	35	189
9196	61	70	29
20493	23	22	59
19379	47	20	62
18591	68	59	189
55183	12	10	105
57576	59	23	163
13770	22	40	55
12488	32	9	186
37619	45	55	114
5088	11	12	133
54794	22	13	87
36064	59	42	35
36452	8	42	79
18579	16	59	117
49785	36	60	94
20265	57	22	87
52972	6	76	179
19349	15	20	183
18424	57	59	200
59967	10	66	118
12323	13	9	105
32563	64	75	52
21085	4	18	59
46087	23	25	8
17159	33	27	35
54046	23	11	144
13217	34	9	60
34607	22	4	134
25566	15	37	59
33089	38	75	121
20291	65	22	59
40046	75	61	98
57782	7	23	121
8836	36	16	37
9494	40	70	107
2135	43	50	133
8071	50	73	95
429	56	72	193
8691	44	16	49
40979	45	48	148
51986	8	24	177
15440	26	64	107
31993	53	31	59
1482	51	15	9
33561	18	63	100
57458	55	21	124
54806	66	13	104
36272	68	42	144
50924	7	53	194
17537	47	44	69
42617	67	26	79
51403	58	46	134
43157	18	68	162
41379	25	78	7
5065	41	12	114
30385	69	57	52
23140	3	32	170
43750	19	28	202
5068	41	12	60
24951	44	35	55
11149	57	71	202
2654	69	36	116
6393	21	30	198
16228	49	43	133
56416	26	2	199
47609	23	39	35
22634	51	58	148
54269	50	11	115
56818	45	17	143
12617	25	9	175
48150	52	39	134
41406	8	78	8
29233	27	56	56
49385	61	60	130
28028	74	38	151
27056	74	77	95
22451	10	58	27
37867	62	0	179
24734	68	35	94
4914	61	12	173
28578	11	47	116
35871	26	14	60
20831	15	18	116
28985	74	47	186
2340	35	50	150
61306	17	62	129
50727	12	53	54
25920	70	37	98
23627	24	32	199
14948	47	64	134
55871	19	2	79
5744	78	33	134
43749	19	28	87
52500	65	76	29
26082	46	37	206
50909	9	53	8
59142	1	69	155
21602	31	51	23
42034	68	26	104
41758	3	26	54
45592	74	34	179
21516	15	51	23
19230	29	59	49
8732	18	16	173
13651	44	40	186
9736	49	70	202
20387	68	22	142
45013	64	34	52
29243	3	56	23
16708	12	27	49
50755	16	53	18
56129	17	2	19
34547	9	4	117
32044	22	31	79
55659	27	2	98
13420	60	40	107
15100	5	64	8
1274	78	15	114
53351	39	19	199
28837	66	47	3
47651	44	39	144
6642	69	30	62
10319	7	45	49
59301	8	69	118
33644	45	63	59
42367	7	26	148
18468	64	59	146
17222	54	27	186
12008	54	71	192
16117	22	43	54
49030	25	54	170
8223	14	73	60
21906	46	51	151
51082	73	53	133
250	19	72	79
14069	34	40	34
24080	51	41	94
57120	1	21	116
36715	66	42	74
22431	78	58	198
53218	78	19	116
39912	32	61	64
53379	18	19	2
216	12	72	130
45303	4	34	104
20670	54	22	18
1469	51	15	154
23281	19	32	148
55924	10	2	29
42014	19	26	128
6832	23	30	129
46212	22	25	78
9325	1	70	7
38205	41	0	120
26595	68	77	134
17931	53	44	144
32411	14	31	59
60735	22	65	17
37405	41	55	29
53964	41	11	74
16680	60	27	59
19854	66	20	118
32311	73	31	9
31764	11	31	62
44517	30	1	17
52493	59	76	54
36317	78	42	7
61228	56	62	155
47032	37	74	23
40041	75	61	99
28757	18	47	183
5538	77	33	87
5376	74	12	49
40599	3	48	134
41265	64	78	54
35495	70	14	105
30749	67	57	52
2576	1	36	175
35830	55	14	94
51770	30	24	114
32048	22	31	63
37816	2	55	133
4588	46	67	23
18925	45	59	151
48138	2	39	134
46568	65	74	116
8219	14	73	199
42067	78	26	17
29290	21	56	162
25222	33	35	7
45756	6	34	62
18092	33	44	26
3209	15	52	98
38616	33	0	114
52979	62	19	173
28608	75	47	41
229	71	72	111
21097	70	18	170
27183	0	77	87
55686	77	2	34
58147	60	29	8
38253	25	0	93
7266	24	30	105
19049	35	59	59
13818	46	40	74
35856	37	14	94
11564	8	71	35
54350	55	11	205
18648	10	59	54
24962	70	35	176
33990	77	4	120
23734	27	41	57
10419	54	45	95
14335	78	49	87
17035	7	27	3
14194	65	49	23
57508	6	21	8
27214	52	77	2
45508	48	34	179
38348	23	0	105
54750	51	13	120
11108	61	71	189
59328	4	69	35
54968	67	13	148
41068	54	48	95
8527	78	16	23
53724	29	19	23
6723	25	30	65
39791	15	61	87
22491	43	58	114
21662	78	51	93
12074	20	71	8
35702	33	14	114
49736	17	60	34
60898	2	65	104
34190	12	4	200
22326	12	58	43
46403	55	25	104
46441	14	25	121
19987	63	20	138
17851	4	44	8
15284	46	64	95
47713	53	39	52
29935	49	56	147
60940	3	62	3
8779	17	16	90
45328	44	34	186
52596	69	76	189
49435	59	60	200
51189	61	46	200
11944	63	71	54
25676	31	37	125
3326	32	52	173
37890	3	0	175
48423	78	3	11
24443	77	35	162
19452	31	20	12
52585	16	76	56
53271	40	19	87
48344	1	3	114
27704	8	38	194
26095	48	37	127
29495	16	56	146
25452	34	35	177
46131	39	25	134
26878	17	77	60
9172	27	70	112
60677	70	65	104
10254	23	45	7
58061	57	29	79
34839	76	4	49
2872	66	36	52
4481	9	67	133
61204	5	62	175
7959	7	73	84
58507	51	29	34
8178	37	73	23
19073	76	59	92
16942	44	27	175
18577	16	59	35
59533	33	69	203
31519	57	31	98
45999	78	25	1
60451	13	65	52
20474	8	22	92
61115	69	62	54
29538	78	56	116
7573	15	73	200
15345	50	64	17
11997	54	71	79
54208	48	11	79
54414	6	11	173
55957	25	2	194
29557	10	56	29
28960	50	47	34
5202	39	12	56
12452	12	9	22
28521	78	47	54
12847	22	9	104
48451	10	3	142
2882	66	36	15
50401	45	5	179
30300	47	57	52
7286	67	30	120
1870	2	15	118
4078	21	67	35
56290	74	2	52
12860	66	9	124
57029	77	21	29
60366	0	66	1
748	63	72	9
40651	15	48	191
12338	21	9	119
48812	37	3	129
59689	52	69	199
47119	27	39	175
54109	53	11	162
12890	36	9	34
49890	54	60	199
42973	16	68	59
55833	12	2	179
13407	42	40	120
16873	5	27	194
48872	27	54	29
15249	22	64	17
4009	62	67	179
54268	50	11	120
16484	14	43	59
53950	78	11	78
53721	34	19	144
38419	51	0	130
28699	58	47	95
6281	62	30	159
3765	28	52	173
47881	49	39	98
40880	44	48	126
20779	77	18	121
55545	76	10	8
23377	5	32	120
14842	34	49	94
46747	75	74	94
44323	55	28	55
36762	46	42	114
35253	31	14	107
55490	28	10	179
22053	0	51	94
57064	59	21	170
51253	60	46	133
16507	29	43	54
11788	22	71	93
640	45	72	200
31661	32	31	98
28775	53	47	128
31832	40	31	200
1822	55	15	93
6773	40	30	183
5542	77	33	200
8526	78	16	162
4186	12	67	194
11206	65	71	17
42962	19	68	121
37437	25	55	158
60586	78	65	60
45891	64	25	155
13882	50	40	202
27251	29	77	130
36848	33	42	107
43337	63	68	49
702	28	72	114
50007	29	60	152
54979	20	13	202
55106	21	10	142
31558	65	31	135
12258	62	9	17
27856	22	38	99
48408	68	3	34
53438	66	19	59
49952	38	60	133
39801	59	61	8
36065	59	42	186
7671	31	73	17
55161	60	10	49
42964	19	68	34
6646	69	30	78
55074	77	10	107
49930	20	60	121
16426	38	43	128
33154	6	75	59
40975	45	48	62
54780	17	13	17
50990	72	53	133
18012	45	44	125
47542	75	39	175
34313	41	4	200
6482	64	30	34
25623	42	37	128
1154	60	15	95
39117	16	6	163
34715	49	4	175
28938	28	47	186
1034	13	15	154
38439	9	0	29
57522	62	23	200
38548	36	0	116
8635	8	16	74
15053	41	64	56
11054	27	71	162
60332	20	66	87
57317	22	21	189
3597	18	52	78
14662	50	49	99
21997	76	51	162
27805	9	38	177
8813	66	16	194
58962	6	29	87
25901	4	37	107
9330	12	70	121
40231	22	61	179
55188	31	10	133
14850	29	49	49
60158	22	66	110
15542	61	43	107
58569	7	29	118
44786	63	1	7
21235	72	18	60
10294	53	45	56
58437	4	29	52
26225	67	37	55
34209	71	4	194
50945	66	53	18
50949	45	53	56
53058	57	19	200
60524	12	65	202
33194	77	63	199
8857	46	16	123
34234	19	4	49
12494	32	9	122
2475	77	36	58
10024	21	45	23
47266	47	39	189
7960	7	73	17
53853	30	11	54
13435	1	40	128
38216	10	0	199
44805	76	1	134
53543	50	19	154
39332	51	6	128
19362	65	20	3
6917	51	30	79
31102	4	8	60
52762	7	76	167
37138	34	42	104
57163	78	21	124
22019	73	51	87
26656	10	77	95
41625	76	78	7
21390	2	18	102
4858	34	67	78
38925	61	6	56
25106	66	35	123
53339	44	19	122
37036	38	42	124
15696	1	43	62
29080	20	47	18
37792	37	55	59
59614	67	69	49
8963	54	16	175
15691	1	43	8
49726	53	60	1
36247	19	42	93
48033	24	39	142
28368	65	47	90
4747	24	67	68
28680	23	47	144
24926	4	35	95
16162	36	43	186
60987	57	62	129
59158	31	69	134
12845	22	9	99
22264	47	58	74
16700	12	27	121
24562	47	35	18
41155	14	48	134
8422	30	16	80
54373	26	11	200
1415	23	15	83
58188	31	29	59
45749	29	34	23
17260	24	27	148
3748	72	52	173
54051	23	11	67
21499	21	51	130
5560	21	33	62
39778	57	61	196
31838	5	31	170
32040	22	31	144
29872	36	56	62
25364	38	35	116
59718	6	69	34
12536	69	9	56
42764	6	26	90
15327	33	64	186
19413	60	20	95
1297	10	15	29
51619	29	46	173
17386	6	27	121
61197	40	62	79
44641	23	1	134
28245	27	47	144
43625	15	28	7
55367	51	10	200
21380	26	18	29
5521	27	33	104
8445	1	16	83
16160	45	43	198
51789	1	24	78
37179	6	42	125
29994	74	56	155
56963	26	17	54
32927	46	75	200
59897	32	66	56
54621	10	13	118
5498	6	12	170
30269	21	57	129
61083	71	62	120
14508	9	49	189
41918	30	26	43
4258	69	67	87
40902	51	48	33
3166	13	52	121
8542	41	16	99
36980	67	42	146
58596	66	29	163
3157	77	52	95
35429	8	14	173
3236	65	52	60
28323	57	47	144
9660	66	70	195
5535	3	33	60
5968	7	33	79
43410	73	68	175
32395	2	31	148
46170	53	25	144
23661	0	32	170
4284	41	67	114
13590	5	40	29
19868	45	20	118
41897	64	26	95
2028	1	50	186
29931	49	56	148
38302	5	0	62
51853	16	24	200
45263	5	34	67
25329	73	35	129
61108	68	62	8
59336	58	69	45
2509	57	36	155
43893	5	28	148
14036	2	40	170
28247	27	47	64
12615	25	9	78
5095	25	12	95
56767	18	17	202
45310	58	34	162
9338	31	70	23
42658	38	26	173
19371	65	20	34
44730	45	1	79
56248	28	2	16
48367	31	3	56
46008	41	25	114
29899	48	56	104
50998	49	53	163
3928	37	52	52
33007	74	75	124
22443	41	58	142
1261	69	15	134
90	57	72	175
50650	13	53	80
49424	57	60	197
33558	18	63	98
49792	46	60	135
54403	34	11	198
12205	34	71	104
49752	22	60	129
15283	46	64	124
18722	5	59	194
55565	24	10	148
4573	45	67	107
42427	36	26	83
24675	32	35	173
33962	27	4	7
32769	8	75	198
42254	44	26	56
23715	62	41	138
28903	48	47	129
15632	65	43	129
40417	76	61	170
43004	78	68	105
48829	52	3	87
45837	57	25	162
424	8	72	108
36695	22	42	181
7423	14	30	114
14081	6	40	130
49123	18	54	121
26680	25	77	61
56745	44	17	79
57948	29	23	17
11237	64	71	60
40364	63	61	170
35615	45	14	62
23839	42	41	105
36045	57	42	209
9037	55	16	179
58508	51	29	32
46002	78	25	131
15198	9	64	87
30353	71	57	95
44933	61	34	98
13745	17	40	17
3615	53	52	20
32891	66	75	104
30740	76	57	94
40866	23	48	5
48516	56	3	199
16574	61	27	133
950	34	72	133
26582	19	77	17
17201	74	27	59
36040	57	42	144
20511	58	22	142
3654	7	52	198
42701	2	26	151
3302	12	52	148
43026	10	68	120
40543	52	61	198
49420	57	60	34
24191	46	41	52
60050	56	66	144
3664	22	52	144
26257	55	37	178
5334	28	12	105
35953	27	42	199
32929	48	75	121
39771	57	61	164
42069	78	26	108
2923	49	36	80
56072	39	2	194
1049	21	15	162
37997	65	0	1
29673	23	56	134
51833	32	24	142
58648	48	29	52
23051	26	58	62
6660	78	30	114
233	32	72	22
1732	35	15	23
11401	69	71	49
60537	31	65	97
49592	11	60	7
9251	59	70	35
48986	19	54	194
42692	2	26	54
47798	45	39	170
28720	39	47	8
6066	72	33	189
18329	62	59	189
42643	20	26	93
14415	5	49	107
16021	39	43	116
9893	55	70	118
57123	12	21	121
14126	61	49	200
52205	49	24	87
16876	5	27	155
628	45	72	78
29162	52	47	153
49469	1	60	99
23621	76	32	98
61114	69	62	8
14717	54	49	60
20371	19	22	137
15885	25	43	9
4707	35	67	133
31574	47	31	95
34188	12	4	116
3838	54	52	56
44947	13	34	144
57916	37	23	133
12029	24	71	35
485	44	72	114
12457	12	9	98
46629	31	74	83
53187	68	19	62
37418	10	55	186
5821	40	33	144
563	17	72	124
11708	9	71	35
11247	42	71	17
22909	35	58	179
56091	18	2	107
5008	71	12	122
8320	13	16	184
32460	62	75	175
14922	57	64	129
1324	11	15	93
8985	24	16	162
8804	66	16	104
25370	37	35	142
14957	30	64	95
38481	7	0	160
52309	67	24	204
37924	61	0	17
19038	74	59	98
27348	21	38	34
59035	21	69	98
47908	33	39	202
50393	66	5	118
19737	70	20	34
43621	15	28	129
55730	21	2	116
52866	74	76	194
49477	1	60	194
2698	43	36	49
7258	24	30	134
8002	46	73	87
39033	42	6	128
6812	56	30	114
7366	0	30	129
4433	70	67	99
25755	41	37	162
42492	49	26	116
13802	36	40	170
14252	1	49	77
33531	44	63	120
29439	12	56	50
1973	21	50	7
30355	71	57	94
58416	56	29	114
53522	28	19	151
16243	28	43	79
40185	53	61	34
24508	57	35	35
45417	7	34	186
4619	72	67	118
56180	45	2	74
59122	60	69	56
42384	22	26	17
33794	76	63	120
53715	34	19	29
57371	49	21	151
55615	2	10	186
18465	64	59	49
61352	45	62	157
21611	32	51	202
8177	37	73	162
23391	56	32	17
32600	1	75	52
54377	2	11	35
32457	62	75	121
30640	46	57	186
39077	12	6	34
34278	69	4	9
38384	44	0	49
12865	66	9	105
50767	69	53	124
19850	66	20	121
18529	31	59	91
53986	25	11	35
18415	57	59	59
20885	60	18	145
48284	15	3	121
16958	70	27	79
43136	70	68	170
26288	2	37	52
48332	60	3	79
44679	9	1	29
60038	8	66	144
45076	12	34	199
61416	49	62	7
7037	45	30	56
37517	44	55	116
32881	22	75	35
59268	75	69	162
9188	77	70	202
56644	41	17	173
50915	17	53	78
4872	6	67	170
49423	57	60	180
52101	17	24	93
28250	27	47	90
25870	56	37	121
55031	14	13	173
45995	78	25	62
61205	5	62	34
13349	15	40	23
38035	64	0	120
40432	24	61	99
28982	74	47	3
29241	27	56	127
36403	75	42	56
59911	16	66	186
14648	28	49	133
15383	76	64	104
40618	61	48	200
57321	66	21	170
56040	4	2	94
17552	64	44	94
57743	58	23	173
46969	63	74	162
45311	58	34	121
2317	49	50	86
14561	22	49	25
36966	67	42	170
15387	76	64	26
39919	19	61	162
53475	46	19	56
39371	53	6	199
110	15	72	107
22242	65	58	87
41288	1	78	162
61268	51	62	99
3801	50	52	116
23729	27	41	140
35057	27	14	104
12063	73	71	152
17081	45	27	144
13351	15	40	104
6637	68	30	194
2869	22	36	60
53488	48	19	87
23157	61	32	133
15428	38	64	200
29318	57	56	90
12848	22	9	140
61434	50	62	99
55222	16	10	8
17920	9	44	166
22679	53	58	5
7869	70	73	121
57541	77	23	179
26377	3	77	93
25532	13	37	156
28551	10	47	154
46091	23	25	124
31382	2	8	94
17026	17	27	156
23007	55	58	95
60186	36	66	189
61034	60	62	173
44395	14	28	94
34856	24	4	199
6702	11	30	52
39382	17	6	49
37515	44	55	148
1295	41	15	7
10253	23	45	7
48773	73	3	8
47144	77	39	59
8559	10	16	79
58707	33	29	114
3739	48	52	189
7752	10	73	175
853	20	72	107
47015	73	74	15
25595	65	37	94
29566	10	56	144
36967	67	42	104
18190	73	44	162
14916	57	64	35
27804	9	38	198
46902	36	74	199
47345	31	39	35
47959	74	39	23
36856	50	42	8
27976	28	38	18
23015	55	58	7
39286	23	6	108
34386	40	4	54
34946	37	4	7
35606	66	14	124
5745	78	33	78
38803	37	0	9
35022	29	4	54
47517	25	39	11
1928	6	15	129
36885	63	42	118
44895	62	34	17
31750	10	31	118
3286	1	52	124
47386	19	39	129
39964	78	61	52
56692	5	17	74
57251	58	21	35
30652	48	57	170
34986	52	4	87
56988	14	17	121
34043	57	4	162
61587	29	62	179
41451	39	78	134
42251	58	26	120
10885	36	7	194
36271	68	42	1
26778	58	77	142
40353	50	61	144
46718	10	74	83
4504	17	67	129
38711	24	0	87
13206	14	9	116
41607	54	78	20
723	33	72	200
6136	54	33	56
12932	72	9	73
60421	62	65	128
18143	54	44	128
18461	64	59	144
33758	35	63	87
36240	19	42	79
8538	78	16	151
9864	73	70	3
5979	22	33	189
47884	49	39	129
56462	62	17	38
29656	5	56	60
36557	70	42	90
3515	56	52	160
46990	54	74	94
22603	44	58	116
22203	57	58	66
11814	45	71	79
22255	65	58	7
26771	58	77	104
2743	56	36	18
52139	66	24	134
17270	67	27	120
1389	8	15	189
3657	22	52	62
19328	57	20	202
7782	43	73	78
55568	67	10	171
56876	63	17	79
43272	46	68	98
11215	47	71	118
11642	70	71	124
39538	63	6	87
38073	1	0	79
60538	31	65	4
54965	67	13	95
33088	55	75	7
9755	33	70	202
33385	69	63	74
60737	66	65	52
8763	53	16	199
9252	59	70	186
21313	54	18	133
3218	59	52	134
20888	1	18	54
4069	13	67	35
34355	25	4	119
17017	53	27	120
49004	78	54	135
3160	61	52	173
35798	24	14	200
57999	77	29	98
8333	21	16	108
50379	22	5	134
46227	45	25	170
7284	67	30	79
58642	46	29	79
15199	9	64	202
19186	2	59	124
45673	55	34	78
42190	5	26	194
30865	13	8	162
32194	50	31	83
4189	12	67	132
6106	63	33	198
53689	26	19	49
41518	45	78	73
24702	19	35	107
59360	70	69	93
4934	21	12	78
11905	33	71	87
43882	40	28	143
45911	60	25	120
28561	10	47	194
33145	29	75	144
56881	74	17	59
15902	40	43	104
30362	32	57	130
42703	2	26	91
6738	43	30	34
24290	54	41	7
26956	46	77	120
48733	35	3	87
33122	52	75	148
14677	63	49	151
50038	3	5	128
24482	13	35	18
4854	34	67	54
23104	29	58	179
37656	48	55	105
18263	2	44	172
37297	30	55	107
35441	8	14	7
38101	31	0	105
45809	61	25	133
4816	2	67	114
51751	64	24	186
9158	62	70	96
25607	64	37	114
1786	67	15	151
35697	28	14	95
38356	4	0	144
4846	14	67	179
57801	45	23	49
7670	31	73	107
48993	16	54	116
26687	25	77	200
60905	52	65	114
31169	7	8	154
13369	59	40	148
21223	48	18	118
59446	66	69	55
5515	62	33	144
53524	28	19	148
12600	11	9	114
4002	62	67	172
20838	59	18	18
15526	77	43	175
49066	8	54	79
1045	13	15	2
28158	0	38	194
20579	7	22	200
61546	0	62	29
38286	40	0	170
8202	2	73	162
31556	65	31	124
22316	1	58	194
37350	32	55	94
4600	46	67	107
24835	43	35	79
57494	52	21	116
21829	17	51	62
16382	73	43	124
4791	37	67	133
3467	75	52	163
14472	44	49	186
8626	8	16	23
60644	8	65	54
22562	56	58	130
48040	67	39	134
11087	77	71	170
53025	13	19	73
11173	15	71	189
40528	2	61	7
8802	22	16	107
40953	22	48	134
39153	78	6	133
36481	23	42	170
24677	32	35	134
25152	46	35	142
33680	46	63	142
22383	16	58	173
4362	5	67	59
46572	47	74	202
35781	76	14	114
53756	3	11	55
22524	5	58	52
54805	66	13	104
8695	44	16	198
49229	50	54	173
45662	73	34	151
56915	76	17	189
29071	73	47	7
41551	48	78	107
26583	19	77	93
27510	32	38	79
39160	41	6	73
30348	12	57	198
29986	63	56	7
14752	67	49	155
23459	53	32	178
878	38	72	93
44241	54	28	34
61599	6	62	116
17468	13	44	144
56984	14	17	29
11093	77	71	118
24085	18	41	35
39911	32	61	39
48133	26	39	199
2209	18	50	200
37798	0	55	35
10591	59	7	49
24703	19	35	18
55546	76	10	202
22777	36	58	107
12458	12	9	11
40487	38	61	8
21270	50	18	118
6510	60	30	46
33918	34	63	90
60702	53	65	124
39165	41	6	167
47672	51	39	35
12924	48	9	79
16967	39	27	207
59879	12	66	73
47843	46	39	194
55702	13	2	162
32402	52	31	178
53076	65	19	49
21983	35	51	128
8997	67	16	139
35801	67	14	79
42100	10	26	116
54015	40	11	105
21489	21	51	186
11587	56	71	93
31349	55	8	133
15647	47	43	100
48011	76	39	95
11490	25	71	194
56198	46	2	52
670	46	72	37
36796	72	42	114
1721	74	15	59
28443	31	47	83
39647	0	6	186
28566	11	47	54
52992	27	19	114
57905	55	23	79
49825	49	60	156
29521	69	56	129
15060	10	64	71
16022	39	43	198
39458	46	6	189
56921	24	17	17
51553	76	46	202
28730	51	47	59
4505	17	67	199
11033	6	7	59
17548	64	44	118
33973	3	4	49
52106	7	24	134
60023	5	66	121
44807	76	1	129
42861	57	68	199
46985	54	74	104
61590	29	62	48
5486	34	12	170
51839	19	24	151
50308	44	5	129
4938	21	12	133
14488	51	49	79
16921	23	27	93
12660	40	9	130
34075	59	4	54
23991	75	41	62
56702	8	17	54
32903	45	75	124
20708	37	22	129
32041	22	31	128
5526	3	33	35
34018	13	4	149
55435	45	10	179
5675	12	33	23
28957	50	47	29
28291	13	47	52
47149	77	39	135
53347	70	19	148
8165	55	73	129
6685	10	30	29
25708	16	37	40
51860	68	24	55
32240	54	31	59
38486	7	0	17
10937	74	7	121
43990	51	28	148
59554	63	69	78
11682	51	71	120
61480	54	62	142
35224	1	14	114
48117	0	39	29
26588	16	77	59
14658	33	49	120
6084	28	33	203
350	11	72	26
23118	6	58	12
16019	39	43	87
29355	65	56	118
59738	27	66	34
5087	11	12	79
17096	36	27	200
56238	49	2	173
25605	64	37	59
751	74	72	134
1808	20	15	93
18572	19	59	7
3298	12	52	114
43304	49	68	93
61526	55	62	118
43669	64	28	120
40608	77	48	162
21130	53	18	189
55691	77	2	107
46133	39	25	60
47012	73	74	107
39951	68	61	60
59432	22	69	94
6860	58	30	105
31525	57	31	120
35000	14	4	202
26987	49	77	175
33393	69	63	120
38173	69	0	93
26218	67	37	8
45283	56	34	125
50332	18	5	199
40855	23	48	52
33863	37	63	95
30629	36	57	95
55507	50	10	7
45742	14	34	59
51134	14	53	121
7504	3	73	140
51423	51	46	194
13791	45	40	118
27957	49	38	121
12021	76	71	159
11601	23	71	18
50264	75	5	166
41884	47	26	114
10530	27	7	17
56805	66	17	189
31955	51	31	107
3465	75	52	95
57146	19	21	122
10786	23	7	128
33119	2	75	142
24913	23	35	144
56302	35	2	186
15204	53	64	8
49551	78	60	170
27913	36	38	125
9374	19	70	199
19699	23	20	107
21391	2	18	73
2038	12	50	23
59901	32	66	129
30068	73	56	114
42126	25	26	118
19513	68	20	199
45606	54	34	104
18621	78	59	104
55001	38	13	133
17680	69	44	35
6397	57	30	124
5718	16	33	205
7328	55	30	120
23824	47	41	94
41986	71	26	27
56079	51	2	124
11115	13	71	23
41953	1	26	116
24026	8	41	155
49555	78	60	179
43153	51	68	181
59820	65	66	129
51758	64	24	90
11598	23	71	118
20245	13	22	35
36958	24	42	98
10012	61	45	59
20476	8	22	59
20161	14	20	59
13665	70	40	129
56196	36	2	18
52582	19	76	116
55692	77	2	177
4671	50	67	7
27601	10	38	78
57477	37	21	200
48424	78	3	41
