label_index	winner_index	loser_index	evaluator_index
12846	63	47	161
59514	61	2	105
57989	74	57	156
57249	70	24	112
44401	53	55	39
57094	48	24	110
44481	75	55	75
17662	58	77	139
61571	50	10	101
52686	19	52	25
15898	78	38	108
60298	61	44	40
51789	46	52	15
60259	48	44	88
51965	39	52	158
47167	53	71	93
54813	57	50	15
61772	69	10	64
20077	43	53	87
58309	40	57	108
24161	0	41	84
54102	42	39	37
10862	6	13	145
56177	70	45	88
59162	16	2	170
44260	49	55	48
61758	62	10	109
63169	63	20	91
53427	0	40	49
25546	15	43	52
26832	66	26	143
11434	73	7	149
43108	49	9	88
45710	13	69	169
45234	28	55	23
20031	64	53	161
56481	49	23	113
13327	48	12	149
726	62	54	88
36136	65	21	99
9925	72	76	108
586	8	54	75
45611	29	69	161
15624	17	38	170
29453	8	56	129
30778	14	73	123
55784	41	51	58
40707	15	30	76
27963	44	8	75
62934	61	20	75
41332	75	65	34
51818	36	52	67
11754	24	7	99
20658	10	53	135
51688	66	52	47
39286	10	27	80
5066	70	42	95
56939	66	24	145
51181	36	78	112
40505	37	30	88
44291	25	55	15
48991	78	79	69
55724	78	51	40
55897	74	45	109
30827	13	73	31
60091	45	44	135
48677	56	79	53
52218	9	52	135
40509	37	30	60
62174	70	14	156
15157	43	38	124
35732	4	21	139
3940	74	25	55
49439	61	67	55
30737	37	73	78
20757	34	70	31
21434	10	70	108
34579	66	19	90
44817	70	55	170
2425	38	6	135
30519	11	73	101
62225	58	14	76
62352	20	74	85
11367	75	7	165
15029	28	60	23
4441	26	42	158
1825	14	66	51
10928	34	7	34
22517	70	59	151
27275	20	8	163
23014	61	4	51
28481	38	62	95
42574	70	11	107
29797	26	68	91
41777	53	15	101
41590	6	65	60
25796	32	46	15
62641	58	74	75
46707	65	37	163
30346	67	73	170
22574	30	59	53
37342	36	31	13
25847	25	46	130
49683	24	67	13
31515	46	5	124
26636	65	16	170
23389	26	41	14
1656	18	66	40
20414	9	53	78
45086	78	55	55
58409	65	57	12
50863	0	36	158
5690	59	34	77
27988	23	8	130
55167	5	51	78
9397	48	76	170
14590	9	60	130
29957	27	68	113
50682	8	36	113
7560	58	35	121
39937	3	61	90
12348	59	47	124
23505	11	41	91
29833	74	68	84
9813	33	76	94
60623	19	44	14
54954	10	50	0
26847	45	26	23
34950	65	19	78
61565	50	10	58
22608	33	59	124
1380	33	48	58
62719	55	74	48
54632	51	50	131
39259	69	27	55
53986	58	39	105
39901	33	61	95
55532	70	51	95
24452	74	64	33
30880	50	73	38
52043	29	52	91
11778	57	7	93
23733	48	41	85
48526	12	79	13
55909	66	45	108
60293	61	44	14
46686	33	37	29
20661	10	53	80
10873	2	13	64
2740	8	6	13
25022	23	64	135
12141	52	47	90
29258	37	56	108
50158	11	36	137
29573	33	56	15
48665	38	79	36
19045	32	3	122
36484	43	32	53
60984	47	49	23
48660	21	79	112
58244	4	57	40
44050	26	55	51
21739	39	58	15
9110	32	76	161
42140	16	11	151
2003	58	66	58
36689	61	32	80
19661	44	3	54
54156	34	50	55
28727	30	62	58
7851	34	72	122
9407	75	76	45
35578	48	21	121
49695	57	67	131
55078	16	51	139
59504	37	2	101
30376	64	73	20
28998	32	56	107
3335	62	0	147
54372	25	50	156
13625	47	12	64
60965	50	49	151
12752	0	47	75
3966	66	25	158
53040	27	40	144
45823	8	69	58
37027	20	31	45
29941	25	68	107
38354	16	27	12
61385	27	10	85
37434	71	31	12
27797	4	8	60
56978	46	24	91
41506	33	65	49
57874	63	1	113
4005	46	25	40
28058	58	8	15
27515	36	8	161
20754	67	70	29
19998	28	3	138
58034	45	57	88
60586	69	44	14
34568	32	19	14
14633	50	60	112
52660	72	52	156
48267	24	75	1
9023	64	76	161
35582	48	21	19
21737	39	58	167
33669	59	22	105
37640	14	31	34
22183	32	59	165
4611	49	42	87
4316	19	25	99
35228	32	21	170
33026	23	17	74
18798	72	29	151
36762	51	32	35
34634	49	19	112
29011	66	56	34
15620	17	38	43
40372	56	30	149
27403	32	8	151
37313	46	31	110
44934	7	55	147
55555	44	51	32
202	46	54	121
21766	75	58	170
59663	47	2	23
20224	59	53	60
56928	32	24	25
20678	19	53	40
27183	62	26	149
60751	66	49	113
21202	17	70	25
56115	13	45	31
54757	44	50	132
2696	15	6	65
5296	69	42	84
27190	62	26	84
48382	78	75	131
56263	65	45	151
3972	5	25	78
41956	24	15	60
31291	20	5	15
31255	2	73	45
18222	56	29	105
61768	69	10	43
30095	17	68	13
53870	9	39	135
44880	23	55	145
30069	4	68	130
31173	10	73	139
20458	40	53	9
3997	18	25	138
36601	27	32	37
28773	0	62	125
62855	49	20	151
52215	51	52	64
54638	51	50	110
705	0	54	110
32620	56	17	53
59376	59	2	53
19565	17	3	25
39935	3	61	48
3890	20	25	101
6770	20	35	129
33672	59	22	60
53814	73	39	43
51573	16	52	53
24711	79	64	15
12470	61	47	101
29502	24	56	125
48653	59	79	133
41162	12	65	60
47765	20	75	75
57795	58	1	121
46486	4	37	122
5967	50	34	40
25226	72	64	156
22026	78	58	145
53970	57	39	65
18698	65	29	34
28285	2	8	91
332	79	54	165
39355	55	27	161
9234	49	76	161
2144	42	66	48
62124	13	14	60
18116	18	29	80
43587	8	9	60
23709	79	41	15
30527	18	73	161
6678	3	33	131
3926	26	25	25
57809	65	1	169
27796	4	8	151
59351	25	2	156
34082	47	22	34
35472	56	21	165
60508	30	44	125
27049	9	26	131
16956	26	77	15
823	6	54	39
26897	36	26	144
20913	46	70	170
40912	65	30	56
45950	65	69	85
19825	62	3	87
41734	49	15	25
47188	79	71	113
49470	14	67	170
27512	49	8	25
26807	74	26	105
24958	40	64	105
20663	10	53	121
51924	71	52	43
26220	26	16	105
33083	58	17	156
21021	39	70	101
8735	65	72	135
3533	25	63	156
41491	7	65	75
39222	62	27	78
39042	8	27	112
12820	10	47	112
58912	44	18	129
53368	57	40	130
61250	74	10	113
55124	43	51	64
52039	29	52	125
46719	0	37	90
14601	68	60	149
59476	75	2	156
23003	29	4	125
1813	73	66	121
45789	40	69	94
959	66	48	76
35031	2	19	58
12282	18	47	25
21342	33	70	139
43182	38	9	125
51097	26	78	151
56071	77	45	156
2767	54	6	109
27020	1	26	125
13190	25	12	124
35887	15	21	150
13789	33	12	121
16179	45	28	45
21502	28	70	23
57667	61	1	75
7897	16	72	15
36539	11	32	170
43470	51	9	108
42532	15	11	122
55896	74	45	65
23214	76	4	90
42902	64	9	105
39223	62	27	149
56554	48	23	110
45599	48	69	129
59264	5	2	124
48117	1	75	40
61937	35	14	135
35260	35	21	53
27917	40	8	148
11605	50	7	40
42510	68	11	130
29239	29	56	125
4091	61	25	131
40479	75	30	53
18754	69	29	161
7579	33	35	149
55633	33	51	122
50361	48	36	119
52404	54	52	145
17704	65	77	163
58580	16	18	75
58757	79	18	101
58398	33	57	87
50851	0	36	76
57593	38	1	13
43778	76	9	145
28693	54	62	156
23811	77	41	43
8487	17	72	122
32484	45	17	60
8960	28	72	76
22380	37	59	138
37033	20	31	94
37611	73	31	138
1494	63	48	37
60082	35	44	48
56180	70	45	93
60178	59	44	40
54397	27	50	151
13163	36	12	131
46056	63	69	71
20014	20	53	94
60561	0	44	25
47665	78	71	77
7854	34	72	82
20488	70	53	145
34159	23	22	74
41189	74	65	23
37968	30	31	105
7912	26	72	165
26579	23	16	11
49432	37	67	108
6214	78	34	64
13312	79	12	158
29351	13	56	7
5734	53	34	56
38741	75	27	170
15048	20	38	156
54843	58	50	158
42885	34	9	12
54805	57	50	121
40499	29	30	90
5951	17	34	113
44144	35	55	45
5290	69	42	51
372	29	54	12
31990	54	5	129
13508	51	12	121
31585	38	5	108
55154	32	51	163
49962	67	36	124
17006	32	77	107
55148	32	51	84
52230	9	52	25
11320	39	7	138
5113	54	42	90
48692	39	79	113
14344	56	60	13
40531	61	30	15
6362	43	33	20
55384	37	51	2
25717	28	43	125
