label_index	winner_index	loser_index	evaluator_index
9955	22	9	34
8122	25	21	61
8473	22	34	33
4160	24	4	5
3292	31	13	3
7549	34	16	34
8258	37	34	61
2518	31	36	18
174	37	0	10
11145	26	31	59
530	25	0	11
5637	28	15	5
7188	22	1	38
3356	2	13	17
13008	37	29	61
8144	19	21	8
4616	34	33	61
8829	26	14	59
12052	21	25	59
890	36	19	17
4932	3	35	44
13207	28	7	17
6901	29	1	44
3222	24	13	11
3724	26	10	61
2013	29	17	1
10800	32	22	59
198	18	0	23
3735	26	10	11
8058	10	21	5
7669	10	16	61
10119	29	28	18
11883	17	25	44
946	21	19	59
7290	25	1	3
1458	18	6	61
1876	7	6	5
2863	26	32	56
12405	7	11	44
7596	32	16	5
5589	30	15	3
7006	24	1	59
11675	21	12	56
13775	5	26	5
6658	36	23	5
9383	7	5	11
11588	31	12	61
12692	28	8	17
13271	23	7	5
13723	21	37	46
13895	28	30	56
3502	28	10	59
8724	18	14	53
13939	37	30	11
7922	18	21	44
10362	16	24	18
6170	16	20	0
11283	19	31	33
8849	27	14	11
7117	14	1	44
819	32	19	56
11819	23	25	3
8394	26	34	29
8462	33	34	8
7866	23	21	11
4247	14	4	3
5576	19	2	11
4630	24	33	59
10551	10	24	5
1417	35	6	54
7498	18	16	11
3148	29	13	8
12314	31	11	11
13986	24	30	9
5998	22	15	11
12587	27	18	36
4872	5	35	28
7435	23	16	28
10981	16	31	8
5413	36	2	34
8513	20	34	17
9604	20	27	23
563	6	0	5
2897	14	32	44
10257	22	28	5
1725	22	6	61
12541	24	18	23
4549	29	33	61
6536	37	23	17
11549	32	12	56
9712	35	9	17
8480	15	34	18
12311	31	11	56
9491	18	27	34
436	22	0	59
5891	26	15	59
13525	2	7	3
6039	4	15	61
8887	10	14	54
12552	3	18	59
7701	22	16	62
13865	0	26	56
534	7	0	61
9999	25	9	3
9815	34	9	17
3552	16	10	28
5127	16	2	1
10020	19	9	17
6390	22	20	61
494	4	0	39
6391	22	20	18
356	27	0	11
4171	3	4	28
10630	19	24	59
