6.231905165704535454e-01 1.184903766448690776e+00
2.899221485455726055e-02 6.263646674033856998e-01
1.802642916191636635e+00 7.616796927409241746e-02
1.094826704972096332e+00 7.022293597916572372e-01
1.862563795994277793e+00 3.223946543637255524e-01
2.296305466085204749e-01 1.437549795855522561e+00
1.416909912679710448e+00 7.902882303266772768e-02
1.292707767477767389e+00 1.020135915386434444e+00
1.500044941624010031e+00 5.244173924480087789e-01
5.487358819462341275e-01 7.542131069088517936e-01
1.399618749750307201e+00 1.017065585790969617e+00
1.899387584542507224e+00 4.390278398568311924e-02
1.494742505249257114e+00 1.544826180018890049e-01
5.280084035324223990e-01 8.839459501604235436e-01
1.252780382993328834e+00 6.052203867886921662e-01
1.086673545571206878e+00 7.797884076039380830e-01
1.372289854402222620e+00 8.090111764972135466e-01
1.285964190922477046e+00 5.205419068494756552e-01
1.256720359994403680e+00 1.030425041990701951e+00
1.264624575694749176e+00 4.708111305540754743e-01
1.873489929938031873e+00 3.287950380523919081e-01
1.269933736297622406e+00 1.066319391325893262e+00
1.403342287335509253e+00 8.987989529354758478e-01
8.225348836152365228e-01 9.435798531468515549e-01
1.378463260675925062e+00 5.432738113496053955e-01
1.869080838959240376e+00 1.735537048619213707e-01
3.432929306910947886e-01 2.984315409808024899e+00
6.816158965698208005e-01 1.762434656590497584e+00
8.785335447706454914e-01 6.276222319774240610e-01
9.356079326756888692e-02 1.827683193538945483e+00
3.390919769110177506e-02 2.176374247745412216e+00
1.436933616612331654e+00 9.841874435627124829e-01
1.286466467307360029e+00 4.867808793125548705e-01
1.516481693446408929e+00 2.190330797538478647e-01
1.425655249746546005e+00 4.250665581047484709e-01
4.904163229802586677e-01 1.067234296125777693e+00
1.092016309266004459e+00 9.236990489819255634e-01
1.344357341891788682e+00 9.430646147665804335e-01
3.601262871962173651e-01 3.999798083183341291e-01
4.210646003547675043e-01 1.158367277919501559e+00
3.074335751776330894e-01 1.344735336950545701e+00
1.252583403372430570e+00 2.903493643657241718e-01
6.338829911237777726e-01 1.008427726690705573e+00
8.851589803753849572e-02 1.202508619714947290e-02
1.193268194534962801e+00 1.932167318175012971e+00
1.368096112682839482e+00 9.303780502595441204e-01
3.544984865736072188e-01 2.024656879762231743e+00
1.129752548848899085e+00 1.698860109066127499e+00
1.906917487630046051e-02 3.719110486903474122e-01
6.707837630831475079e-03 2.232725136844460057e+00
1.215825446404260601e+00 5.945145012752793834e-01
5.184546719035787454e-01 1.393600883143325531e+00
7.306209340092283400e-01 8.451534223488288422e-01
1.175795498870137568e+00 1.206551331097724056e+00
1.462963778517714974e+00 4.369610201498993485e-01
1.339234970624250121e+00 -0.000000000000000000e+00
1.538146065143520591e+00 7.852224262674957211e-01
2.876755966965314770e-01 3.253498795146636535e+00
-0.000000000000000000e+00 1.950254995245088996e-01
1.371586974355578414e+00 1.168341879843616038e+00
5.247009960639323900e-01 1.300480498610291580e+00
1.577056188353601396e+00 8.530873971885177820e-01
1.462236143419712642e+00 1.257849811884020674e+00
3.990816345193813897e-01 1.165450368402431575e-01
3.003340541671903341e-01 3.216493139389618339e+00
2.256201093593538515e-02 2.092785477147546480e+00
1.209687721919542325e+00 5.238487130037126072e-01
4.068469324813052228e-03 3.499752325283655291e-02
5.212181810564250339e-01 2.576758889571109545e+00
1.413307754463271948e+00 9.300729911693554897e-01
1.416504374294593527e+00 7.415637619429649163e-01
1.414284413714065103e+00 7.145159103223783781e-01
2.012107888642290787e-02 8.133614063654925896e-02
9.508090231039416640e-01 8.245997205374127059e-01
1.596159316256761107e+00 1.973919123897940553e+00
1.625222866670388067e+00 9.712458334093950763e-01
3.842333626492320242e-01 3.149829483926662732e+00
8.398652613762778163e-01 7.294297193268128865e-01
9.500536126449847796e-01 2.534161236362570957e+00
1.294920191826801847e+00 2.645709141021277411e-01
1.135773877059332637e+00 9.849983347089616981e-01
